,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,49.0019,-121.235,29.0,1938,2039,2135,0.073,345,304,72.69672,5.987703
1,49.1617,-121.59,29.6,1726,1962,2105,0.262,6,817,107.04873,8.054316
2,49.1627,-121.209,31.0,2002,2127,2309,0.307,100,478,95.359474,7.2226963
3,49.1657,-121.601,25.3,1563,1669,1834,0.184,15,376,102.424034,8.200299
4,49.1666,-121.611,28.5,1668,1937,2101,0.274,50,676,101.86098,7.747946
5,49.1668,-121.218,39.8,1930,2127,2407,0.348,355,498,73.87429,5.90495
6,49.1709,-121.628,30.9,1681,1915,2049,0.172,19,586,104.973366,8.050051
7,49.1751,-121.66,23.3,1701,1874,1980,0.17,36,729,102.25659,7.925897
8,49.4291,-122.344,44.1,1444,1592,1776,0.066,52,340,98.71536,7.847481
9,49.431,-122.353,37.0,1773,1958,2030,0.075,51,309,100.40811,7.8379593
10,49.4353,-122.352,32.1,1315,1535,1632,0.072,78,414,95.89248,7.703429
11,49.4383,-122.357,17.1,1310,1482,1687,0.4,31,1309,101.764725,7.945169
12,49.4364,-122.362,21.6,1499,1534,1685,0.05,52,335,97.21303,7.9630156
13,49.4567,-125.761,15.5,1447,1597,1683,0.419,211,863,82.00188,6.3287373
14,49.4658,-125.754,31.2,1384,1495,1581,0.06,34,334,99.880394,8.17064
15,49.4618,-125.748,18.1,1194,1434,1668,0.921,51,1805,99.79638,7.571402
16,49.4635,-125.764,21.6,1367,1554,1691,0.998,354,948,69.09252,5.6401606
17,49.4817,-125.646,24.4,1378,1583,1741,0.623,352,546,70.463356,5.807881
18,49.4802,-125.657,21.5,1416,1481,1625,0.132,308,309,73.01845,5.943455
19,49.4864,-125.5,22.0,1133,1286,1429,0.307,9,811,102.47339,8.339412
20,49.5074,-122.72,21.1,1394,1470,1596,0.163,350,614,70.02811,5.8393455
21,49.5199,-125.739,21.4,1563,1675,1747,0.071,340,437,72.03645,5.934163
22,49.5311,-125.388,20.8,1557,1715,1939,0.54,60,859,98.79219,7.6399717
23,49.5316,-125.396,13.9,1606,1705,1900,0.311,302,1035,75.5369,5.898052
24,49.5356,-122.109,30.9,1417,1651,1790,0.096,3,385,105.228134,8.385156
25,49.5392,-122.102,31.1,1249,1413,1583,0.104,348,536,71.08345,5.848817
26,49.54,-125.728,18.8,1531,1627,1706,0.182,49,516,98.64464,7.9975395
27,49.5397,-125.397,13.4,1503,1589,1800,0.747,280,1323,75.521164,5.8002553
28,49.5439,-125.74,20.2,1280,1333,1422,0.05,328,445,71.07279,5.889945
29,49.546,-125.607,25.5,1599,1669,1750,0.066,4,372,103.89519,8.39026
30,49.5467,-125.45,20.3,1694,1777,1836,0.151,48,438,99.20979,7.981516
31,49.5469,-125.443,18.0,1615,1675,1779,0.144,4,444,103.860634,8.3669
32,49.547,-125.603,21.8,1500,1547,1663,0.084,9,429,102.6978,8.380636
33,49.5453,-125.383,36.1,1303,1401,1690,0.232,334,495,71.78501,5.795081
34,49.549373627,-125.728973389,22.0,1266,1307,1409,0.051,0,358,102.28393,8.552326
35,49.5507,-125.457,24.9,1602,1698,1791,0.154,11,472,103.44363,8.27547
36,49.5511,-125.372,33.5,1526,1644,1888,0.201,327,562,73.41943,5.8498154
37,49.5504,-125.353,16.1,1552,1826,1898,0.751,55,1208,100.03888,7.630275
