,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,66.0765,-53.2909,29.0,689,995,0.168,25,406,142.26677,65.51205
1,65.3617,-52.0705,14.0,602,704,0.118,49,283,140.94936,75.55752
2,65.5791,-52.0017,10.1,646,697,0.059,28,365,152.48076,81.18
3,65.159,-51.7992,11.8,635,775,0.188,30,392,147.59949,76.22112
4,65.1786,-51.7228,13.1,711,769,0.086,1,218,164.17413,85.406906
5,65.0853,-51.8737,13.5,648,757,0.227,8,408,160.26045,81.44129
6,65.0853,-51.8526,15.4,545,821,0.493,39,938,140.68102,67.37885
7,65.18,-51.7327,17.2,630,745,0.096,359,331,84.304955,73.66874
8,65.2553,-52.0037,8.7,767,831,0.229,25,430,148.81087,78.01528
9,65.0878,-51.9327,14.5,596,730,0.449,13,583,157.5958,78.8942
10,65.0861,-52.0142,13.7,656,746,0.09,330,366,81.45351,70.147545
11,65.0911,-51.9652,11.2,572,759,0.574,47,836,138.59154,70.10935
12,65.0912,-52.0007,17.3,520,760,0.37,359,911,74.76571,61.091698
13,65.1348,-51.9677,10.1,735,789,0.144,16,258,155.71451,82.101776
14,65.1396,-51.9269,16.2,653,751,0.081,351,242,84.30936,73.99975
15,65.1414,-51.94,15.5,648,783,0.168,38,349,143.5867,74.49009
16,65.2594,-51.9954,16.8,705,816,0.132,36,306,143.8659,74.8647
17,65.2706,-51.8186,8.4,843,904,0.112,192,182,81.41772,57.520245
18,65.2724,-51.7967,9.5,772,875,0.229,114,342,103.548035,59.46969
19,65.2789,-51.7958,12.3,655,911,1.014,27,1534,143.84737,64.674385
20,65.2853,-51.7603,7.9,825,876,0.133,348,411,76.69545,71.548645
21,65.2783,-51.9796,15.6,685,772,0.123,1,324,163.66411,83.47631
22,65.2934,-51.7329,10.2,682,854,0.862,29,1312,143.46364,69.045845
23,65.2718,-52.1039,16.2,472,1033,1.682,344,1191,53.95964,32.832455
24,65.3026,-51.6819,12.1,715,818,0.192,358,575,78.152596,69.516846
25,65.2891,-52.0852,27.1,485,763,0.056,19,527,154.22511,73.21243
26,65.3199,-51.7599,8.4,774,812,0.08,334,285,79.93195,72.386505
27,65.3172,-51.868,7.1,767,811,0.081,266,272,77.4033,64.21037
28,65.3225,-51.7366,7.6,708,825,0.322,33,427,143.4745,74.98796
29,65.3277,-51.7616,9.4,740,787,0.117,3,319,162.06026,84.57557
30,65.3228,-51.8752,14.2,717,809,0.065,342,300,79.45914,71.490295
31,65.3578,-51.9037,16.5,654,773,0.159,345,420,79.67158,69.70349
32,65.3571,-51.9191,11.7,672,748,0.218,358,437,83.24945,72.859665
33,65.3526,-52.0736,12.7,536,784,0.66,73,1051,124.36417,62.661407
34,65.3069,-51.8327,11.3,597,999,7.288,24,2506,103.25488,33.952637
35,65.3302,-51.7428,10.2,661,803,1.0,18,865,149.44795,73.40292
36,65.3417,-51.6754,11.8,633,727,0.061,24,404,153.3492,79.88127
37,65.3495,-52.015,13.6,567,763,0.493,357,1014,73.69072,60.489853
38,65.3594,-52.0949,14.6,613,858,0.94,16,941,148.83215,69.43685
39,65.3791,-51.9751,12.4,581,624,0.052,20,242,159.76826,85.11634
40,65.3945,-51.9994,8.6,612,664,0.079,35,283,150.05852,81.14001
41,65.3925,-52.2044,11.2,722,839,0.132,162,277,90.13769,55.71777
42,65.4199,-51.8048,8.7,769,811,0.111,8,242,158.52185,83.5739
43,65.3976,-52.2068,14.5,644,886,0.42,336,663,67.17001,58.121155
44,65.4226,-51.8162,11.1,732,812,0.117,12,324,156.15878,80.91722
45,65.4047,-52.1508,12.4,427,1076,7.604,250,2971,40.25154,11.460172
46,65.4931,-51.9017,12.1,911,996,0.327,347,454,69.387985,67.366974
47,65.4959,-51.8819,13.0,756,879,0.145,51,582,133.22221,69.146194
48,65.4172,-52.1074,11.8,293,1118,6.12,0,5302,140.22134,45.290176
49,65.4773,-52.2924,10.1,577,679,0.528,10,494,160.04819,81.902794
50,65.5245,-51.7948,12.4,648,706,0.086,328,218,84.56637,72.550156
51,65.5382,-52.2024,5.0,641,686,0.056,244,581,82.51114,59.163246
52,65.5412,-52.1986,5.0,677,698,0.052,228,153,86.94072,62.3924
53,65.5265,-52.4963,6.7,674,712,0.098,138,218,106.62136,63.67358
54,65.5315,-52.5058,20.8,643,773,0.095,314,218,77.79974,67.75462
55,65.4227,-52.0481,9.6,281,1104,8.268,89,4957,74.83084,20.237701
56,65.4003,-52.0892,14.3,700,1064,0.571,127,907,90.098175,47.309273
57,65.4538,-52.0494,19.9,264,1294,5.745,5,3064,142.83488,42.205906
58,65.5444,-52.2141,10.4,679,757,0.112,168,268,93.926384,57.73436
59,65.5422,-52.7505,33.5,456,759,0.123,14,466,156.55025,72.60028
60,65.5876,-51.9836,14.5,581,676,0.16,3,361,165.53384,84.65003
61,65.5877,-51.9966,12.8,562,662,0.192,44,402,144.36647,76.71319
62,65.5581,-52.6355,15.1,627,695,0.057,248,216,83.69004,62.21141
