,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,49.0019,-121.235,29.0,1938,2135,0.073,345,304,63.875156,14.208248
1,49.1617,-121.59,29.6,1726,2105,0.262,6,817,95.992294,22.603878
2,49.1627,-121.209,31.0,2002,2309,0.307,100,478,85.64154,19.766563
3,49.1657,-121.601,25.3,1563,1834,0.184,15,376,92.69681,21.83174
4,49.1666,-121.611,28.5,1668,2101,0.274,50,676,91.23944,21.159601
5,49.1668,-121.218,39.8,1930,2407,0.348,355,498,65.0739,14.328352
6,49.1709,-121.628,30.9,1681,2049,0.172,19,586,94.0671,22.100222
7,49.1751,-121.66,23.3,1701,1980,0.17,36,729,91.92431,21.530699
8,49.4291,-122.344,44.1,1444,1776,0.066,52,340,89.473495,20.683136
9,49.431,-122.353,37.0,1773,2030,0.075,51,309,89.77165,21.044046
10,49.4353,-122.352,32.1,1315,1632,0.072,78,414,86.471794,19.796572
11,49.4383,-122.357,17.1,1310,1687,0.4,31,1309,92.86069,21.35591
12,49.4364,-122.362,21.6,1499,1685,0.05,52,335,88.37249,20.633562
13,49.4567,-125.761,15.5,1447,1683,0.419,211,863,73.94786,16.256273
14,49.4658,-125.754,31.2,1384,1581,0.06,34,334,90.47183,21.16415
15,49.4618,-125.748,18.1,1194,1668,0.921,51,1805,91.3899,20.683632
16,49.4635,-125.764,21.6,1367,1691,0.998,354,948,61.74759,12.790753
17,49.4817,-125.646,24.4,1378,1741,0.623,352,546,62.482872,13.102331
18,49.4802,-125.657,21.5,1416,1625,0.132,308,309,65.051735,14.137174
19,49.4864,-125.5,22.0,1133,1429,0.307,9,811,93.47545,21.730803
20,49.5074,-122.72,21.1,1394,1596,0.163,350,614,62.5805,13.148383
21,49.5199,-125.739,21.4,1563,1747,0.071,340,437,63.645737,13.778211
22,49.5311,-125.388,20.8,1557,1939,0.54,60,859,89.520615,20.668318
23,49.5316,-125.396,13.9,1606,1900,0.311,302,1035,67.7859,14.726033
24,49.5356,-122.109,30.9,1417,1790,0.096,3,385,94.714485,22.237232
25,49.5392,-122.102,31.1,1249,1583,0.104,348,536,63.32473,13.060748
26,49.54,-125.728,18.8,1531,1706,0.182,49,516,89.16906,20.876642
27,49.5397,-125.397,13.4,1503,1800,0.747,280,1323,68.58118,14.7741785
28,49.5439,-125.74,20.2,1280,1422,0.05,328,445,63.441547,13.473808
29,49.546,-125.607,25.5,1599,1750,0.066,4,372,93.82586,22.34381
30,49.5467,-125.45,20.3,1694,1836,0.151,48,438,89.32641,21.05341
31,49.5469,-125.443,18.0,1615,1779,0.144,4,444,93.867004,22.360632
32,49.547,-125.603,21.8,1500,1663,0.084,9,429,93.16518,22.070797
33,49.5453,-125.383,36.1,1303,1690,0.232,334,495,64.50273,13.570807
34,49.549373627,-125.728973389,22.0,1266,1409,0.051,0,358,93.21021,22.03751
35,49.5507,-125.457,24.9,1602,1791,0.154,11,472,93.37473,22.135963
36,49.5511,-125.372,33.5,1526,1888,0.201,327,562,65.61455,14.09424
37,49.5504,-125.353,16.1,1552,1898,0.751,55,1208,89.91379,20.718699
38,49.5457,-125.35,15.5,1658,1898,0.328,89,868,86.39233,19.917356
39,49.5524,-125.36,18.3,1526,1929,0.22,19,898,94.93173,22.206057
40,49.5494,-125.363,9.1,1820,1938,0.251,165,459,77.74391,17.820177
41,49.5594,-125.368,24.2,1107,1270,0.06,331,347,62.81046,13.044865
