,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,34.4713,79.4939,22.0,5678,5928,0.432,312,683,71.724396,18.841335
1,35.5452,77.9513,25.4,5889,6217,0.367,195,1307,75.26952,19.71651
2,35.5188,77.9295,27.3,5646,5849,0.07,318,426,71.47768,18.871368
3,35.5252,77.9237,16.9,5698,5850,0.255,39,605,78.427185,20.73747
4,35.5309,77.9141,19.0,5644,5809,0.261,8,389,80.30529,21.304388
5,35.5399,77.9144,20.3,5691,5811,0.061,19,360,79.60403,21.219576
6,35.5535,77.9115,16.5,5894,5966,0.048,284,304,70.40003,19.131615
7,35.5577,77.9099,9.1,5967,6024,0.053,53,285,76.75104,20.946083
8,35.5594,77.9048,26.8,5682,6013,0.21,303,740,73.15221,19.254627
9,35.569,77.9242,21.6,5963,6069,0.026,305,379,71.05576,19.404692
10,35.5658,77.931,11.7,5991,6142,0.102,314,761,72.25652,19.554308
11,35.5463,78.4649,34.2,5624,6026,0.219,18,560,82.49249,21.594788
12,35.5637,78.4519,35.1,5793,6245,0.268,67,685,79.86629,21.005447
13,35.5749,78.0681,30.2,5559,5953,0.649,51,615,78.70465,20.40292
14,35.5637,78.4388,26.5,5500,6253,0.934,348,1968,77.69531,19.317318
15,35.5631,78.448,40.2,6088,6224,0.023,285,214,71.11334,19.6448
16,35.5606,78.3496,25.5,5617,6339,1.319,355,1774,76.103065,19.255962
17,35.5606,78.4502,39.8,6019,6258,0.076,135,419,74.994995,20.297567
18,35.557,78.4489,31.9,5881,6249,0.172,93,614,77.899666,20.693285
19,35.5632,78.1002,23.4,5586,5911,0.438,18,857,81.81214,21.23931
20,35.5551,78.3392,31.6,5685,6361,0.809,327,1509,76.54564,19.657654
21,35.5473,78.3711,36.7,5667,5996,0.136,68,415,78.25321,20.563168
22,35.5599,78.1071,26.4,5571,5999,0.538,34,1018,81.71519,21.026182
23,35.555,78.1117,25.5,5581,6009,0.405,58,1004,80.42773,20.62806
24,35.5428,78.3702,28.6,5797,6131,0.21,73,577,78.30696,20.70094
25,35.5501,78.3618,23.7,5564,6307,1.755,14,2419,86.648346,21.534035
26,35.553,78.3493,35.8,6078,6347,0.12,155,605,75.12129,20.36608
27,35.5424,78.3561,29.7,5945,6154,0.125,344,437,71.90263,19.535114
28,35.5387,78.3502,36.0,5770,6284,0.304,337,621,74.479324,19.751728
29,35.5404,78.3587,34.3,6086,6152,0.023,160,90,72.186325,19.93955
30,35.5349,78.3547,29.9,5797,6317,0.609,76,1167,80.23358,20.80546
31,35.6178,78.0092,31.2,5534,5758,0.103,355,372,71.2952,18.351948
32,35.6171,78.0458,28.7,5699,5854,0.063,60,269,76.93006,20.451086
33,35.6655,78.2877,33.4,5694,6112,0.356,80,673,78.433174,20.435585
34,35.6721,78.3212,30.8,5445,5955,0.565,344,999,74.05114,18.71454
35,35.6704,78.2863,33.1,5551,6061,0.305,315,840,74.63657,19.239643
36,35.701,78.3024,33.3,5452,5925,0.407,24,682,82.48658,21.189426
37,35.6972,78.276,34.3,5519,5743,0.11,355,395,71.284935,18.302649
38,35.6905,78.305,34.5,5570,6011,0.215,66,540,79.47188,20.58096
39,35.6808,78.2133,28.4,5517,5987,0.582,331,949,73.62688,18.855131
40,35.684,78.256,31.4,5558,5941,0.497,20,707,81.6442,21.200203
41,35.6872,78.2957,30.3,5515,5927,0.322,334,821,73.4567,18.857
