,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,66.0765,-53.2909,29.0,689,995,0.168,25,406,114.24767,13.001214
1,65.3617,-52.0705,14.0,602,704,0.118,49,283,106.397415,12.718527
2,65.5791,-52.0017,10.1,646,697,0.059,28,365,109.459915,13.251833
3,65.159,-51.7992,11.8,635,775,0.188,30,392,109.93845,13.004604
4,65.1786,-51.7228,13.1,711,769,0.086,1,218,113.98245,13.788005
5,65.0853,-51.8737,13.5,648,757,0.227,8,408,112.87869,13.504765
6,65.0853,-51.8526,15.4,545,821,0.493,39,938,109.56815,12.514138
7,65.18,-51.7327,17.2,630,745,0.096,359,331,67.78253,9.803989
8,65.2553,-52.0037,8.7,767,831,0.229,25,430,109.76643,13.0859785
9,65.0878,-51.9327,14.5,596,730,0.449,13,583,111.25265,13.245242
10,65.0861,-52.0142,13.7,656,746,0.09,330,366,68.842865,9.543297
11,65.0911,-51.9652,11.2,572,759,0.574,47,836,106.19799,12.337043
12,65.0912,-52.0007,17.3,520,760,0.37,359,911,68.3443,9.65051
13,65.1348,-51.9677,10.1,735,789,0.144,16,258,111.19003,13.413146
14,65.1396,-51.9269,16.2,653,751,0.081,351,242,68.0165,9.746578
15,65.1414,-51.94,15.5,648,783,0.168,38,349,108.65042,12.835514
16,65.2594,-51.9954,16.8,705,816,0.132,36,306,108.92432,12.874125
17,65.2706,-51.8186,8.4,843,904,0.112,192,182,83.91508,10.311927
18,65.2724,-51.7967,9.5,772,875,0.229,114,342,95.84435,11.034397
19,65.2789,-51.7958,12.3,655,911,1.014,27,1534,109.51752,12.447284
20,65.2853,-51.7603,7.9,825,876,0.133,348,411,67.58764,9.584536
21,65.2783,-51.9796,15.6,685,772,0.123,1,324,114.31299,13.743267
22,65.2934,-51.7329,10.2,682,854,0.862,29,1312,108.266495,12.479968
23,65.2718,-52.1039,16.2,472,1033,1.682,344,1191,69.05874,9.543146
24,65.3026,-51.6819,12.1,715,818,0.192,358,575,67.32696,9.592722
25,65.2891,-52.0852,27.1,485,763,0.056,19,527,114.546814,13.26661
26,65.3199,-51.7599,8.4,774,812,0.08,334,285,68.159386,9.611797
27,65.3172,-51.868,7.1,767,811,0.081,266,272,73.84817,9.536691
28,65.3225,-51.7366,7.6,708,825,0.322,33,427,108.65453,12.81559
29,65.3277,-51.7616,9.4,740,787,0.117,3,319,113.53086,13.721961
30,65.3228,-51.8752,14.2,717,809,0.065,342,300,68.600296,9.60989
31,65.3578,-51.9037,16.5,654,773,0.159,345,420,68.24829,9.573688
