,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.0018,-64.7945,29.4,310,402,454,0.083,338,285,58.490078,13.32499
1,62.3261,-66.7254,9.8,619,706,812,1.486,247,1799,62.57791,12.995172
2,62.3006,-66.482,10.8,252,645,807,4.507,43,5025,83.1754,17.07634
3,62.3411,-66.6866,16.8,383,709,813,5.31,35,2982,74.18486,15.348223
4,62.1589,-66.3365,8.8,410,494,599,2.414,160,1855,65.884796,13.630949
5,62.3198,-66.6328,18.1,292,675,761,2.368,56,2177,81.00841,17.170494
6,62.2622,-66.4357,11.0,124,644,807,21.174,57,8562,48.024086,12.167163
7,62.2988,-66.5656,15.3,346,701,780,1.425,338,1658,60.149506,12.985375
8,62.2851,-66.4416,12.2,390,624,747,1.881,65,2293,80.384476,17.144676
9,62.3306,-66.7645,8.8,630,650,662,0.147,248,341,62.639214,13.576291
10,62.3306,-66.77,8.8,595,641,670,0.321,57,920,80.1514,17.727896
11,62.3189,-66.6074,13.4,351,586,675,0.574,56,1471,83.68528,18.210728
12,62.3119,-66.4923,10.6,448,619,729,0.406,355,1557,60.391983,13.406127
13,62.1542,-66.3552,9.9,437,465,499,0.183,247,494,63.01326,13.5861435
14,62.1832,-66.3741,9.7,346,560,707,8.45,195,7813,59.452892,11.694957
15,62.2393,-66.3833,11.1,108,577,755,7.663,42,5042,73.149734,14.589426
16,62.3008,-66.6111,16.7,273,643,771,11.657,45,6459,61.828014,12.352584
17,62.3005,-66.5291,10.6,162,678,812,12.678,355,6003,42.951317,8.673216
18,62.2954,-66.4377,17.0,520,588,633,0.119,358,491,57.739548,13.293326
19,62.2898,-66.472,11.7,333,717,808,4.789,25,4215,81.283195,16.838732
20,62.2114,-66.3449,10.4,347,583,709,14.166,72,4306,44.091396,9.251279
21,62.2393,-66.4881,13.3,387,705,828,47.999,207,7030,40.065723,17.474173
22,62.2648,-66.6798,9.3,493,540,589,0.387,269,881,62.067764,13.332557
23,62.3049,-66.7428,8.2,567,580,612,0.238,249,416,62.4189,13.499799
24,62.3008,-66.727,8.6,548,587,640,0.494,163,674,68.8684,14.6912365
25,62.3162,-66.7679,7.6,575,662,699,0.598,194,953,67.1532,14.222278
26,62.2967,-66.6708,15.0,457,654,814,20.68,214,4982,30.207747,7.1646547
27,62.3278,-66.7905,12.8,472,641,697,0.712,297,1240,61.42828,13.1722355
28,62.324,-66.7419,10.2,580,625,805,2.218,243,2434,61.651966,12.530502
29,62.3399,-66.731,10.6,488,685,800,3.901,300,1922,53.609512,11.078386
30,63.7399,-65.5594,10.6,747,797,869,0.291,279,618,61.10937,13.286988
31,63.7471,-65.5435,7.1,705,799,866,3.46,349,2323,51.766075,11.166353
32,63.765,-65.6846,12.2,639,708,781,0.325,107,1317,76.45266,16.627098
33,63.7662,-65.7449,14.6,754,791,847,0.185,212,347,65.29847,14.108767
34,63.7723,-65.7563,14.1,817,867,912,0.229,205,476,66.18088,14.255669
35,63.7751,-65.827,15.7,760,876,926,0.409,208,705,66.57488,14.250064
36,63.7628,-65.2752,13.2,504,661,766,0.995,34,1460,83.51207,18.245731
37,63.781,-65.8009,10.5,800,859,933,0.682,347,1468,57.952904,12.805131
38,63.7917,-65.85,12.4,706,820,851,0.443,273,1661,63.59509,13.506773
39,63.7887,-65.6448,21.2,683,724,786,0.324,107,316,73.58375,16.114443
40,63.7921,-65.7253,10.3,747,914,969,1.1,53,2016,82.446396,17.941534
41,64.0122,-65.4672,11.6,547,716,815,2.682,220,2326,62.047398,12.546665
42,64.0167,-65.4377,13.6,570,764,824,2.061,82,1638,74.97427,16.039793
