,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,49.0019,-121.235,29.0,1938,2135,0.073,345,304,68.75568,54.839436
1,49.1617,-121.59,29.6,1726,2105,0.262,6,817,155.68427,57.37585
2,49.1627,-121.209,31.0,2002,2309,0.307,100,478,121.27994,46.721043
3,49.1657,-121.601,25.3,1563,1834,0.184,15,376,160.093,65.71759
4,49.1666,-121.611,28.5,1668,2101,0.274,50,676,142.07292,52.83889
5,49.1668,-121.218,39.8,1930,2407,0.348,355,498,61.813583,42.071957
6,49.1709,-121.628,30.9,1681,2049,0.172,19,586,152.79214,57.81159
7,49.1751,-121.66,23.3,1701,1980,0.17,36,729,148.90839,58.73731
8,49.4291,-122.344,44.1,1444,1776,0.066,52,340,149.08199,59.177696
9,49.431,-122.353,37.0,1773,2030,0.075,51,309,143.33475,55.846912
10,49.4353,-122.352,32.1,1315,1632,0.072,78,414,144.88408,61.645473
11,49.4383,-122.357,17.1,1310,1687,0.4,31,1309,159.46394,68.50517
12,49.4364,-122.362,21.6,1499,1685,0.05,52,335,152.73251,66.631035
13,49.4567,-125.761,15.5,1447,1683,0.419,211,863,96.288155,48.093803
14,49.4658,-125.754,31.2,1384,1581,0.06,34,334,164.68562,73.01969
15,49.4618,-125.748,18.1,1194,1668,0.921,51,1805,154.17218,67.0754
16,49.4635,-125.764,21.6,1367,1691,0.998,354,948,70.02125,58.233086
17,49.4817,-125.646,24.4,1378,1741,0.623,352,546,70.36413,59.020153
18,49.4802,-125.657,21.5,1416,1625,0.132,308,309,82.594215,61.91899
19,49.4864,-125.5,22.0,1133,1429,0.307,9,811,176.69278,82.894615
20,49.5074,-122.72,21.1,1394,1596,0.163,350,614,79.124084,67.878426
21,49.5199,-125.739,21.4,1563,1747,0.071,340,437,76.618225,63.80793
22,49.5311,-125.388,20.8,1557,1939,0.54,60,859,142.05743,55.33145
23,49.5316,-125.396,13.9,1606,1900,0.311,302,1035,73.60945,48.276974
24,49.5356,-122.109,30.9,1417,1790,0.096,3,385,165.60806,67.831856
25,49.5392,-122.102,31.1,1249,1583,0.104,348,536,77.110756,65.24046
26,49.54,-125.728,18.8,1531,1706,0.182,49,516,153.90927,66.599724
27,49.5397,-125.397,13.4,1503,1800,0.747,280,1323,77.58052,46.22985
28,49.5439,-125.74,20.2,1280,1422,0.05,328,445,90.87855,72.04758
29,49.546,-125.607,25.5,1599,1750,0.066,4,372,168.75877,73.29662
30,49.5467,-125.45,20.3,1694,1836,0.151,48,438,150.07443,62.892666
31,49.5469,-125.443,18.0,1615,1779,0.144,4,444,166.84018,71.93107
32,49.547,-125.603,21.8,1500,1663,0.084,9,429,169.7643,75.42124
33,49.5453,-125.383,36.1,1303,1690,0.232,334,495,73.95015,58.565594
