,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,21.4,4896,5041,0.098,181,348,124.64669,13.052636
1,-16.5196,-69.9117,20.7,4963,5056,0.147,169,289,125.13452,13.339152
2,-16.5156,-69.9246,25.4,4892,5043,0.149,176,337,124.89324,13.118916
3,-16.3855,-69.1445,15.4,4443,4521,0.051,185,320,122.36533,11.994865
4,-16.384,-69.1411,20.7,4397,4522,0.037,144,347,126.99683,12.759742
5,-16.4572,-69.895,14.4,4637,5153,0.927,271,2433,118.24553,10.475173
6,-16.4687,-69.8873,21.4,4779,5152,0.899,212,1232,120.31036,11.858289
7,-16.4684,-69.8764,18.0,4942,5068,0.091,140,419,128.73187,13.941217
8,-16.4774,-69.8778,23.4,4758,5058,0.366,158,717,126.88725,13.174124
9,-16.4167,-70.5634,20.4,4848,5188,0.504,152,941,127.86883,13.38473
10,-16.4186,-70.5701,20.3,4881,5130,0.221,180,700,125.5609,13.039984
11,-16.3693,-69.1673,14.8,4425,4494,0.048,192,288,121.59634,11.846034
12,-16.3702,-70.5541,18.7,5051,5082,0.012,137,120,128.81781,14.26709
13,-16.369,-70.5575,27.8,4913,5129,0.114,202,459,123.6868,12.72476
14,-16.3656,-70.5518,19.4,5118,5194,0.04,175,297,125.64806,13.608717
15,-16.3736,-70.551,16.3,4972,4998,0.012,186,139,123.54568,13.0382595
16,-16.3719,-70.5497,21.8,5019,5101,0.016,215,206,121.69562,12.671837
17,-16.3739,-70.5473,20.0,4889,5191,0.493,192,917,123.7412,12.679029
18,-16.3266,-69.1637,18.1,4475,4568,0.107,186,305,122.10818,12.026552
19,-17.9296,-68.9068,27.2,5057,5554,0.468,126,1126,133.44928,14.55865
20,-17.9282,-68.9144,25.9,5105,5478,0.164,277,763,120.37208,12.118444
21,-17.9345,-68.9143,28.1,4970,5535,1.269,210,1064,121.83164,12.439202
22,-16.3014,-70.3624,23.3,4988,5119,0.057,160,327,127.15503,13.681544
23,-16.2926,-70.3654,25.5,4980,5264,0.228,215,734,123.13216,12.633972
24,-16.2879,-70.3612,22.6,5177,5325,0.049,278,371,117.884705,12.09918
25,-16.2952,-70.3732,23.8,4972,5191,0.112,162,539,127.754074,13.642719
26,-16.2916,-70.3693,21.7,4978,5205,0.163,158,629,128.03801,13.685688
27,-16.3016,-70.3432,24.9,4959,5297,0.61,173,940,125.57928,13.102849
28,-16.2905,-70.3267,31.8,4985,5117,0.08,194,257,123.65349,12.936442
29,-16.2889,-70.3493,19.8,5163,5227,0.021,303,207,114.60156,11.798235
30,-16.2886,-70.3388,23.5,5000,5309,0.414,157,773,127.947334,13.672918
31,-16.2885,-70.3571,11.2,5172,5288,0.138,80,673,135.8561,15.631357
32,-16.2941,-70.3541,19.4,4973,5313,1.253,201,1140,119.65988,12.195889
33,-16.2385,-70.3321,13.4,5063,5181,0.168,133,629,129.5726,14.232532
34,-16.2378,-70.37,23.0,5014,5274,0.4,247,766,119.40485,12.086899
35,-16.2498,-70.3793,19.6,5035,5167,0.098,169,421,126.26249,13.553086
36,-16.2533,-70.3326,19.4,4988,5336,0.829,176,1081,124.43266,12.961794
37,-16.2476,-70.3358,16.5,5140,5278,0.119,94,503,134.3937,15.378282
38,-16.264,-70.3446,13.6,5023,5189,0.088,190,753,124.81822,13.136663
39,-16.2567,-70.3406,14.5,5032,5267,0.502,139,946,128.54782,13.909049
40,-16.2611,-70.3553,29.6,5024,5197,0.067,151,360,128.63248,13.97485
41,-16.2577,-70.3487,19.5,4989,5267,0.471,207,889,122.548416,12.628891
42,-16.2483,-70.3482,15.2,4981,5310,0.74,231,1382,120.045685,11.987649
43,-16.2476,-70.3666,18.1,4943,5290,1.108,184,1151,121.977196,12.509731
44,-16.2247,-70.3217,18.9,4960,5170,0.417,200,713,122.366516,12.629584
45,-16.2333,-70.3072,17.8,5014,5082,0.053,179,255,124.59681,13.287448
46,-16.2285,-70.312,16.3,4992,5157,0.168,193,604,123.8782,12.972001
47,-16.2156,-70.3613,31.0,5010,5207,0.113,207,391,123.258865,12.805324
48,-16.2154,-70.3277,15.4,5014,5143,0.232,222,562,120.54175,12.440803
49,-16.2091,-70.361,23.6,5093,5236,0.122,240,371,120.05358,12.428364
50,-16.2108,-70.3566,16.2,5098,5258,0.167,138,746,129.73001,14.23602
51,-16.2059,-70.3363,20.8,4976,5324,1.645,181,1187,119.45002,12.241163
52,-16.2044,-70.3528,11.3,5154,5195,0.014,298,243,114.699844,11.854326
53,-16.2,-70.3472,15.6,5098,5319,0.329,293,834,116.10832,11.547581
54,-16.1958,-70.3257,13.3,5055,5091,0.012,137,216,128.8802,14.262893
55,-16.1965,-70.3283,19.0,5097,5199,0.099,105,304,132.59027,15.105721
56,-16.158,-70.2841,33.9,4937,5026,0.016,163,115,126.18777,13.531635
57,-16.1374,-70.2695,25.9,4923,5007,0.03,188,163,123.63759,12.922888
