,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-39.2754,175.549,18.8,2334,2383,2418,0.025,248,214,84,47.36639,4.8612905,38.86506,47.63561,41.19551,50.16587,50.021915,44.887352,42.9652,46.105003,44.702095,43.218117,52.139183,43.613552,43.564762,51.975117,43.640068,49.918182,52.214367,40.49847,47.24984,58.211056,52.192852,47.855164,54.811436,53.36987,43.144165
1,-39.2604,175.574,24.4,2254,2384,2558,0.074,321,672,304,46.021122,4.8732734,37.2863,47.078045,40.524643,48.709763,47.799953,42.735813,41.409737,44.634956,43.762882,43.00061,53.774418,41.901634,44.082752,47.546963,43.72309,47.235603,47.991886,37.198772,48.738167,55.472645,51.19299,47.604202,53.32694,53.020428,40.774937
2,-39.3007,175.567,30.0,2345,2389,2434,0.016,164,168,89,39.105907,4.5172877,30.841549,36.92494,35.036255,43.52344,41.146748,36.514347,38.36724,37.858124,33.15767,36.644432,43.20799,34.223026,40.937126,39.206776,34.051228,37.22028,45.281242,33.369827,35.497677,45.702522,44.499107,45.904728,43.610203,46.187016,38.734215
3,-39.2615,175.569,26.0,2307,2367,2424,0.022,341,226,117,43.388844,4.720735,35.760605,45.465363,38.903713,46.413948,43.368893,39.75485,38.955776,41.97197,40.62792,40.087536,50.846554,38.795937,41.111385,44.19373,42.268623,45.501263,45.640343,34.20981,44.75796,52.63106,48.562256,45.319286,49.79943,50.845615,38.92727
4,-39.2769,175.582,28.2,2299,2336,2400,0.016,89,182,101,41.802,4.557314,33.985237,37.294323,37.407497,45.555637,45.171265,40.15849,41.377483,40.523632,35.34745,39.437126,44.569935,38.90284,44.272945,43.35194,34.618824,37.962658,49.397133,37.66843,38.86215,48.692657,47.174328,48.027454,45.91449,47.711727,41.66419
5,-39.2775,175.57,18.3,2079,2542,2688,1.182,134,1879,609,55.906494,4.583282,49.930477,52.032852,50.86394,56.522026,62.24268,55.529846,49.114494,55.624386,53.8002,51.58559,60.261707,53.91688,55.414818,58.75806,48.355698,54.27757,63.9829,51.698753,60.926235,64.01656,59.717247,55.33485,61.777134,59.512466,52.465107
6,-39.2678,175.553,27.1,2383,2436,2502,0.019,300,224,119,41.335705,4.5098386,33.09646,42.54557,36.74112,45.2064,41.682747,38.02349,37.698948,40.182346,37.435738,38.758705,47.749966,36.260727,40.194332,41.880142,40.064686,43.050106,44.580566,33.37244,41.26355,50.295216,45.955242,44.237305,46.46898,48.99125,37.656506
7,-39.2942,175.575,24.5,2202,2229,2265,0.021,111,135,63,42.982056,4.619581,34.841366,38.664482,37.273094,46.613216,46.222973,40.684906,41.028996,41.452583,37.22167,40.417206,45.57361,39.739723,43.906612,45.67302,37.358086,41.05481,50.69854,38.464905,40.475643,51.008152,49.301563,47.89078,48.292126,48.979855,41.713535
8,-39.2912,175.57,24.3,2258,2492,2742,0.663,127,1115,484,46.12807,4.4934797,38.82874,40.297585,40.61125,48.614952,50.87894,44.311386,43.331314,45.990765,40.935143,43.658997,50.178516,43.41063,46.566822,48.404026,39.61297,44.032326,52.931606,42.53199,46.937458,55.142773,51.083466,48.28172,51.240253,51.98011,43.40812
9,-39.2804,175.554,22.4,2175,2467,2700,0.645,254,1452,525,49.14336,4.618611,41.371105,46.906445,43.77468,50.28499,53.190506,46.35628,44.18263,48.78528,47.29815,46.472248,55.977562,46.503124,48.20929,51.41183,45.08206,48.796574,52.3004,41.685516,52.91141,58.49313,53.476727,49.925144,56.28514,55.118896,43.78487
10,-39.2708,175.567,6.4,2558,2596,2619,0.357,296,720,61,69.94106,5.399007,68.55674,73.345345,65.57799,70.780876,74.984924,66.9333,63.19216,66.16204,70.078926,61.10846,76.23091,70.11477,62.330208,77.298355,66.439995,75.69426,77.08197,62.542606,70.14553,80.849304,71.08671,63.430237,76.7803,70.97399,66.806694
11,-39.266,175.563,21.5,2308,2415,2481,0.039,342,554,173,48.126465,5.0777006,39.921867,49.546886,42.271477,50.989773,49.47661,45.272747,42.73614,46.7767,47.27163,44.154976,56.284664,44.937183,44.546608,50.818325,45.63571,50.253742,49.769863,38.70728,50.29659,58.49467,53.303333,48.795082,55.763077,54.825798,42.310894
12,-39.27,175.579,19.7,2166,2527,2683,1.147,128,1689,517,52.25643,4.475124,45.748344,48.054245,46.70002,53.238724,57.66207,50.821987,46.73192,52.385693,49.51684,48.19475,55.850365,49.90229,52.230076,55.223656,45.2956,50.5001,59.85728,48.427826,55.936382,61.020374,56.379356,52.560913,57.982014,56.976803,49.21316
13,-39.2956,175.562,26.7,2115,2440,2744,0.507,207,1259,629,45.46336,4.507222,37.12992,41.799458,40.56089,46.66097,49.807995,42.8103,41.972446,45.349598,40.76457,43.547516,52.026222,41.664715,47.044468,45.507614,41.422844,44.043514,49.447388,39.99632,48.159134,53.99361,50.97011,47.078033,50.96147,52.591934,41.273
14,-39.2925,175.554,26.9,2308,2338,2376,0.01,228,125,68,39.98402,4.672032,31.004858,39.368046,35.215656,44.426105,41.34363,36.803356,37.577087,38.49641,34.760612,37.401318,44.77455,34.84971,39.764835,40.98517,37.063408,40.50973,45.253036,32.931877,37.600418,48.840054,45.921906,44.49009,45.16817,47.632557,37.417862
15,-39.2904,175.559,26.1,2376,2656,2736,0.086,223,728,360,42.879215,4.44171,33.962265,40.751637,37.827587,45.969826,45.884598,39.902412,40.341377,42.59527,38.18285,40.9854,48.5357,38.602753,43.126343,43.20736,39.47508,43.1053,47.336143,36.918858,43.020283,51.904648,47.120834,45.49182,47.9173,50.680855,39.13387
16,-39.2879,175.557,27.4,2468,2627,2711,0.045,247,236,243,41.11067,4.421895,32.17881,40.234497,36.03223,45.01594,43.057213,38.1637,38.762417,40.423054,36.53453,39.758503,46.86104,35.95182,41.421074,41.115204,38.391426,41.744648,45.33013,34.61627,40.09336,49.687187,45.314945,44.515907,45.595516,49.10584,37.861465
17,-39.2654,175.583,31.0,2456,2502,2558,0.018,67,182,102,41.76426,4.682635,34.18874,37.31881,37.7287,46.850883,44.695282,41.046944,42.297535,40.450428,35.2777,39.47949,44.436977,38.662605,44.822628,42.894268,33.302944,36.87733,49.453705,38.00403,37.723907,48.085506,45.946396,48.77113,45.0416,48.080093,42.66883
18,-39.2606,175.585,29.6,2072,2304,2516,0.152,49,807,444,45.013096,4.6384974,37.699554,38.38888,41.18727,47.757698,49.08406,44.853634,44.639236,44.97726,38.462147,42.808983,48.43204,43.12177,48.22135,46.128323,35.76973,39.180344,52.496902,41.616444,44.37138,51.314743,51.02112,50.319557,48.73868,49.679317,45.056877
19,-39.2711,175.557,20.3,2387,2534,2698,0.457,5,1196,311,53.6048,4.4246426,49.727444,48.18293,47.79782,56.093117,58.091713,53.98589,49.199223,54.90964,49.015305,50.910545,52.810932,51.858982,55.479298,56.477093,44.167828,50.423286,64.24559,52.350693,53.153934,59.89293,58.20519,57.062794,57.44657,57.258995,51.372234
20,-39.2855,175.564,22.8,2486,2558,2694,0.356,68,818,208,46.86002,4.448048,40.789497,41.13702,41.269405,50.314835,51.2557,45.954315,44.167812,46.548367,41.7994,44.65231,47.811478,44.3467,48.189747,50.302597,39.18221,43.64167,55.986538,44.38413,45.42924,54.321888,50.85862,51.16075,51.075996,52.280083,44.640194
21,-42.2203,172.588,43.6,1871,1957,2042,0.067,109,190,171,39.452744,4.903339,32.890354,38.71073,37.394493,43.733063,40.94232,37.48678,39.497334,36.132576,35.90674,37.754776,44.490795,34.008423,45.168484,36.44324,32.477646,30.661129,43.946514,35.892677,34.038986,43.10715,45.933365,49.380146,40.269737,45.646507,44.404644
