,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-39.2754,175.549,18.8,2334,2418,0.025,248,214,156.02594,35.02526
1,-39.2604,175.574,24.4,2254,2558,0.074,321,672,153.23253,36.47706
2,-39.3007,175.567,30.0,2345,2434,0.016,164,168,164.10849,34.204266
3,-39.2615,175.569,26.0,2307,2424,0.022,341,226,149.97864,37.101906
4,-39.2769,175.582,28.2,2299,2400,0.016,89,182,172.47864,34.591095
5,-39.2775,175.57,18.3,2079,2688,1.182,134,1879,170.82768,33.540028
6,-39.2678,175.553,27.1,2383,2502,0.019,300,224,151.74573,35.958775
7,-39.2942,175.575,24.5,2202,2265,0.021,111,135,171.01912,34.57919
8,-39.2912,175.57,24.3,2258,2742,0.663,127,1115,169.45291,33.68757
9,-39.2804,175.554,22.4,2175,2700,0.645,254,1452,159.43156,34.675186
10,-39.2708,175.567,6.4,2558,2619,0.357,296,720,147.16522,35.515205
11,-39.266,175.563,21.5,2308,2481,0.039,342,554,150.12874,37.02044
12,-39.27,175.579,19.7,2166,2683,1.147,128,1689,169.4458,33.598
13,-39.2956,175.562,26.7,2115,2744,0.507,207,1259,165.65797,33.90418
14,-39.2925,175.554,26.9,2308,2376,0.01,228,125,158.46738,34.824276
15,-39.2904,175.559,26.1,2376,2736,0.086,223,728,159.7901,34.202633
16,-39.2879,175.557,27.4,2468,2711,0.045,247,236,155.2849,34.60225
17,-39.2654,175.583,31.0,2456,2558,0.018,67,182,172.52092,34.6164
18,-39.2606,175.585,29.6,2072,2516,0.152,49,807,181.82489,34.517715
19,-39.2711,175.557,20.3,2387,2698,0.457,5,1196,179.93686,35.189144
20,-39.2855,175.564,22.8,2486,2694,0.356,68,818,171.71803,34.42002
21,-42.2203,172.588,43.6,1871,2042,0.067,109,190,177.62222,34.79363
22,-41.9499,172.741,45.4,1766,2079,0.032,175,280,173.36732,34.582047
23,-45.0297,167.674,24.0,1507,1579,0.032,172,127,175.58148,34.896492
24,-44.7359,168.069,24.8,917,1147,0.143,77,454,193.7825,36.195587
25,-44.7312,168.066,53.0,1234,1591,0.067,135,269,185.25363,35.204857
26,-44.7278,168.071,58.5,1470,1806,0.048,160,206,179.37209,34.91977
27,-44.7159,167.742,29.5,1432,1534,0.071,152,160,178.73018,34.85112
28,-44.7153,167.748,42.4,1283,1475,0.035,134,202,183.73209,35.05951
29,-44.7158,167.707,36.9,1286,1618,0.268,160,480,180.40103,35.382607
30,-44.7157,167.777,43.8,962,1142,0.031,109,152,190.81685,35.58841
31,-44.7123,167.743,37.2,1205,1384,0.024,340,215,168.0152,38.511887
32,-44.7281,168.059,46.4,1812,1972,0.025,259,141,164.32213,36.032387
33,-44.7257,168.058,37.7,1723,1915,0.072,297,237,162.44446,37.369648
34,-44.7219,168.059,33.5,1482,1691,0.078,330,280,163.88649,38.300606
35,-44.712,167.732,26.8,1157,1261,0.051,71,226,190.98018,35.83845
36,-44.7151,167.728,34.7,1311,1757,0.456,61,720,189.77429,36.13204
37,-44.7174,167.725,46.4,1355,1669,0.103,242,276,172.77756,36.344456
38,-44.7147,167.719,53.7,1279,1749,0.062,192,451,179.4753,35.43631
39,-44.7228,167.73,33.1,1326,1728,0.181,194,564,177.0281,35.660896
40,-44.7216,167.725,36.2,1293,1663,0.121,270,429,171.31186,37.422268
41,-44.7243,168.073,34.8,1858,2058,0.04,345,206,157.0883,38.307617
42,-44.7223,168.073,38.6,1749,1845,0.02,5,103,189.12238,36.49957
43,-44.7226,168.065,24.7,1690,1792,0.031,9,226,189.30087,36.65912
44,-44.7206,168.075,33.4,1621,1705,0.024,356,127,159.7413,38.42386
45,-44.7203,168.073,37.1,1578,1731,0.022,17,202,190.69768,36.418594
46,-44.7215,168.069,35.1,1511,1846,0.094,323,407,164.41931,38.19507
47,-44.6988,167.727,37.1,1352,1562,0.051,121,266,183.85912,35.08625
48,-44.6999,167.767,33.4,1224,1536,0.067,201,539,178.01326,35.99148
49,-44.6978,167.761,41.6,1377,1738,0.124,207,325,175.26219,35.650665
50,-44.7009,167.774,34.7,1376,1528,0.034,72,214,188.30063,35.524723
51,-44.7034,167.77,37.3,1111,1454,0.203,236,482,176.46844,36.80299
52,-44.6692,168.051,23.9,1794,1984,0.352,104,450,177.482,35.20509
53,-44.7019,168.036,32.7,987,1140,0.044,135,276,187.42476,35.67253
54,-44.6967,168.053,29.7,1149,1372,0.063,163,225,182.1835,35.407177
55,-44.6884,167.794,29.5,1393,1540,0.062,99,214,185.01003,35.23483
56,-44.688,167.791,34.0,1353,1578,0.079,210,379,174.93524,35.703438
57,-44.7706,168.047,45.6,1550,1834,0.066,96,309,184.21205,35.25962
58,-44.7235,168.022,25.2,1533,1719,0.12,93,496,183.59305,35.498238
59,-44.7167,168.018,30.6,1534,1772,0.093,84,250,184.6414,35.417824
60,-44.6935,168.033,48.5,1670,1867,0.029,114,168,180.43146,34.83118
61,-44.7609,168.037,30.6,1597,2183,0.511,17,849,190.68762,36.11044
62,-44.7532,168.04,34.9,1328,1558,0.206,124,545,183.60405,35.334515
63,-44.7509,168.038,59.6,1539,1813,0.034,166,135,177.58818,34.7943
64,-44.6966,168.033,31.6,1405,1646,0.112,151,336,179.64781,35.087395
65,-44.7102,168.019,37.6,1430,1748,0.08,85,398,186.84341,35.56151
66,-44.7281,168.024,43.3,1226,1509,0.179,158,255,181.92908,35.261982
67,-44.6989,168.022,37.9,1571,1806,0.097,224,304,170.52202,35.63126
68,-44.7015,168.027,36.8,1400,1684,0.218,124,336,182.44272,35.11619
69,-44.7798,168.048,37.2,1507,2067,0.365,63,531,187.77496,35.383087
70,-44.7443,168.033,41.5,1456,1911,0.318,32,422,190.80058,36.38151
71,-44.7426,168.038,39.9,1091,1637,0.199,23,680,197.99374,37.088516
72,-44.7597,168.051,36.1,1443,1828,0.139,73,493,187.80603,35.838333
73,-44.7698,168.033,54.6,1462,1922,0.052,149,354,181.20747,34.648457
74,-44.8007,168.063,36.9,1607,1866,0.097,221,336,170.39319,35.503258
75,-44.7662,168.022,28.5,1700,1965,0.114,280,572,164.15282,36.84821
76,-44.7947,168.061,43.0,1825,1970,0.022,35,160,185.39291,36.105736
77,-44.7969,168.066,35.2,1465,2027,0.387,53,778,189.59781,35.709038
78,-44.7917,168.059,36.7,1623,2080,0.216,54,572,187.25641,35.614597
79,-44.7873,168.051,39.0,1634,2279,0.42,46,804,188.65979,35.346123
80,-44.7706,168.024,39.3,1413,2005,0.354,191,625,176.85347,34.81375
81,-44.7635,168.03,32.6,1758,2189,0.439,318,653,160.49164,37.640854
82,-44.7427,168.046,40.3,1129,1720,0.175,310,467,172.28647,38.369568
83,-44.804,168.072,32.9,1336,1840,0.419,183,617,177.6972,35.209183
84,-44.7662,168.048,50.5,1439,1852,0.087,101,425,186.07674,35.19111
85,-44.7689,168.038,50.7,1485,1990,0.151,189,394,176.60591,34.753372
86,-44.7367,168.024,35.5,1421,1799,0.327,38,463,190.22115,36.515823
87,-44.761,168.044,30.3,1569,2161,0.423,1,826,192.95697,36.4745
88,-44.6536,167.808,18.2,1671,1906,0.42,335,638,158.8442,38.19729
89,-44.6499,167.807,34.5,1572,1679,0.017,304,158,164.0761,37.359608
90,-44.6534,167.82,39.3,1277,1675,0.159,176,376,179.53604,35.57072
91,-44.6709,167.813,33.7,1488,1726,0.085,26,266,190.83951,36.392048
92,-44.6653,167.81,20.3,1363,1520,0.369,219,730,172.40305,36.044113
93,-44.6606,167.808,39.9,1464,1836,0.204,153,466,179.05704,34.922115
94,-44.654,167.813,42.5,1673,1877,0.115,118,182,179.25633,34.861824
95,-44.6555,167.794,34.3,1241,1730,0.473,187,765,178.46266,35.525948
96,-44.6575,167.802,41.6,1411,1804,0.137,237,464,172.54854,36.04526
97,-44.6553,167.828,49.0,1359,1656,0.033,172,275,179.33243,35.15534
98,-44.6762,167.816,32.9,1309,1670,0.193,199,365,176.3608,35.810684
99,-44.936,167.743,28.7,1546,1728,0.107,168,361,175.6217,35.06485
100,-44.9376,167.751,23.1,1510,1580,0.018,163,135,176.41649,34.852062
101,-44.9368,167.748,25.3,1509,1667,0.043,187,348,174.3946,35.26858
102,-44.6508,167.8,25.3,1569,1649,0.011,96,158,182.57297,35.069893
103,-44.6489,167.801,35.9,1552,1639,0.011,99,125,182.99287,34.889122
104,-44.6559,168.056,53.5,1719,2086,0.069,18,285,189.5076,36.223118
105,-44.661,168.05,41.3,1879,2028,0.035,255,158,163.36804,35.848392
106,-44.6552,168.048,31.5,1686,2175,0.386,284,669,164.37144,36.74369
107,-44.6503,168.054,36.8,1538,1787,0.065,81,305,185.3054,35.448845
108,-44.6491,168.025,31.2,1477,1847,0.389,72,669,186.2929,35.770405
109,-44.6515,168.017,30.9,1598,1928,0.253,307,568,163.51947,37.678196
110,-44.6328,167.962,50.2,1605,2060,0.102,108,269,182.85684,34.578125
111,-44.627,167.963,42.5,1477,1816,0.057,24,461,192.16956,36.632442
112,-44.6409,167.956,39.9,1566,1871,0.095,92,266,183.84927,35.35875
113,-44.6434,167.958,33.0,1515,1821,0.069,53,536,188.49095,36.250637
114,-45.0238,167.678,23.4,1553,1680,0.088,136,276,178.5263,34.91705
115,-45.0199,167.679,40.4,1447,1639,0.064,87,230,186.20119,35.211502
116,-44.6264,168.072,30.8,1517,1638,0.046,93,230,183.97035,35.151276
