,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,63.689,-146.823,42.0,1936,2385,2725,0.36,346,839,83.99389,46.900124
1,63.404,-146.668,16.0,1713,2005,2144,0.558,162,1197,127.01253,64.80056
2,63.376,-146.08,18.0,1609,1868,2182,1.685,175,2106,124.650345,60.38154
3,63.381,-146.12,19.0,1273,1944,2317,3.681,195,4175,145.53697,52.518394
4,63.551,-147.057,16.0,1494,1914,2317,2.573,181,2981,134.41339,58.970364
5,63.571,-146.244,22.0,1201,1740,3547,10.47,33,10518,188.75897,42.647793
6,63.5508461,-146.22946167,23.0,1918,2194,2811,0.649,151,1818,138.57622,66.97054
7,63.543,-146.296,45.0,2826,3195,3555,0.2,80,613,145.52545,57.195724
8,63.659,-147.6,18.0,1750,1977,2514,1.517,274,2255,98.029305,50.456783
9,63.513,-147.17,17.0,1280,1666,1998,3.806,35,3332,182.66237,68.36245
10,63.349,-146.636,17.0,1355,1714,1947,1.229,219,2636,117.29216,57.71247
11,63.366,-146.651,17.0,1318,1725,2033,2.802,283,3041,96.05496,42.095238
12,63.499328613,-146.684082031,13.0,823,1848,4003,209.63,239,39197,33.382534,39.323803
13,63.356,-146.508,21.0,1593,1795,2139,0.529,267,1291,91.48032,53.03277
14,63.538,-146.327,40.0,2473,2937,3329,0.652,168,1137,135.52899,60.63576
15,63.675205231,-147.557891846,20.0,1336,1890,2593,13.795,331,6292,40.668453,14.280266
16,63.459,-146.746,14.0,1416,1924,2351,3.765,238,4019,121.29954,48.07258
17,63.383,-146.633,19.0,1495,1808,2132,1.659,283,2043,91.74986,46.63721
18,63.538,-147.527,14.0,1561,1779,2144,3.102,169,2691,123.62956,56.546658
19,63.357,-146.361,15.0,1127,1844,2660,34.046,174,9459,46.14806,19.275808
20,63.404830933,-146.606262207,12.0,942,1781,2584,56.531,192,18292,37.778522,17.985443
21,63.434,-146.678,11.0,884,1904,2445,39.764,278,16489,56.354965,20.010332
22,63.553,-147.004,17.0,1464,1839,2345,3.188,147,3012,142.93678,59.201374
23,63.573,-146.283,38.0,2017,2823,3154,0.364,106,1171,170.44145,72.342575
24,63.383995056,-146.230651855,17.0,1069,1831,2700,12.491,119,8419,118.451965,27.67511
25,63.512,-146.227,37.0,2091,2459,2611,0.171,108,523,143.73004,69.64619
26,63.535064697,-146.262817383,18.0,1073,1742,2985,13.29,48,12349,137.4472,33.2048
27,63.593,-146.899,43.0,2457,2634,2748,0.059,137,-9,123.644196,65.180275
28,63.476,-146.811,13.0,1474,1897,2265,6.45,254,4588,97.901985,32.442432
29,63.647842407,-146.551605225,26.0,1317,1764,3070,2.599,22,4290,211.09917,72.53121
30,63.639,-146.544,31.0,1934,2528,3105,1.302,107,2122,168.0126,68.73936
31,63.640632629,-146.930984497,21.0,1411,2104,3134,14.205,291,11485,63.388382,19.253866
32,63.68,-146.872,25.0,1109,1718,3160,4.604,347,7589,126.899506,34.917694
33,63.682,-146.81,27.0,1729,2411,2995,2.101,76,2673,183.44188,66.97222
34,63.648,-147.442,16.0,1274,1913,2928,36.349,257,13500,49.24354,18.811455
35,63.399,-146.645,15.0,1288,1945,2252,3.798,220,3707,130.1505,49.148247
36,63.469173431,-146.528167725,12.0,722,1841,3081,234.583,30,41911,36.811607,44.99286
37,63.603,-146.469,17.0,851,2088,3857,138.555,28,29601,30.504,30.84583
38,63.395,-146.062,17.0,1039,1761,2280,8.106,350,6170,70.53343,17.688105
39,63.539,-147.629,14.0,972,1771,2650,27.448,220,15456,55.980083,17.322807
40,63.657,-147.107,14.0,948,1705,3734,90.905,3,26158,34.60386,26.536758
41,63.594097137,-147.579269409,15.0,830,1578,3734,83.656,306,34997,50.972256,29.680702
42,63.641,-146.519,33.0,2346,2579,2685,0.119,246,426,94.89785,51.523857
43,63.710952759,-146.692153931,16.0,1015,1826,4141,52.215,19,19942,46.689434,24.366451
44,63.551,-147.466,12.0,978,1902,2658,32.959,189,13482,55.68428,20.422916
45,63.542,-147.277,10.0,844,1613,3472,193.423,213,42681,38.55604,42.22107
46,63.627,-146.645,40.0,2741,2884,2977,0.044,133,-9,123.27461,63.556076
47,63.622104645,-146.854949951,43.0,3036,3230,3409,0.143,175,214,115.51718,56.705612
48,63.614,-146.716,32.0,3420,3845,4163,0.934,112,1594,138.05429,43.74637
49,63.448,-146.392,16.0,1687,2036,2457,1.283,112,2840,157.72385,69.54682
50,63.668,-146.723,37.0,2207,2382,2559,0.22,299,308,77.7885,46.410007
51,63.676,-146.679,27.0,1876,2016,2105,0.089,357,-9,59.27614,47.521748
52,63.676,-146.692,27.0,2050,2132,2209,0.058,317,-9,66.76596,49.78693
53,63.468,-146.359,24.0,1644,1784,1933,0.175,12,556,166.56125,75.91885
54,63.499,-146.723,18.0,1736,1906,2051,0.5,6,907,168.42606,75.10493
55,63.382,-146.549,21.0,1757,1911,2187,0.446,221,1143,103.45319,58.263527
56,63.509,-146.627,19.0,2004,2097,2213,0.184,196,482,103.895096,59.617184
57,63.606,-146.859,31.0,2650,2794,2907,0.2,260,563,89.37856,49.390602
58,63.602,-146.966,35.0,2287,2500,2586,0.119,172,422,115.560234,61.936283
59,63.608,-147.015,37.0,2167,2364,2524,0.133,230,437,98.15795,53.947674
60,63.614,-147.024,33.0,2302,2491,2674,0.154,164,447,118.533966,63.462242
61,63.62,-147.039,49.0,2260,2534,2750,0.106,23,269,157.76674,69.71057
62,63.618,-147.029,49.0,2178,2490,2755,0.09,26,-9,158.11319,70.87828
63,63.379,-146.134,29.0,1764,1875,1999,0.092,121,-9,125.83505,66.034836
64,63.37,-146.039,20.0,1593,1869,2217,1.125,126,1795,141.97723,66.82258
65,63.379,-146.008,20.0,1629,1887,2176,1.285,199,1874,116.38423,58.75023
66,63.419,-146.122,28.0,1664,1794,1980,0.304,295,841,75.05928,49.069347
67,63.391,-145.97,15.0,1071,1704,2329,11.803,340,6015,45.091503,12.35896
68,63.389,-145.912,18.0,1408,1610,1813,0.938,77,1549,153.10103,71.50679
69,63.38,-145.9,22.0,1374,1637,1917,0.822,32,1761,173.60573,76.0829
70,63.372,-145.905,14.0,1529,1679,1813,0.723,210,1177,103.87653,58.013447
71,63.364,-145.893,19.0,1709,1835,2001,0.307,326,776,66.6823,47.47957
72,63.361,-145.902,23.0,1665,1790,1948,0.272,329,686,64.804535,46.892956
73,63.369,-145.952,25.0,1734,1852,2023,0.231,106,776,134.85985,68.39818
74,63.37,-145.966,21.0,1610,1818,1937,0.254,190,878,112.250244,61.282967
75,63.371,-145.982,22.0,1779,1943,2225,0.317,146,1157,127.93251,66.13521
76,63.379,-146.181,17.0,1430,1958,2252,2.13,181,2331,135.33777,59.22228
77,63.379,-146.2,20.0,1591,2038,2256,0.743,169,1643,134.80006,64.61319
78,63.387,-146.212,33.0,2049,2223,2345,0.181,236,411,94.11211,53.70676
79,63.342880249,-146.443939209,15.0,1198,1681,2190,5.433,218,6321,129.2389,40.54254
80,63.327,-146.415,16.0,1569,1694,1893,0.63,161,1101,119.16831,63.79217
81,63.484,-147.269,18.0,1695,1808,1911,0.218,133,546,125.88922,67.07545
82,63.487,-147.29,19.0,1510,1712,1959,0.671,280,1376,85.635155,50.120224
83,63.478,-147.277,20.0,1586,1739,1906,0.387,108,777,136.69475,68.86072
84,63.48,-147.298,18.0,1533,1637,1772,0.355,279,638,76.190094,49.89713
85,63.49,-147.222,19.0,1669,1793,1956,0.295,121,779,131.23517,68.10498
86,63.498,-147.206,20.0,1715,1814,1960,0.171,107,596,133.69913,68.93782
87,63.498,-147.175,17.0,1679,1783,1962,0.622,149,1035,122.35513,64.973854
88,63.503,-147.149,21.0,1688,1754,1848,0.11,82,395,141.24019,70.89772
89,63.484,-147.245,19.0,1766,1850,1918,0.073,205,-9,97.36028,58.032692
90,63.469,-147.303,22.0,1569,1630,1738,0.057,307,-9,63.81625,49.408997
91,63.537,-147.094,15.0,1691,1835,1999,0.78,168,1265,118.4282,63.033928
92,63.538,-147.126,14.0,1512,1755,1972,1.476,279,1912,88.5089,47.848484
93,63.532,-147.153,19.0,1451,1585,1781,0.72,322,1183,67.700226,44.419582
94,63.55,-146.972,19.0,1644,1797,1946,0.333,103,960,139.1291,69.61552
95,63.462,-146.791,17.0,1531,1827,2144,1.895,266,2192,96.22942,48.111313
96,63.456,-146.88,25.0,1578,1684,1818,0.132,48,555,156.18355,73.34698
97,63.46,-146.893,17.0,1666,1714,1757,0.085,243,-9,83.36461,54.95418
98,63.462,-146.886,19.0,1683,1737,1815,0.067,78,-9,141.50583,70.04395
99,63.45,-146.897,22.0,1690,1747,1808,0.055,306,-9,64.265236,50.158154
100,63.494,-146.917,20.0,1754,1818,1918,0.133,259,296,80.45627,53.675995
101,63.488,-146.91,21.0,1644,1799,1991,0.328,274,907,83.294785,51.90187
102,63.497,-146.818,25.0,1514,1838,2133,0.863,343,1231,73.41008,42.3431
103,63.495,-146.833,31.0,1558,1790,2015,0.258,336,650,67.95931,45.18554
104,63.491,-146.868,23.0,1489,1772,2057,1.301,11,1631,177.5708,73.57416
105,63.494,-146.898,35.0,1433,1794,2150,0.514,342,952,74.53283,42.5058
106,63.349,-146.658,15.0,1611,1811,1970,0.827,130,1581,135.27942,67.09778
107,63.357,-146.672,19.0,1574,1730,1872,0.404,321,849,68.06503,46.8617
