,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-34.4356,-70.2602,22.4,2966,3571,0.888,203,1766,129.81789,9.36557
1,-34.4453,-70.2315,25.6,3350,3569,0.077,157,569,135.27814,12.442123
2,-34.472,-69.9941,24.3,3610,3695,0.028,107,177,139.8858,14.407465
3,-34.4988,-70.3635,29.1,3603,3977,0.094,283,704,121.513504,10.201573
4,-34.5327,-70.3407,29.7,3577,3763,0.058,57,309,146.64952,15.654131
5,-34.5609,-70.2559,22.8,3198,3284,0.036,176,236,132.70326,12.861391
6,-34.5783,-70.2698,21.2,3400,3549,0.053,126,283,138.58759,13.710553
7,-34.581,-70.3739,33.2,3537,4121,0.241,78,807,145.69798,13.739562
8,-34.5863,-70.2728,33.8,3387,3586,0.158,107,280,140.78183,14.10121
9,-34.5824,-70.2699,22.0,3378,3432,0.011,112,112,140.08763,14.582421
10,-34.5902,-70.3864,26.1,3106,4124,1.107,228,1819,128.90814,9.635593
11,-34.5864,-70.3708,28.4,3469,3826,0.234,82,593,144.11612,14.224556
12,-34.5947,-70.257,22.2,3121,3464,0.51,166,834,133.59027,11.649973
13,-34.593,-70.3703,30.3,3454,3949,0.252,67,910,146.87195,14.182216
14,-34.5975,-70.2806,14.7,3566,3801,0.328,107,980,139.79605,13.316809
15,-34.6097,-70.264,21.5,3115,3638,0.392,152,1003,137.16953,11.536983
16,-34.4896,-70.0942,23.8,3869,3940,0.014,102,146,139.49054,14.289871
17,-34.5105,-70.1012,8.8,3575,3610,0.022,184,224,130.14786,12.287958
18,-34.5107,-70.139,17.8,3894,3954,0.023,6,180,151.09526,17.701916
19,-34.5132,-70.1392,22.2,3950,4037,0.024,32,237,147.85803,16.554247
20,-34.5169,-70.13,17.1,3489,3953,0.818,133,1474,135.81642,11.442733
21,-34.5256,-70.1373,18.4,3578,4102,1.229,80,1731,140.08833,12.337593
22,-34.5673,-70.1612,11.1,3346,3831,2.893,63,2774,134.53543,11.2201395
23,-34.5498,-70.1423,15.6,3122,4066,6.234,160,4544,109.90211,7.521819
24,-34.5416,-70.1528,22.8,3938,3989,0.021,219,106,125.55194,11.668643
25,-34.5433,-70.1536,8.5,3895,3922,0.032,205,202,126.9087,11.855644
26,-34.5477,-70.1281,23.3,3670,3748,0.025,240,180,123.82292,11.119915
27,-34.5486,-70.1246,26.0,3650,3759,0.041,132,237,136.79501,13.527173
28,-34.5553,-70.164,14.9,3573,3724,0.177,117,587,138.586,13.612601
29,-34.5643,-70.1748,16.2,3699,3764,0.043,329,195,113.974045,10.917586
30,-34.5701,-70.1837,16.7,3652,3758,0.069,40,404,148.03168,16.281612
31,-34.5988,-70.1829,13.6,3020,4076,9.679,145,5329,94.673,7.3049245
32,-34.5776,-70.1711,34.1,3840,4004,0.019,104,246,140.01,13.999778
33,-34.5788,-70.1728,21.6,3918,4005,0.026,211,195,126.726944,11.72138
34,-34.5824,-70.1893,22.1,3682,3748,0.014,19,215,150.53183,17.351381
35,-34.5841,-70.1974,12.1,3661,3685,0.012,278,100,119.189255,11.124167
36,-34.5242,-69.929,27.1,4130,4182,0.01,189,146,128.42177,12.166183
37,-34.6127,-70.0137,23.5,3931,4144,0.059,60,495,145.18668,15.020242
38,-34.6164,-70.018,19.0,3966,4213,0.204,132,884,136.01944,12.439686
39,-34.5226,-69.8784,14.1,4191,4285,0.054,42,498,145.89915,15.754324
40,-34.5241,-69.8727,26.0,3961,4283,0.158,134,472,136.15678,12.675884
41,-34.5232,-69.8665,17.6,3999,4057,0.023,102,214,138.88948,14.110244
42,-34.5298,-69.8904,32.7,4358,4444,0.011,131,125,134.61282,13.341224
43,-34.5314,-69.8846,22.6,4050,4343,0.272,129,920,135.97997,12.417995
44,-34.5359,-69.8894,30.9,4191,4400,0.053,94,325,140.18619,13.982796
45,-34.5405,-69.898,31.8,4572,4707,0.029,110,190,136.89081,14.003881
46,-34.5458,-69.9062,38.2,4588,4759,0.019,176,206,129.85858,12.965091
47,-34.5484,-69.9055,32.7,4381,4484,0.013,169,103,130.33408,12.726697
48,-34.5519,-69.9026,25.8,3958,4409,0.285,155,764,134.00484,12.0253
49,-34.5496,-69.8895,20.7,3722,3771,0.011,120,146,137.72554,14.054407
50,-34.6345,-70.2826,28.7,3601,3761,0.054,139,309,136.44576,13.1635475
51,-34.7065,-70.401,25.3,3898,3983,0.023,305,200,116.94246,10.735787
52,-34.7092,-70.3963,20.4,4080,4199,0.059,230,236,124.6196,11.579637
53,-34.6472,-70.1724,22.0,3595,3958,0.374,111,982,139.66573,12.8342285
54,-34.6624,-70.2055,21.7,3440,3858,0.613,142,1003,135.53355,11.829266
55,-34.6652,-70.2214,19.0,3589,3664,0.023,265,202,121.13308,11.039197
56,-34.6669,-70.2264,19.1,3446,3484,0.016,184,112,130.64507,12.454309
57,-34.6736,-70.2111,23.1,3504,3707,0.067,128,340,138.26755,13.420759
58,-34.6733,-70.2073,23.6,3452,3540,0.03,121,195,138.82501,14.056449
59,-34.6224,-70.0313,15.7,4001,4074,0.077,162,246,131.63477,12.539258
60,-34.626,-69.9578,12.6,3954,4002,0.036,98,202,139.42557,14.304658
61,-34.626,-69.9941,30.1,3871,4077,0.087,140,336,135.48172,12.84325
62,-34.6291,-69.9986,34.1,3849,4013,0.046,146,255,134.82442,12.871288
63,-34.6654,-70.0325,25.7,3355,3448,0.041,97,182,142.16626,14.890149
64,-34.8758,-70.2855,21.5,3225,3478,0.102,173,583,133.95848,12.045829
65,-34.9107,-70.3016,23.7,3395,3654,0.142,95,547,142.97365,14.236766
66,-34.9191,-70.3065,26.3,3584,3807,0.159,97,518,141.70055,14.077119
67,-34.929,-70.3095,20.1,3420,4049,1.456,113,1715,136.1826,11.164355
68,-34.9389,-70.3191,17.0,3360,4025,0.884,110,2472,141.02618,11.033933
69,-34.945,-70.3224,26.1,3412,4018,0.594,122,1260,139.574,11.900495
70,-34.9449,-70.3369,21.7,3515,3956,0.407,206,1296,129.35002,10.325888
71,-34.9441,-70.258,22.4,3588,3683,0.034,174,261,131.98033,12.371786
72,-34.9484,-70.3294,17.2,3817,3927,0.059,126,230,136.9826,13.545671
73,-34.9679,-70.3253,24.6,3498,3876,0.853,78,797,141.3967,13.727476
74,-34.9709,-70.3366,21.4,3390,3778,0.193,277,1053,122.229294,9.891754
75,-34.9773,-70.3202,19.7,3679,3812,0.067,65,316,145.11307,15.377778
76,-34.9779,-70.3077,23.4,3610,3686,0.019,157,158,133.92763,12.971504
77,-34.979,-70.3385,26.9,3223,3595,0.174,217,699,129.1477,10.550427
78,-34.979,-70.3139,23.0,3555,3649,0.028,116,202,139.28984,14.157652
79,-34.9967,-70.3269,13.9,2989,3855,8.805,132,3886,97.53128,6.5600276
80,-35.0135,-70.3602,17.9,3302,3669,0.706,106,1393,140.14777,12.791881
81,-35.0129,-70.3182,25.9,3223,3602,0.229,155,822,136.57709,11.991578
82,-35.0252,-70.3545,28.2,3184,3346,0.083,107,280,142.06168,14.515587
83,-35.0363,-70.3462,21.7,3136,3262,0.068,144,302,137.37642,13.585677
84,-35.0376,-70.3555,25.2,3216,3461,0.195,161,506,135.0047,12.409596
85,-50.8267,-73.1545,48.5,991,1605,0.093,109,406,166.93643,20.72602
86,-50.8285,-73.1703,26.2,1430,1621,0.095,336,412,131.53773,19.642656
87,-50.8318,-73.1732,15.6,1561,1673,0.097,298,305,135.35811,20.244856
88,-50.8325,-73.1569,41.4,1084,1766,0.347,73,871,170.7659,20.055523
89,-50.8455,-73.1751,13.8,800,1677,3.94,142,3721,145.8608,14.119816
90,-50.8389,-73.1482,36.6,1076,1652,0.312,90,738,168.03569,20.616512
91,-50.8394,-73.1601,36.9,1448,1779,0.106,262,403,142.16788,19.221685
92,-50.8457,-73.1478,41.0,1303,1658,0.113,92,325,166.78085,21.839794
93,-50.8564,-73.2486,22.8,1433,1552,0.095,275,226,139.27832,20.872595
