,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,29.940999868,102.044041674,17.6,4996,5231,5377,0.438,251,850,42.321033,4.285417
1,29.987019467,102.042345625,16.6,4947,5152,5258,0.644,244,1021,42.294647,3.9608338
2,29.997311063,102.041129978,13.6,5019,5107,5229,0.225,274,812,42.222305,4.2810316
3,29.962296779,102.050282604,17.4,4622,4983,5244,0.985,52,2318,48.108223,3.1092243
4,30.025100942,102.043727594,31.7,4733,5013,5386,0.465,20,913,48.775723,4.771907
5,30.018731814,102.036920074,40.0,5104,5251,5421,0.167,291,505,59.91249,9.1825075
6,30.014502807,102.05082014,29.6,4451,4870,5246,0.708,52,1381,48.701885,4.3647294
7,29.997550948,102.056323523,34.1,4586,4908,5325,0.373,120,1117,52.658394,5.846074
8,30.004917145,102.045440674,29.0,5141,5455,5610,1.101,7,705,45.505272,4.8734694
9,29.97760778,102.046575244,14.3,4981,5056,5188,0.17,263,784,41.892323,4.202693
10,29.948420832,102.031271368,24.3,4923,5103,5227,0.155,193,640,42.80497,5.6134562
11,29.928919494,102.057463275,21.3,4970,5177,5289,0.391,160,783,40.99493,4.626642
12,29.946926593,102.040228639,23.7,4872,4919,4987,0.074,249,305,42.277817,5.8354235
13,29.952957153,102.040527344,33.9,4953,5157,5298,0.146,193,572,51.203136,6.700429
14,29.984665894,99.807801024,25.8,5177,5271,5374,0.076,24,510,41.925167,4.607056
15,29.975860472,99.790791762,20.7,5000,5323,5582,0.785,12,1606,44.832436,3.3595183
16,29.875673668,99.647057537,13.8,5152,5288,5435,1.093,200,1185,41.227642,3.515581
17,29.864115482,99.639064967,26.2,5022,5219,5420,0.5,59,830,43.144974,4.551567
18,29.934847484,99.634455759,23.6,5050,5393,5604,0.793,95,1512,44.04517,4.0747776
19,29.908965733,99.633153209,20.3,4810,5243,5650,1.737,333,2857,53.87774,4.742572
20,29.909049776,99.652073588,20.2,5103,5355,5598,1.002,193,1358,42.637455,4.3032312
21,29.94093827,99.686612054,25.5,5216,5336,5396,0.099,94,457,41.423206,4.899474
22,29.79607919,99.596499892,27.7,5103,5423,5737,0.705,191,1319,47.39711,5.901716
23,29.796824896,99.607435091,28.0,4939,5535,6114,2.447,192,2529,51.619473,6.044487
24,29.800726483,99.631428599,26.4,5142,5345,5521,0.168,85,731,43.337635,4.8340964
25,29.797379495,99.621911839,27.5,4852,5427,6012,2.134,154,2318,50.291767,5.439338
26,29.816232914,99.554860453,22.6,5221,5321,5391,0.275,202,455,40.302658,5.5318704
27,29.828576197,99.555903232,21.4,5126,5308,5534,0.864,115,1051,41.0031,4.1646414
28,29.837142856,99.565970765,21.6,5107,5230,5337,0.274,194,626,40.33159,5.0935826
29,29.841384281,99.574485987,31.1,5067,5333,5587,0.405,165,914,48.618027,6.1256557
30,29.843913523,99.582224191,27.5,4969,5210,5509,0.451,83,1001,45.062572,4.741365
31,29.869532836,99.569384089,21.7,5040,5137,5342,0.292,36,803,40.87285,3.9783964
32,29.876242106,99.511147185,20.5,5045,5342,5575,0.811,116,1643,43.29583,3.6343267
33,29.957441329,99.588694968,18.0,4969,5264,5556,0.952,192,2214,46.112137,3.529378
34,29.954733834,99.596275083,18.7,5156,5294,5440,0.285,135,715,39.33461,4.118722
35,29.965418731,99.598493151,18.9,5231,5455,5584,0.675,141,1205,41.111504,3.8354151
36,29.967705607,99.603286216,24.2,5204,5394,5481,0.116,121,633,41.414284,4.9288225
37,30.070138627,99.30253643,16.1,4884,5065,5302,1.173,334,1715,47.113407,4.2169223
38,30.070423196,99.320370919,22.3,5075,5196,5390,0.354,58,876,40.939396,4.063813
39,30.058193207,99.2734375,21.4,5021,5252,5796,1.111,273,2275,49.333847,4.736218
40,30.050359339,99.276638445,19.1,5092,5240,5390,0.357,298,1168,44.16155,4.730118
41,30.070919037,99.278274536,21.4,4860,5290,5510,0.889,339,1987,50.779354,5.056773
42,30.145698433,99.462635924,26.2,4929,5197,5479,0.508,275,1437,48.581512,6.3023796
43,30.142205053,99.471952398,17.6,5027,5269,5478,0.684,227,1717,44.42313,3.7624726
44,30.135654485,99.480557856,15.8,5016,5250,5679,1.252,236,2028,46.18155,3.6407256
45,30.130561628,99.492442086,20.3,5172,5280,5430,0.289,180,707,39.94786,4.667619
46,30.148005544,99.492397307,18.0,4939,5106,5320,0.692,36,1402,42.65472,3.042559
