,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,63.689,-146.823,42.0,1936,2725,0.36,346,839,76.58541,35.832165
1,63.404,-146.668,16.0,1713,2144,0.558,162,1197,112.78083,44.1923
2,63.376,-146.08,18.0,1609,2182,1.685,175,2106,114.31584,41.834465
3,63.381,-146.12,19.0,1273,2317,3.681,195,4175,125.02019,44.138668
4,63.551,-147.057,16.0,1494,2317,2.573,181,2981,120.35746,41.516056
5,63.571,-146.244,22.0,1201,3547,10.47,33,10518,195.91595,38.9753
6,63.5508461,-146.22946167,23.0,1918,2811,0.649,151,1818,131.29419,44.003017
7,63.543,-146.296,45.0,2826,3555,0.2,80,613,139.161,47.058754
8,63.659,-147.6,18.0,1750,2514,1.517,274,2255,94.50939,35.033615
9,63.513,-147.17,17.0,1280,1998,3.806,35,3332,160.36559,56.867702
10,63.349,-146.636,17.0,1355,1947,1.229,219,2636,105.91177,44.08005
11,63.366,-146.651,17.0,1318,2033,2.802,283,3041,88.99495,39.396484
12,63.499328613,-146.684082031,13.0,823,4003,209.63,239,39197,77.14369,126.9908
13,63.356,-146.508,21.0,1593,2139,0.529,267,1291,84.24366,38.910187
14,63.538,-146.327,40.0,2473,3329,0.652,168,1137,125.45577,44.7113
15,63.675205231,-147.557891846,20.0,1336,2593,13.795,331,6292,37.130642,8.58056
16,63.459,-146.746,14.0,1416,2351,3.765,238,4019,110.199326,39.437035
17,63.383,-146.633,19.0,1495,2132,1.659,283,2043,83.89808,37.056286
18,63.538,-147.527,14.0,1561,2144,3.102,169,2691,114.58548,42.55902
19,63.357,-146.361,15.0,1127,2660,34.046,174,9459,52.439144,19.199644
20,63.404830933,-146.606262207,12.0,942,2584,56.531,192,18292,44.086647,32.396225
21,63.434,-146.678,11.0,884,2445,39.764,278,16489,61.85024,23.74568
22,63.553,-147.004,17.0,1464,2345,3.188,147,3012,129.39311,44.669357
23,63.573,-146.283,38.0,2017,3154,0.364,106,1171,146.01816,46.164234
24,63.383995056,-146.230651855,17.0,1069,2700,12.491,119,8419,109.64485,27.46222
25,63.512,-146.227,37.0,2091,2611,0.171,108,523,128.54645,47.018303
26,63.535064697,-146.262817383,18.0,1073,2985,13.29,48,12349,139.02205,32.11657
27,63.593,-146.899,43.0,2457,2748,0.059,137,-9,116.38228,46.900734
28,63.476,-146.811,13.0,1474,2265,6.45,254,4588,91.84883,34.206028
29,63.647842407,-146.551605225,26.0,1317,3070,2.599,22,4290,195.47461,56.90721
30,63.639,-146.544,31.0,1934,3105,1.302,107,2122,148.31134,45.673176
31,63.640632629,-146.930984497,21.0,1411,3134,14.205,291,11485,62.60266,14.110453
32,63.68,-146.872,25.0,1109,3160,4.604,347,7589,133.90034,36.615284
33,63.682,-146.81,27.0,1729,2995,2.101,76,2673,159.1701,48.689217
34,63.648,-147.442,16.0,1274,2928,36.349,257,13500,55.478714,17.51981
35,63.399,-146.645,15.0,1288,2252,3.798,220,3707,112.82587,41.081947
36,63.469173431,-146.528167725,12.0,722,3081,234.583,30,41911,89.30855,169.41492
37,63.603,-146.469,17.0,851,3857,138.555,28,29601,56.76927,85.753654
38,63.395,-146.062,17.0,1039,2280,8.106,350,6170,67.25437,21.612696
39,63.539,-147.629,14.0,972,2650,27.448,220,15456,58.019093,15.464688
40,63.657,-147.107,14.0,948,3734,90.905,3,26158,50.828094,65.03983
41,63.594097137,-147.579269409,15.0,830,3734,83.656,306,34997,67.02001,55.69527
42,63.641,-146.519,33.0,2346,2685,0.119,246,426,89.006874,43.617214
43,63.710952759,-146.692153931,16.0,1015,4141,52.215,19,19942,61.580982,28.294308
44,63.551,-147.466,12.0,978,2658,32.959,189,13482,60.043247,21.103472
45,63.542,-147.277,10.0,844,3472,193.423,213,42681,80.611984,129.97742
