,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,21.4,4896,4966,5041,0.098,181,348,129.13747,22.44173
1,-16.5196,-69.9117,20.7,4963,5005,5056,0.147,169,289,129.85687,22.821186
2,-16.5156,-69.9246,25.4,4892,4963,5043,0.149,176,337,129.26564,22.582945
3,-16.3855,-69.1445,15.4,4443,4491,4521,0.051,185,320,126.09832,23.400671
4,-16.384,-69.1411,20.7,4397,4453,4522,0.037,144,347,131.17,24.345165
5,-16.4572,-69.895,14.4,4637,4895,5153,0.927,271,2433,121.199425,17.959072
6,-16.4687,-69.8873,21.4,4779,4922,5152,0.899,212,1232,123.734276,20.157366
7,-16.4684,-69.8764,18.0,4942,4985,5068,0.091,140,419,133.61568,23.719263
8,-16.4774,-69.8778,23.4,4758,4908,5058,0.366,158,717,131.76738,22.568554
9,-16.4167,-70.5634,20.4,4848,5035,5188,0.504,152,941,133.39911,22.396423
10,-16.4186,-70.5701,20.3,4881,5037,5130,0.221,180,700,130.86946,21.975931
11,-16.3693,-69.1673,14.8,4425,4468,4494,0.048,192,288,125.0106,23.260136
12,-16.3702,-70.5541,18.7,5051,5072,5082,0.012,137,120,134.09827,24.246944
13,-16.369,-70.5575,27.8,4913,5014,5129,0.114,202,459,127.49957,21.765348
14,-16.3656,-70.5518,19.4,5118,5158,5194,0.04,175,297,130.58208,22.713205
15,-16.3736,-70.551,16.3,4972,4982,4998,0.012,186,139,128.13109,22.703035
16,-16.3719,-70.5497,21.8,5019,5055,5101,0.016,215,206,125.53127,21.829042
17,-16.3739,-70.5473,20.0,4889,5066,5191,0.493,192,917,128.8474,21.199419
18,-16.3266,-69.1637,18.1,4475,4515,4568,0.107,186,305,125.57662,23.274649
19,-17.9296,-68.9068,27.2,5057,5293,5554,0.468,126,1126,138.62701,23.221487
20,-17.9282,-68.9144,25.9,5105,5276,5478,0.164,277,763,122.30968,19.445238
21,-17.9345,-68.9143,28.1,4970,5138,5535,1.269,210,1064,123.4106,19.96223
22,-16.3014,-70.3624,23.3,4988,5058,5119,0.057,160,327,132.03442,23.140017
23,-16.2926,-70.3654,25.5,4980,5130,5264,0.228,215,734,127.20313,20.930874
24,-16.2879,-70.3612,22.6,5177,5287,5325,0.049,278,371,121.03435,19.67486
25,-16.2952,-70.3732,23.8,4972,5079,5191,0.112,162,539,132.49483,22.77475
26,-16.2916,-70.3693,21.7,4978,5116,5205,0.163,158,629,133.4802,22.759178
27,-16.3016,-70.3432,24.9,4959,5125,5297,0.61,173,940,130.27618,21.636726
28,-16.2905,-70.3267,31.8,4985,5030,5117,0.08,194,257,127.23804,22.254059
29,-16.2889,-70.3493,19.8,5163,5194,5227,0.021,303,207,116.42998,18.945934
30,-16.2886,-70.3388,23.5,5000,5094,5309,0.414,157,773,131.74185,22.473793
31,-16.2885,-70.3571,11.2,5172,5235,5288,0.138,80,673,142.31631,25.807774
32,-16.2941,-70.3541,19.4,4973,5171,5313,1.253,201,1140,124.77409,20.1494
33,-16.2385,-70.3321,13.4,5063,5117,5181,0.168,133,629,135.11136,23.732378
34,-16.2378,-70.37,23.0,5014,5139,5274,0.4,247,766,122.64889,20.003237
35,-16.2498,-70.3793,19.6,5035,5103,5167,0.098,169,421,131.20296,22.690754
36,-16.2533,-70.3326,19.4,4988,5138,5336,0.829,176,1081,128.94025,21.229488
37,-16.2476,-70.3358,16.5,5140,5215,5278,0.119,94,503,140.41435,25.400572
38,-16.264,-70.3446,13.6,5023,5127,5189,0.088,190,753,130.1806,21.706245
39,-16.2567,-70.3406,14.5,5032,5166,5267,0.502,139,946,134.5595,22.878893
40,-16.2611,-70.3553,29.6,5024,5113,5197,0.067,151,360,133.33023,23.468262
41,-16.2577,-70.3487,19.5,4989,5131,5267,0.471,207,889,127.004074,20.778883
42,-16.2483,-70.3482,15.2,4981,5132,5310,0.74,231,1382,124.0642,19.559427
43,-16.2476,-70.3666,18.1,4943,5132,5290,1.108,184,1151,127.17161,20.727669
44,-16.2247,-70.3217,18.9,4960,5061,5170,0.417,200,713,126.79733,21.230648
45,-16.2333,-70.3072,17.8,5014,5054,5082,0.053,179,255,129.49977,22.581463
46,-16.2285,-70.312,16.3,4992,5076,5157,0.168,193,604,128.64996,21.692001
47,-16.2156,-70.3613,31.0,5010,5117,5207,0.113,207,391,127.16754,21.662611
48,-16.2154,-70.3277,15.4,5014,5077,5143,0.232,222,562,124.71261,21.017902
49,-16.2091,-70.361,23.6,5093,5149,5236,0.122,240,371,123.2281,20.783802
50,-16.2108,-70.3566,16.2,5098,5163,5258,0.167,138,746,134.99971,23.46475
51,-16.2059,-70.3363,20.8,4976,5111,5324,1.645,181,1187,123.59807,20.470407
52,-16.2044,-70.3528,11.3,5154,5179,5195,0.014,298,243,117.15512,19.039299
53,-16.2,-70.3472,15.6,5098,5230,5319,0.329,293,834,118.771835,18.596714
54,-16.1958,-70.3257,13.3,5055,5077,5091,0.012,137,216,134.3352,24.07327
55,-16.1965,-70.3283,19.0,5097,5150,5199,0.099,105,304,138.21848,25.182688
56,-16.158,-70.2841,33.9,4937,4990,5026,0.016,163,115,130.63329,23.420351
57,-16.1374,-70.2695,25.9,4923,4981,5007,0.03,188,163,128.085,22.605606
58,-16.1316,-70.2629,30.0,4852,4961,5046,0.1,164,352,131.28249,22.991192
59,-16.12,-70.2534,29.1,4854,4935,5060,0.122,182,373,128.75766,22.370434
60,-16.1145,-70.2523,23.7,5041,5067,5107,0.013,114,159,136.49156,25.081469
61,-16.1108,-70.2574,28.3,4976,5059,5149,0.069,219,403,125.478386,21.410805
62,-16.1097,-70.2408,23.7,4869,4910,4979,0.044,188,268,127.69675,22.507002
63,-16.1042,-70.2486,25.0,4883,5032,5155,0.484,174,758,129.74586,21.884457
64,-16.1026,-70.2599,31.3,4923,5004,5076,0.063,226,300,124.18279,21.44456
65,-16.0833,-70.2697,15.2,4957,5011,5042,0.073,128,401,135.3189,24.212965
66,-16.0933,-70.2694,17.3,4964,5032,5077,0.088,253,516,121.64846,20.199654
67,-16.0997,-70.2693,29.4,4804,4944,5130,0.364,184,700,128.70355,21.738773
68,-16.0889,-70.3075,20.3,5038,5069,5088,0.021,120,157,135.94572,24.820097
69,-16.0878,-70.3046,29.7,4914,5002,5066,0.039,157,294,132.16234,23.333458
70,-16.0855,-70.2845,20.7,4798,4957,5166,1.568,184,1311,123.56094,20.322325
71,-16.0718,-70.2467,19.4,4887,4943,4989,0.029,209,315,125.973656,21.922358
72,-16.0707,-70.2847,13.2,4937,4971,4996,0.018,268,290,119.26248,19.93888
73,-16.0741,-70.2837,18.0,4930,4966,5000,0.081,149,273,132.2104,23.602465
74,-15.6086,-70.8007,10.3,5041,5073,5099,0.029,183,359,129.4972,22.325861
75,-15.5857,-70.7673,9.9,5052,5057,5071,0.01,279,149,118.10725,19.64725
76,-15.5857,-70.7594,21.0,4985,5026,5067,0.019,136,249,134.20477,24.10937
