,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-39.2754,175.549,18.8,2334,2418,0.025,248,214,344.6417,168.59108
1,-39.2604,175.574,24.4,2254,2558,0.074,321,672,310.9721,169.16815
2,-39.3007,175.567,30.0,2345,2434,0.016,164,168,337.63474,151.53412
3,-39.2615,175.569,26.0,2307,2424,0.022,341,226,342.6938,188.6994
4,-39.2769,175.582,28.2,2299,2400,0.016,89,182,336.02258,138.23685
5,-39.2775,175.57,18.3,2079,2688,1.182,134,1879,257.99402,104.97818
6,-39.2678,175.553,27.1,2383,2502,0.019,300,224,332.7052,176.37688
7,-39.2942,175.575,24.5,2202,2265,0.021,111,135,357.08945,149.44914
8,-39.2912,175.57,24.3,2258,2742,0.663,127,1115,267.03833,109.88943
9,-39.2804,175.554,22.4,2175,2700,0.645,254,1452,272.61307,133.40926
10,-39.2708,175.567,6.4,2558,2619,0.357,296,720,316.91394,169.20285
11,-39.266,175.563,21.5,2308,2481,0.039,342,554,329.34763,182.68065
12,-39.27,175.579,19.7,2166,2683,1.147,128,1689,264.0507,107.57623
13,-39.2956,175.562,26.7,2115,2744,0.507,207,1259,264.67642,119.7636
14,-39.2925,175.554,26.9,2308,2376,0.01,228,125,350.00058,167.11264
15,-39.2904,175.559,26.1,2376,2736,0.086,223,728,286.854,137.88568
16,-39.2879,175.557,27.4,2468,2711,0.045,247,236,300.7024,152.23727
17,-39.2654,175.583,31.0,2456,2558,0.018,67,182,315.79718,127.41351
18,-39.2606,175.585,29.6,2072,2516,0.152,49,807,294.75354,110.94936
19,-39.2711,175.557,20.3,2387,2698,0.457,5,1196,274.68936,101.10567
20,-39.2855,175.564,22.8,2486,2694,0.356,68,818,288.17316,112.60581
21,-42.2203,172.588,43.6,1871,2042,0.067,109,190,386.58957,154.16493
22,-41.9499,172.741,45.4,1766,2079,0.032,175,280,376.0777,157.99228
23,-45.0297,167.674,24.0,1507,1579,0.032,172,127,474.7271,184.33356
24,-44.7359,168.069,24.8,917,1147,0.143,77,454,507.1701,180.29898
25,-44.7312,168.066,53.0,1234,1591,0.067,135,269,445.39148,167.36946
26,-44.7278,168.071,58.5,1470,1806,0.048,160,206,420.41995,164.67598
27,-44.7159,167.742,29.5,1432,1534,0.071,152,160,475.21106,181.638
28,-44.7153,167.748,42.4,1283,1475,0.035,134,202,474.12552,177.86552
29,-44.7158,167.707,36.9,1286,1618,0.268,160,480,441.86105,168.03656
30,-44.7157,167.777,43.8,962,1142,0.031,109,152,514.764,187.9495
31,-44.7123,167.743,37.2,1205,1384,0.024,340,215,492.43542,223.56282
32,-44.7281,168.059,46.4,1812,1972,0.025,259,141,415.64276,183.43678
33,-44.7257,168.058,37.7,1723,1915,0.072,297,237,420.02966,192.74998
34,-44.7219,168.059,33.5,1482,1691,0.078,330,280,447.85898,208.89058
35,-44.712,167.732,26.8,1157,1261,0.051,71,226,505.8971,181.8272
36,-44.7151,167.728,34.7,1311,1757,0.456,61,720,407.2683,145.60931
37,-44.7174,167.725,46.4,1355,1669,0.103,242,276,440.07788,182.8082
