,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-16.5212,-69.9053,21.4,4896,4966,5041,0.098,181,348,145,21.903435,2.2979176,21.21163,25.24083,19.141388,25.035769,18.715153,23.862444,19.189486,18.898825,19.010735,23.02831,23.67234,25.06526,20.896952,24.288347,20.68702,21.395638,22.452763,23.517885,18.337194,22.253826,21.155045,19.56401,22.937313,21.822763,26.204868
1,-16.5196,-69.9117,20.7,4963,5005,5056,0.147,169,289,93,22.760237,2.4781826,22.085,26.571955,19.812254,25.683023,19.315561,24.70152,19.879663,19.51069,19.693,23.666746,24.749023,25.87689,21.744526,25.575243,21.613722,22.11113,23.5673,24.888441,19.063774,22.703398,21.831417,20.270115,23.998135,22.369434,27.723925
2,-16.5156,-69.9246,25.4,4892,4963,5043,0.149,176,337,151,19.508486,2.0554824,17.630451,24.360998,17.010515,22.981236,16.247019,22.459633,17.794163,17.59499,17.623795,20.191246,20.362614,22.677586,17.95655,20.672356,17.74333,18.589455,18.843182,19.519083,17.05261,20.89944,18.797401,19.378376,20.283455,20.199997,20.842669
3,-16.3855,-69.1445,15.4,4443,4491,4521,0.051,185,320,78,24.947159,3.2671585,25.033142,30.090681,22.658354,26.117748,22.921717,26.688717,20.676626,19.53645,19.58044,25.068604,28.503485,27.303452,24.05824,29.227148,24.369984,25.581152,28.315577,28.484797,21.361675,22.920595,23.360733,20.211086,27.655462,23.043655,30.909426
4,-16.384,-69.1411,20.7,4397,4453,4522,0.037,144,347,125,20.29295,2.4590302,18.826881,24.673994,17.552353,22.728449,17.67496,22.111233,17.61631,14.919673,16.762838,20.149847,22.283741,22.52663,19.819323,23.344524,19.805723,19.572042,21.561872,22.801504,17.485374,20.148941,20.23414,18.389105,22.220743,19.925133,24.188395
5,-16.4572,-69.895,14.4,4637,4895,5153,0.927,271,2433,516,31.550947,2.7878287,30.687119,34.904358,30.982296,30.78023,31.28973,34.281116,28.166,29.977667,27.842073,32.056877,37.44625,33.91631,32.114254,34.971485,29.598436,32.96349,34.401077,32.819473,25.910393,28.833258,31.49766,27.664534,31.0433,28.97483,35.65146
6,-16.4687,-69.8873,21.4,4779,4922,5152,0.899,212,1232,373,21.906834,2.0440001,21.873455,24.145304,19.816349,24.67741,20.309288,23.690653,18.850725,19.353863,19.197252,23.799566,23.716362,24.384153,21.063719,24.027536,20.52509,22.305843,22.294567,22.93758,17.93857,22.437752,21.30008,19.047045,22.466444,22.13667,25.37555
7,-16.4684,-69.8764,18.0,4942,4985,5068,0.091,140,419,126,25.951807,3.059224,25.479027,30.36582,22.42742,27.356287,24.010891,28.276854,21.6985,21.319963,22.582415,26.414734,29.16547,28.644037,24.721617,29.801981,24.885794,26.434044,27.849573,29.151794,21.841038,24.838257,24.146233,21.64653,28.714895,24.651316,32.370724
8,-16.4774,-69.8778,23.4,4758,4908,5058,0.366,158,717,300,20.882318,1.9453876,19.802118,24.101873,18.21246,23.486166,18.597792,23.633286,18.512533,17.98868,18.70434,22.127686,22.11281,23.333342,19.772661,22.566336,19.634163,20.650133,20.683052,21.93435,18.145876,21.52838,20.113468,19.221357,21.947414,21.3394,23.908274
9,-16.4167,-70.5634,20.4,4848,5035,5188,0.504,152,941,340,24.20407,2.4782486,23.889044,27.2829,21.165745,25.745806,22.99335,26.822672,20.516558,20.504274,21.869755,25.525986,26.532051,26.649286,22.888657,26.896776,23.11786,24.448225,25.070383,26.306992,20.225983,23.94109,22.73163,20.502449,26.349539,23.79941,29.325344
10,-16.4186,-70.5701,20.3,4881,5037,5130,0.221,180,700,249,23.330244,2.447982,23.163347,26.392138,20.59979,25.780663,21.041235,25.465662,19.991964,20.127718,20.655638,24.858416,25.32297,26.182253,22.393671,25.948242,21.984804,23.289686,24.383734,25.210684,19.208746,23.22894,22.25186,19.605402,24.752268,23.00589,28.410429
11,-16.3693,-69.1673,14.8,4425,4468,4494,0.048,192,288,69,25.475245,3.3306994,25.634434,30.740236,23.26697,26.437338,23.622746,27.15501,21.204697,20.10411,19.934357,25.519464,29.31805,27.941229,24.497927,29.759506,24.877834,26.34461,29.049614,29.081259,21.850382,23.228573,23.81676,20.620728,28.071848,23.276857,31.526545
12,-16.3702,-70.5541,18.7,5051,5072,5082,0.012,137,120,31,25.485153,2.9729934,24.68515,30.215794,21.85382,27.469418,22.687551,27.62477,21.72562,21.074177,22.211082,25.893593,28.179443,28.484077,24.214048,29.179869,24.39123,25.53513,27.012718,28.826132,21.609974,24.455067,23.84384,21.975515,27.60148,24.479452,31.899881
13,-16.369,-70.5575,27.8,4913,5014,5129,0.114,202,459,216,18.546558,1.9611772,17.23982,23.224543,16.192135,22.241514,16.02508,21.394817,16.772028,18.119703,17.420933,19.182835,18.92267,21.952566,16.778723,18.693684,17.005247,17.85022,16.869135,18.2073,16.181507,20.493996,17.662476,19.274994,18.421762,19.864553,17.671736
