,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,29.940999868,102.044041674,17.6,4996,5377,0.438,251,850,76.283646,18.284613
1,29.987019467,102.042345625,16.6,4947,5258,0.644,244,1021,75.75901,17.957245
2,29.997311063,102.041129978,13.6,5019,5229,0.225,274,812,74.792015,17.868422
3,29.962296779,102.050282604,17.4,4622,5244,0.985,52,2318,90.29935,20.222145
4,30.025100942,102.043727594,31.7,4733,5386,0.465,20,913,89.59927,20.96185
5,30.018731814,102.036920074,40.0,5104,5421,0.167,291,505,74.829094,18.072348
6,30.014502807,102.05082014,29.6,4451,5246,0.708,52,1381,90.629425,20.44503
7,29.997550948,102.056323523,34.1,4586,5325,0.373,120,1117,86.14329,19.475855
8,30.004917145,102.045440674,29.0,5141,5610,1.101,7,705,84.74871,20.674707
9,29.97760778,102.046575244,14.3,4981,5188,0.17,263,784,75.134445,17.933538
10,29.948420832,102.031271368,24.3,4923,5227,0.155,193,640,77.75127,18.285448
11,29.928919494,102.057463275,21.3,4970,5289,0.391,160,783,78.40676,18.395311
12,29.946926593,102.040228639,23.7,4872,4987,0.074,249,305,74.161736,17.640093
13,29.952957153,102.040527344,33.9,4953,5298,0.146,193,572,77.830696,18.389084
14,29.984665894,99.807801024,25.8,5177,5374,0.076,24,510,83.69883,20.58053
15,29.975860472,99.790791762,20.7,5000,5582,0.785,12,1606,89.187744,21.007023
16,29.875673668,99.647057537,13.8,5152,5435,1.093,200,1185,74.73765,17.794548
17,29.864115482,99.639064967,26.2,5022,5420,0.5,59,830,82.90689,19.888657
18,29.934847484,99.634455759,23.6,5050,5604,0.793,95,1512,83.11535,19.500195
19,29.908965733,99.633153209,20.3,4810,5650,1.737,333,2857,80.26372,18.063995
20,29.909049776,99.652073588,20.2,5103,5598,1.002,193,1358,77.64637,18.276056
21,29.94093827,99.686612054,25.5,5216,5396,0.099,94,457,78.78372,19.397535
22,29.79607919,99.596499892,27.7,5103,5737,0.705,191,1319,79.71759,18.801647
23,29.796824896,99.607435091,28.0,4939,6114,2.447,192,2529,83.07173,18.913713
24,29.800726483,99.631428599,26.4,5142,5521,0.168,85,731,81.66072,19.805103
25,29.797379495,99.621911839,27.5,4852,6012,2.134,154,2318,84.73814,19.058361
26,29.816232914,99.554860453,22.6,5221,5391,0.275,202,455,74.13597,18.192286
27,29.828576197,99.555903232,21.4,5126,5534,0.864,115,1051,79.15077,18.856133
28,29.837142856,99.565970765,21.6,5107,5337,0.274,194,626,75.581604,18.165186
