,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,34.4713,79.4939,22.0,5678,5928,0.432,312,683,47.25079,40.792336
1,35.5452,77.9513,25.4,5889,6217,0.367,195,1307,65.166374,32.624
2,35.5188,77.9295,27.3,5646,5849,0.07,318,426,45.028255,43.065804
3,35.5252,77.9237,16.9,5698,5850,0.255,39,605,75.58323,32.523907
4,35.5309,77.9141,19.0,5644,5809,0.261,8,389,79.84891,33.90439
5,35.5399,77.9144,20.3,5691,5811,0.061,19,360,77.73814,33.94844
6,35.5535,77.9115,16.5,5894,5966,0.048,284,304,45.395996,42.496437
7,35.5577,77.9099,9.1,5967,6024,0.053,53,285,71.54101,33.16325
8,35.5594,77.9048,26.8,5682,6013,0.21,303,740,50.94308,40.447086
9,35.569,77.9242,21.6,5963,6069,0.026,305,379,45.33517,42.771645
10,35.5658,77.931,11.7,5991,6142,0.102,314,761,47.98832,41.64194
11,35.5463,78.4649,34.2,5624,6026,0.219,18,560,83.89303,32.887283
12,35.5637,78.4519,35.1,5793,6245,0.268,67,685,79.00724,31.166315
13,35.5749,78.0681,30.2,5559,5953,0.649,51,615,77.67638,30.67068
14,35.5637,78.4388,26.5,5500,6253,0.934,348,1968,65.18041,32.859306
15,35.5631,78.448,40.2,6088,6224,0.023,285,214,47.44257,40.438858
16,35.5606,78.3496,25.5,5617,6339,1.319,355,1774,62.568703,32.060616
17,35.5606,78.4502,39.8,6019,6258,0.076,135,419,65.79139,32.93628
18,35.557,78.4489,31.9,5881,6249,0.172,93,614,74.329636,31.587053
19,35.5632,78.1002,23.4,5586,5911,0.438,18,857,82.78618,32.490673
20,35.5551,78.3392,31.6,5685,6361,0.809,327,1509,62.293236,34.15738
21,35.5473,78.3711,36.7,5667,5996,0.136,68,415,74.6229,31.662148
22,35.5599,78.1071,26.4,5571,5999,0.538,34,1018,82.93048,31.402681
23,35.555,78.1117,25.5,5581,6009,0.405,58,1004,80.21234,31.021713
24,35.5428,78.3702,28.6,5797,6131,0.21,73,577,75.37131,31.53077
25,35.5501,78.3618,23.7,5564,6307,1.755,14,2419,95.575294,29.495157
26,35.553,78.3493,35.8,6078,6347,0.12,155,605,65.658875,32.751873
27,35.5424,78.3561,29.7,5945,6154,0.125,344,437,45.62856,42.234997
28,35.5387,78.3502,36.0,5770,6284,0.304,337,621,53.983257,38.797592
29,35.5404,78.3587,34.3,6086,6152,0.023,160,90,57.610905,34.901306
30,35.5349,78.3547,29.9,5797,6317,0.609,76,1167,80.6314,30.297132
31,35.6178,78.0092,31.2,5534,5758,0.103,355,372,43.29102,40.692394
32,35.6171,78.0458,28.7,5699,5854,0.063,60,269,71.00405,32.642914
33,35.6655,78.2877,33.4,5694,6112,0.356,80,673,76.24622,30.911005
34,35.6721,78.3212,30.8,5445,5955,0.565,344,999,53.323116,37.27012
35,35.6704,78.2863,33.1,5551,6061,0.305,315,840,55.01588,38.871395
36,35.701,78.3024,33.3,5452,5925,0.407,24,682,84.73458,32.18701
37,35.6972,78.276,34.3,5519,5743,0.11,355,395,43.271637,40.3626
38,35.6905,78.305,34.5,5570,6011,0.215,66,540,78.099655,31.265797
39,35.6808,78.2133,28.4,5517,5987,0.582,331,949,52.81006,38.1039
40,35.684,78.256,31.4,5558,5941,0.497,20,707,82.91023,32.173504
41,35.6872,78.2957,30.3,5515,5927,0.322,334,821,50.791203,39.77267
42,35.6761,78.2511,32.7,5611,5904,0.074,316,553,47.90907,41.92753
43,35.6754,78.2894,28.3,5478,6004,0.675,352,996,53.469078,36.550995
44,35.6705,78.2958,33.9,5669,5941,0.079,71,414,72.86973,32.051277
45,35.6586,78.2748,21.3,5466,5954,1.305,3,1824,90.164,30.927774
46,35.6538,78.3766,32.4,5435,5803,0.187,11,360,83.97597,33.56244
47,35.6564,78.236,28.7,5587,5810,0.251,20,369,79.06351,33.205204
48,35.6489,78.076,23.6,5439,5989,0.911,355,1626,56.43051,34.871265
49,35.6499,78.1016,29.1,5480,5765,0.11,337,665,46.441685,41.544212
50,35.6485,78.0826,33.4,5653,5910,0.044,53,336,74.92956,32.289513
51,35.6445,78.0923,28.4,5460,5990,1.437,5,1253,87.6802,30.662563
52,35.6437,78.135,29.3,5492,5745,0.106,13,347,81.40148,33.83062
53,35.6466,78.0617,30.2,5506,6022,0.429,345,960,53.75544,38.097263
54,35.6472,78.0695,26.1,5423,6024,0.851,351,1627,58.174103,34.76406
55,35.6388,78.1768,28.1,5537,5762,0.086,21,481,80.072395,33.476498
56,35.6367,78.1813,33.1,5555,5752,0.096,18,365,79.36627,33.592674
57,35.6435,78.1595,31.2,5543,5927,0.254,43,762,80.60019,31.790293
58,35.6388,78.1603,32.8,5643,5955,0.067,70,555,74.7622,31.844769
59,35.6375,78.0864,21.6,5746,5830,0.11,296,301,43.2023,43.690273
60,35.637,78.1414,30.5,5522,6032,0.626,40,762,82.66489,31.058483
61,35.6407,78.1118,21.5,5417,6011,2.222,358,1532,54.946465,28.906914
62,35.6286,78.0162,33.1,5485,5946,0.439,32,758,83.31222,31.732536
63,35.6386,78.1225,23.1,5480,5924,1.561,24,1500,83.33684,29.383821
64,35.6324,78.1402,21.1,5838,6030,0.054,304,369,46.755672,42.558212
65,35.6277,78.197,24.9,5513,6011,1.831,22,1482,83.85366,28.887787
66,35.6232,78.2049,29.7,5625,5932,0.215,53,435,76.16974,31.748491
67,35.6315,78.1746,28.7,5597,5769,0.071,359,285,42.0136,40.801598
68,35.6314,78.1787,29.5,5662,5901,0.123,358,609,45.049767,41.324795
69,35.6304,78.1447,24.9,5839,6023,0.072,77,276,70.08601,32.607285
70,35.6285,78.1505,29.2,5620,5843,0.085,45,437,75.87274,32.474827
71,35.6249,78.1538,17.7,5617,5757,0.109,8,578,80.69225,34.197308
72,35.6342,78.1223,16.9,5897,5926,0.025,113,146,61.536602,34.578796
73,35.6323,78.1196,23.8,5763,5964,0.193,85,524,69.932884,32.191975
74,35.6271,78.127,17.0,5714,5845,0.193,306,594,44.798946,42.974533
75,35.6381,78.0974,21.6,5702,6017,0.4,296,1190,53.104897,38.483364
76,35.6323,78.0943,16.7,5692,5783,0.073,326,257,41.616608,43.774696
77,35.6276,78.1126,17.5,5840,5964,0.277,333,706,44.257084,42.520924
78,35.6231,78.1088,19.9,5824,5885,0.038,110,266,62.631187,34.30261
79,35.6226,78.1672,25.7,5566,6169,1.37,339,1493,57.761036,33.110367
80,35.6197,78.1484,13.3,5697,5810,0.326,331,920,44.017685,42.477283
81,35.6195,78.0962,34.6,5839,5943,0.025,71,224,68.5092,32.84809
82,35.6179,78.1007,21.7,5744,5881,0.149,40,426,74.745895,32.78033
83,35.6174,78.0134,29.0,5579,5758,0.067,34,318,76.13498,33.16139
84,35.6137,78.1224,29.3,5673,5835,0.076,3,391,81.16025,34.350822
85,35.6018,78.0232,32.6,5485,5934,0.652,29,712,82.51566,31.418318
86,35.5976,78.0239,23.0,5847,6012,0.041,306,230,45.281372,43.31193
87,35.5898,78.0201,33.3,5580,6168,0.626,345,961,55.867096,36.670216
88,35.5928,78.031,21.5,5412,6218,1.977,12,2848,98.8875,29.128942
89,35.602,78.0278,31.7,5560,5733,0.049,32,250,75.952415,33.3425
90,35.5698,78.4656,28.4,5499,5956,0.146,36,744,83.66735,32.301426
91,35.5697,78.4505,37.3,5487,6094,0.329,30,788,87.675255,31.891228
92,35.5883,78.044,25.6,5432,6095,2.019,50,1219,82.176544,27.541779
93,35.6283,78.1046,16.7,5655,5917,0.893,305,1182,49.421085,38.278015
94,35.6238,78.0934,24.3,5627,5944,0.54,13,907,83.15171,32.42327
95,35.6265,78.1386,22.2,5735,5944,0.189,59,629,74.272736,31.92185
96,35.6244,78.1285,24.6,5789,5905,0.068,43,283,73.41229,32.953533
97,35.6204,78.132,28.6,5739,5798,0.03,54,146,69.23521,33.22989
98,35.6142,78.142,17.5,5673,5866,0.202,17,707,80.44763,33.383915
99,35.6238,78.0621,29.9,5495,5801,0.435,16,593,81.77709,32.72212
100,35.6273,78.0488,36.1,5519,5821,0.128,3,384,84.00838,34.05129
101,35.6239,78.0417,36.9,5510,5776,0.138,345,550,45.10594,40.962955
102,35.6221,78.0571,26.6,5581,5737,0.099,345,486,42.617252,41.62985
103,35.6199,78.1811,29.5,5678,6053,0.455,62,700,77.013245,30.912678
104,35.626,78.1736,28.4,5527,5998,0.359,345,890,52.353714,38.886597
105,35.6407,78.1531,30.3,5534,5990,0.356,326,976,53.287743,39.06527
106,35.6934,78.2226,33.5,5445,5900,0.31,357,867,51.087387,38.216774
107,35.6924,78.2084,31.3,5558,5765,0.036,329,326,43.76432,42.866478
108,35.6726,78.1997,29.5,5505,5939,0.716,9,755,85.29788,32.206345
109,35.676,78.2083,29.1,5608,5871,0.058,302,559,47.945724,42.23428
110,35.6863,78.2169,31.8,5541,5872,0.344,354,488,46.34783,39.5716
111,35.6498,78.2713,28.6,5676,5869,0.127,45,316,74.50319,32.517223
112,35.6551,78.2622,27.5,5571,5915,0.254,339,729,48.597824,40.6715
113,35.6687,78.2589,25.3,5779,5911,0.044,349,304,42.273663,42.933075
114,35.6645,78.2656,26.1,5571,5962,0.456,47,842,79.82992,31.25946
115,35.6654,78.2839,31.5,5467,6117,0.21,301,1055,61.1231,37.466034
116,35.6971,78.2978,30.6,5456,5938,0.203,344,970,53.05279,39.173946
117,35.6351,77.9838,33.5,5445,5763,0.307,0,654,85.465195,33.684425
118,35.6333,77.9521,26.2,5629,5809,0.079,9,316,80.330315,34.20617
119,35.6295,77.9846,26.5,5688,5867,0.113,42,741,76.675964,32.479053
120,35.6245,77.9644,22.7,5575,5981,0.367,343,1033,51.43237,39.522816
121,35.6327,77.976,26.7,5429,6031,0.675,351,1257,56.76533,35.929207
122,35.6302,77.9691,32.1,5546,6039,0.311,340,867,53.261475,38.974957
123,35.6277,77.9737,35.8,5852,6055,0.06,38,336,76.387405,32.73175
124,35.6238,77.9726,31.8,5769,6059,0.091,90,552,71.94923,32.04481
125,35.622,77.976,30.9,5673,5906,0.033,72,348,71.538956,32.44031
126,35.6206,77.9701,30.1,5841,5987,0.04,77,339,69.40497,32.680214
127,35.6152,77.9695,31.8,5678,5894,0.062,50,399,74.78317,32.36281
128,35.6112,77.9433,31.8,5594,5993,0.175,346,707,50.045166,40.35142
129,35.6074,77.9604,26.4,5428,6308,2.439,346,2145,67.15724,26.576881
130,35.6146,77.967,30.6,5765,5947,0.043,343,309,43.560856,43.044323
131,35.6009,77.9864,30.9,5483,6065,0.917,32,1021,85.6512,30.538551
132,35.6059,77.9742,27.7,5449,6207,1.516,36,1727,90.77036,28.912426
133,35.5979,77.9248,28.2,5524,5828,0.262,6,626,84.0785,33.56977
134,35.5521,77.9279,16.4,5357,6186,7.489,293,4204,64.04277,21.32466
135,35.5905,77.9395,26.2,5618,5827,0.137,350,450,43.717228,41.746338
136,35.5987,77.9687,20.6,5756,6310,2.224,143,2668,75.79258,27.21401
137,35.5903,77.9664,29.1,5796,6062,0.41,51,819,76.59316,31.280867
138,35.5787,77.9161,30.6,5518,5884,0.406,12,578,83.66684,32.890446
139,35.1961,78.4898,21.8,5590,6250,2.777,13,2319,89.32236,27.67368
140,35.2014,78.494,28.8,5713,5926,0.047,318,451,45.783463,42.820232
141,35.2261,78.4759,23.7,5743,5851,0.076,14,280,77.82121,34.086952
142,35.242,78.486,26.7,5772,6119,0.246,73,734,76.10395,31.387074
143,35.2775,78.4529,27.0,5556,6139,0.747,34,1178,86.65474,30.823664
144,35.2872,78.4857,27.1,5692,6026,0.168,48,615,78.450935,32.000843
145,35.258,78.475,25.5,5661,6049,0.259,39,848,81.563644,31.965355
146,35.2479,78.4765,22.3,5461,6304,2.866,40,2975,92.972946,26.288734
147,35.2488,78.4898,31.2,5634,5917,0.076,20,454,81.15481,33.408516
148,35.2719,78.4592,26.0,5572,6121,0.563,43,1110,84.96938,30.98684
149,35.2821,78.4457,31.9,5582,6108,0.172,10,916,89.66609,33.2127
150,35.2618,78.4567,30.0,5860,6156,0.131,309,611,50.20672,40.600185
151,35.2652,78.4622,29.8,5688,6141,0.388,56,753,80.01976,31.140507
