,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-34.4356,-70.2602,22.4,2966,3571,0.888,203,1766,167.98857,53.449875
1,-34.4453,-70.2315,25.6,3350,3569,0.077,157,569,198.68044,67.77573
2,-34.472,-69.9941,24.3,3610,3695,0.028,107,177,194.3074,67.06302
3,-34.4988,-70.3635,29.1,3603,3977,0.094,283,704,160.51755,72.72094
4,-34.5327,-70.3407,29.7,3577,3763,0.058,57,309,182.33363,55.74689
5,-34.5609,-70.2559,22.8,3198,3284,0.036,176,236,241.5032,80.39908
6,-34.5783,-70.2698,21.2,3400,3549,0.053,126,283,205.78015,68.81077
7,-34.581,-70.3739,33.2,3537,4121,0.241,78,807,141.30006,39.143436
8,-34.5863,-70.2728,33.8,3387,3586,0.158,107,280,197.20868,63.61027
9,-34.5824,-70.2699,22.0,3378,3432,0.011,112,112,224.9035,72.77425
10,-34.5902,-70.3864,26.1,3106,4124,1.107,228,1819,127.15506,38.209003
11,-34.5864,-70.3708,28.4,3469,3826,0.234,82,593,167.66924,49.38886
12,-34.5947,-70.257,22.2,3121,3464,0.51,166,834,199.60103,63.842167
13,-34.593,-70.3703,30.3,3454,3949,0.252,67,910,152.97238,42.208916
14,-34.5975,-70.2806,14.7,3566,3801,0.328,107,980,171.07271,53.296154
15,-34.6097,-70.264,21.5,3115,3638,0.392,152,1003,173.90414,53.139496
16,-34.4896,-70.0942,23.8,3869,3940,0.014,102,146,175.23723,60.921783
17,-34.5105,-70.1012,8.8,3575,3610,0.022,184,224,210.30725,81.44599
18,-34.5107,-70.139,17.8,3894,3954,0.023,6,180,176.62393,54.090485
19,-34.5132,-70.1392,22.2,3950,4037,0.024,32,237,167.9007,51.46889
20,-34.5169,-70.13,17.1,3489,3953,0.818,133,1474,145.09998,42.763374
21,-34.5256,-70.1373,18.4,3578,4102,1.229,80,1731,134.56525,35.02988
22,-34.5673,-70.1612,11.1,3346,3831,2.893,63,2774,136.51367,33.055206
23,-34.5498,-70.1423,15.6,3122,4066,6.234,160,4544,111.4395,24.490128
24,-34.5416,-70.1528,22.8,3938,3989,0.021,219,106,179.30244,78.31147
25,-34.5433,-70.1536,8.5,3895,3922,0.032,205,202,184.91129,78.26062
26,-34.5477,-70.1281,23.3,3670,3748,0.025,240,180,196.88263,85.703926
27,-34.5486,-70.1246,26.0,3650,3759,0.041,132,237,187.91383,67.24335
28,-34.5553,-70.164,14.9,3573,3724,0.177,117,587,185.36996,61.808273
29,-34.5643,-70.1748,16.2,3699,3764,0.043,329,195,201.80705,100.07546
30,-34.5701,-70.1837,16.7,3652,3758,0.069,40,404,186.74408,56.397026
31,-34.5988,-70.1829,13.6,3020,4076,9.679,145,5329,92.3966,20.263346
32,-34.5776,-70.1711,34.1,3840,4004,0.019,104,246,165.5244,55.863472
33,-34.5788,-70.1728,21.6,3918,4005,0.026,211,195,175.36014,74.705055
34,-34.5824,-70.1893,22.1,3682,3748,0.014,19,215,191.44606,58.645947
35,-34.5841,-70.1974,12.1,3661,3685,0.012,278,100,209.47781,95.492744
36,-34.5242,-69.929,27.1,4130,4182,0.01,189,146,162.44217,67.66524
37,-34.6127,-70.0137,23.5,3931,4144,0.059,60,495,153.43916,46.468983
38,-34.6164,-70.018,19.0,3966,4213,0.204,132,884,144.6901,47.293976
39,-34.5226,-69.8784,14.1,4191,4285,0.054,42,498,150.1026,45.667145
40,-34.5241,-69.8727,26.0,3961,4283,0.158,134,472,140.6022,46.40163
41,-34.5232,-69.8665,17.6,3999,4057,0.023,102,214,167.48073,57.954075
42,-34.5298,-69.8904,32.7,4358,4444,0.011,131,125,142.51245,51.25392
43,-34.5314,-69.8846,22.6,4050,4343,0.272,129,920,134.87984,43.11239
44,-34.5359,-69.8894,30.9,4191,4400,0.053,94,325,138.7016,44.098244
45,-34.5405,-69.898,31.8,4572,4707,0.029,110,190,127.00295,42.455914
46,-34.5458,-69.9062,38.2,4588,4759,0.019,176,206,123.63445,48.88482
47,-34.5484,-69.9055,32.7,4381,4484,0.013,169,103,140.78058,55.83601
48,-34.5519,-69.9026,25.8,3958,4409,0.285,155,764,128.4712,41.664326
49,-34.5496,-69.8895,20.7,3722,3771,0.011,120,146,190.83348,68.36684
50,-34.6345,-70.2826,28.7,3601,3761,0.054,139,309,185.01459,65.86277
51,-34.7065,-70.401,25.3,3898,3983,0.023,305,200,180.79721,90.99472
52,-34.7092,-70.3963,20.4,4080,4199,0.059,230,236,161.31851,72.002716
53,-34.6472,-70.1724,22.0,3595,3958,0.374,111,982,154.49614,46.66693
54,-34.6624,-70.2055,21.7,3440,3858,0.613,142,1003,158.07968,49.749767
55,-34.6652,-70.2214,19.0,3589,3664,0.023,265,202,206.37659,91.12775
56,-34.6669,-70.2264,19.1,3446,3484,0.016,184,112,223.13742,83.485565
57,-34.6736,-70.2111,23.1,3504,3707,0.067,128,340,187.7075,64.02944
58,-34.6733,-70.2073,23.6,3452,3540,0.03,121,195,210.25279,71.4876
59,-34.6224,-70.0313,15.7,4001,4074,0.077,162,246,167.37518,64.313065
60,-34.626,-69.9578,12.6,3954,4002,0.036,98,202,172.29729,59.494602
61,-34.626,-69.9941,30.1,3871,4077,0.087,140,336,158.97339,56.296375
62,-34.6291,-69.9986,34.1,3849,4013,0.046,146,255,165.67183,60.710022
63,-34.6654,-70.0325,25.7,3355,3448,0.041,97,182,220.01306,68.61231
64,-34.8758,-70.2855,21.5,3225,3478,0.102,173,583,208.64803,71.37746
65,-34.9107,-70.3016,23.7,3395,3654,0.142,95,547,187.76317,57.856026
66,-34.9191,-70.3065,26.3,3584,3807,0.159,97,518,175.5846,56.402664
67,-34.929,-70.3095,20.1,3420,4049,1.456,113,1715,132.26646,35.522316
68,-34.9389,-70.3191,17.0,3360,4025,0.884,110,2472,135.65839,35.785084
69,-34.945,-70.3224,26.1,3412,4018,0.594,122,1260,140.70291,40.09509
70,-34.9449,-70.3369,21.7,3515,3956,0.407,206,1296,152.62523,55.219135
71,-34.9441,-70.258,22.4,3588,3683,0.034,174,261,199.63394,76.107735
72,-34.9484,-70.3294,17.2,3817,3927,0.059,126,230,176.07869,62.640034
73,-34.9679,-70.3253,24.6,3498,3876,0.853,78,797,158.71954,44.829082
