,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,21.4,4896,4966,5041,0.098,181,348,106.23682,26.229555
1,-16.5196,-69.9117,20.7,4963,5005,5056,0.147,169,289,106.53487,26.336317
2,-16.5156,-69.9246,25.4,4892,4963,5043,0.149,176,337,106.25946,26.056055
3,-16.3855,-69.1445,15.4,4443,4491,4521,0.051,185,320,120.77385,37.499615
4,-16.384,-69.1411,20.7,4397,4453,4522,0.037,144,347,122.52831,34.3087
5,-16.4572,-69.895,14.4,4637,4895,5153,0.927,271,2433,102.82963,26.46803
6,-16.4687,-69.8873,21.4,4779,4922,5152,0.899,212,1232,101.63474,24.883718
7,-16.4684,-69.8764,18.0,4942,4985,5068,0.091,140,419,108.53961,25.85599
8,-16.4774,-69.8778,23.4,4758,4908,5058,0.366,158,717,107.55462,25.075033
9,-16.4167,-70.5634,20.4,4848,5035,5188,0.504,152,941,107.51041,25.59402
10,-16.4186,-70.5701,20.3,4881,5037,5130,0.221,180,700,105.6873,25.46429
11,-16.3693,-69.1673,14.8,4425,4468,4494,0.048,192,288,121.312256,39.182827
12,-16.3702,-70.5541,18.7,5051,5072,5082,0.012,137,120,109.155426,26.920797
13,-16.369,-70.5575,27.8,4913,5014,5129,0.114,202,459,103.25375,25.94917
14,-16.3656,-70.5518,19.4,5118,5158,5194,0.04,175,297,104.29143,26.2588
15,-16.3736,-70.551,16.3,4972,4982,4998,0.012,186,139,107.76623,28.120518
16,-16.3719,-70.5497,21.8,5019,5055,5101,0.016,215,206,103.39297,27.987892
17,-16.3739,-70.5473,20.0,4889,5066,5191,0.493,192,917,104.10971,25.45178
18,-16.3266,-69.1637,18.1,4475,4515,4568,0.107,186,305,118.56202,35.788097
19,-17.9296,-68.9068,27.2,5057,5293,5554,0.468,126,1126,109.39944,28.3354
20,-17.9282,-68.9144,25.9,5105,5276,5478,0.164,277,763,97.6565,27.262112
21,-17.9345,-68.9143,28.1,4970,5138,5535,1.269,210,1064,99.499405,26.306114
22,-16.3014,-70.3624,23.3,4988,5058,5119,0.057,160,327,106.76132,25.866821
