,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,63.689,-146.823,42.0,1936,2385,2725,0.36,346,839,93.75759,45.93376
1,63.404,-146.668,16.0,1713,2005,2144,0.558,162,1197,140.84325,68.76459
2,63.376,-146.08,18.0,1609,1868,2182,1.685,175,2106,138.90102,68.32355
3,63.381,-146.12,19.0,1273,1944,2317,3.681,195,4175,155.49426,63.955994
4,63.551,-147.057,16.0,1494,1914,2317,2.573,181,2981,146.19588,68.134125
5,63.571,-146.244,22.0,1201,1740,3547,10.47,33,10518,182.76044,35.43503
6,63.5508461,-146.22946167,23.0,1918,2194,2811,0.649,151,1818,145.13708,67.43573
7,63.543,-146.296,45.0,2826,3195,3555,0.2,80,613,152.18817,62.75536
8,63.659,-147.6,18.0,1750,1977,2514,1.517,274,2255,113.78012,60.698322
9,63.513,-147.17,17.0,1280,1666,1998,3.806,35,3332,183.28517,74.079834
10,63.349,-146.636,17.0,1355,1714,1947,1.229,219,2636,137.79799,70.81928
11,63.366,-146.651,17.0,1318,1725,2033,2.802,283,3041,112.6967,53.761364
12,63.499328613,-146.684082031,13.0,823,1848,4003,209.63,239,39197,68.61105,75.28882
13,63.356,-146.508,21.0,1593,1795,2139,0.529,267,1291,108.49208,59.347324
14,63.538,-146.327,40.0,2473,2937,3329,0.652,168,1137,141.85649,62.384388
15,63.675205231,-147.557891846,20.0,1336,1890,2593,13.795,331,6292,41.318592,10.208318
16,63.459,-146.746,14.0,1416,1924,2351,3.765,238,4019,133.56439,58.948215
17,63.383,-146.633,19.0,1495,1808,2132,1.659,283,2043,108.44403,56.37937
18,63.538,-147.527,14.0,1561,1779,2144,3.102,169,2691,138.18208,66.57129
19,63.357,-146.361,15.0,1127,1844,2660,34.046,174,9459,50.66457,17.888931
20,63.404830933,-146.606262207,12.0,942,1781,2584,56.531,192,18292,48.3202,26.974478
21,63.434,-146.678,11.0,884,1904,2445,39.764,278,16489,65.93057,23.816074
22,63.553,-147.004,17.0,1464,1839,2345,3.188,147,3012,151.1522,67.614815
23,63.573,-146.283,38.0,2017,2823,3154,0.364,106,1171,171.1269,74.7265
24,63.383995056,-146.230651855,17.0,1069,1831,2700,12.491,119,8419,112.76963,24.389023
25,63.512,-146.227,37.0,2091,2459,2611,0.171,108,523,150.07541,69.6378
26,63.535064697,-146.262817383,18.0,1073,1742,2985,13.29,48,12349,137.15677,25.335321
27,63.593,-146.899,43.0,2457,2634,2748,0.059,137,-9,133.06218,63.11008
28,63.476,-146.811,13.0,1474,1897,2265,6.45,254,4588,106.1813,40.396515
29,63.647842407,-146.551605225,26.0,1317,1764,3070,2.599,22,4290,200.77052,75.65531
30,63.639,-146.544,31.0,1934,2528,3105,1.302,107,2122,165.73883,71.943634
31,63.640632629,-146.930984497,21.0,1411,2104,3134,14.205,291,11485,65.24786,15.45386
32,63.68,-146.872,25.0,1109,1718,3160,4.604,347,7589,130.95802,39.521004
33,63.682,-146.81,27.0,1729,2411,2995,2.101,76,2673,178.76389,74.05486
34,63.648,-147.442,16.0,1274,1913,2928,36.349,257,13500,55.28167,19.966364
35,63.399,-146.645,15.0,1288,1945,2252,3.798,220,3707,142.00719,60.165005
36,63.469173431,-146.528167725,12.0,722,1841,3081,234.583,30,41911,83.739075,95.23862
37,63.603,-146.469,17.0,851,2088,3857,138.555,28,29601,53.193886,49.675507
38,63.395,-146.062,17.0,1039,1761,2280,8.106,350,6170,77.44953,21.19317
