,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,66.0765,-53.2909,29.0,689,868,995,0.168,25,406,11.543624,4.996577
1,65.3617,-52.0705,14.0,602,643,704,0.118,49,283,31.344482,6.863132
2,65.5791,-52.0017,10.1,646,683,697,0.059,28,365,41.277065,8.856837
3,65.159,-51.7992,11.8,635,735,775,0.188,30,392,37.600903,8.006299
4,65.1786,-51.7228,13.1,711,747,769,0.086,1,218,35.127934,7.8825936
5,65.0853,-51.8737,13.5,648,693,757,0.227,8,408,34.724205,7.5767007
6,65.0853,-51.8526,15.4,545,723,821,0.493,39,938,31.985008,6.3890414
7,65.18,-51.7327,17.2,630,701,745,0.096,359,331,25.737612,6.8651195
8,65.2553,-52.0037,8.7,767,796,831,0.229,25,430,45.00447,9.496051
9,65.0878,-51.9327,14.5,596,661,730,0.449,13,583,33.06552,7.023778
10,65.0861,-52.0142,13.7,656,705,746,0.09,330,366,28.691353,7.2081447
11,65.0911,-51.9652,11.2,572,700,759,0.574,47,836,40.234547,8.177765
12,65.0912,-52.0007,17.3,520,685,760,0.37,359,911,28.470915,7.108251
13,65.1348,-51.9677,10.1,735,772,789,0.144,16,258,41.404,8.932887
14,65.1396,-51.9269,16.2,653,696,751,0.081,351,242,25.81387,6.9191337
15,65.1414,-51.94,15.5,648,734,783,0.168,38,349,28.99109,6.2033496
16,65.2594,-51.9954,16.8,705,770,816,0.132,36,306,26.193214,5.655297
17,65.2706,-51.8186,8.4,843,891,904,0.112,192,182,37.055206,8.761172
18,65.2724,-51.7967,9.5,772,819,875,0.229,114,342,38.426712,8.590162
19,65.2789,-51.7958,12.3,655,817,911,1.014,27,1534,42.355446,8.120439
20,65.2853,-51.7603,7.9,825,855,876,0.133,348,411,37.609894,9.473618
21,65.2783,-51.9796,15.6,685,742,772,0.123,1,324,30.22169,6.751615
22,65.2934,-51.7329,10.2,682,787,854,0.862,29,1312,45.7689,8.968374
23,65.2718,-52.1039,16.2,472,844,1033,1.682,344,1191,30.242176,6.9008064
24,65.3026,-51.6819,12.1,715,779,818,0.192,358,575,32.274723,7.8911734
25,65.2891,-52.0852,27.1,485,586,763,0.056,19,527,13.515355,5.2332296
26,65.3199,-51.7599,8.4,774,795,812,0.08,334,285,36.2288,9.185398
27,65.3172,-51.868,7.1,767,798,811,0.081,266,272,38.69572,9.383706
28,65.3225,-51.7366,7.6,708,796,825,0.322,33,427,47.301308,9.979991
29,65.3277,-51.7616,9.4,740,769,787,0.117,3,319,44.018387,9.42528
30,65.3228,-51.8752,14.2,717,779,809,0.065,342,300,27.876272,7.090033
31,65.3578,-51.9037,16.5,654,740,773,0.159,345,420,26.066006,6.8549633
32,65.3571,-51.9191,11.7,672,714,748,0.218,358,437,32.288563,8.031647
33,65.3526,-52.0736,12.7,536,690,784,0.66,73,1051,36.546032,7.4335437
34,65.3069,-51.8327,11.3,597,846,999,7.288,24,2506,48.035492,9.322961
35,65.3302,-51.7428,10.2,661,741,803,1.0,18,865,43.878586,8.851764
36,65.3417,-51.6754,11.8,633,703,727,0.061,24,404,37.86997,8.102776
37,65.3495,-52.015,13.6,567,688,763,0.493,357,1014,32.59966,7.6903563
38,65.3594,-52.0949,14.6,613,773,858,0.94,16,941,34.619205,6.9178534
39,65.3791,-51.9751,12.4,581,607,624,0.052,20,242,35.75237,8.082956
40,65.3945,-51.9994,8.6,612,644,664,0.079,35,283,43.93692,9.560074
41,65.3925,-52.2044,11.2,722,804,839,0.132,162,277,33.039337,7.3962917
42,65.4199,-51.8048,8.7,769,791,811,0.111,8,242,45.03814,9.696734
43,65.3976,-52.2068,14.5,644,843,886,0.42,336,663,29.239016,7.0179214
44,65.4226,-51.8162,11.1,732,786,812,0.117,12,324,39.74603,8.478868
45,65.4047,-52.1508,12.4,427,911,1076,7.604,250,2971,41.546932,8.379206
46,65.4931,-51.9017,12.1,911,973,996,0.327,347,454,30.858414,7.688442
47,65.4959,-51.8819,13.0,756,804,879,0.145,51,582,34.715996,7.266094
48,65.4172,-52.1074,11.8,293,923,1118,6.12,0,5302,67.67079,13.368577
49,65.4773,-52.2924,10.1,577,651,679,0.528,10,494,42.810318,9.026183
50,65.5245,-51.7948,12.4,648,666,706,0.086,328,218,29.868504,7.596104
51,65.5382,-52.2024,5.0,641,670,686,0.056,244,581,44.796875,10.454934
52,65.5412,-52.1986,5.0,677,687,698,0.052,228,153,43.09054,10.409007
53,65.5265,-52.4963,6.7,674,689,712,0.098,138,218,42.919956,9.936331
54,65.5315,-52.5058,20.8,643,723,773,0.095,314,218,21.343311,6.1961064
55,65.4227,-52.0481,9.6,281,740,1104,8.268,89,4957,64.65491,12.58885
56,65.4003,-52.0892,14.3,700,929,1064,0.571,127,907,30.721365,6.2756395
57,65.4538,-52.0494,19.9,264,706,1294,5.745,5,3064,35.005844,6.7742376
58,65.5444,-52.2141,10.4,679,736,757,0.112,168,268,34.393955,7.801295
59,65.5422,-52.7505,33.5,456,546,759,0.123,14,466,11.548988,5.930771
60,65.5876,-51.9836,14.5,581,636,676,0.16,3,361,32.650543,7.2365746
61,65.5877,-51.9966,12.8,562,622,662,0.192,44,402,34.606712,7.5388393
62,65.5581,-52.6355,15.1,627,653,695,0.057,248,216,24.816126,6.6397696
63,65.5576,-52.6892,9.8,483,504,515,0.07,173,153,35.20637,8.144123
64,65.5657,-52.6488,19.1,585,668,742,0.071,211,382,20.171768,6.108169
65,65.8652,-50.3788,12.1,832,925,980,0.165,254,436,30.260033,7.2702403
66,65.5751,-52.4771,17.6,587,864,1125,1.444,300,1587,28.840387,6.4760456
67,65.5713,-52.4507,14.6,675,903,1122,1.487,158,1040,29.544155,6.103323
68,65.581,-52.5932,21.4,614,674,815,0.16,123,458,17.244133,5.1136127
69,65.649,-51.2255,14.2,842,905,955,0.159,11,384,33.074375,7.055574
70,65.6514,-51.2449,9.8,836,869,886,0.089,21,335,42.28147,8.926801
71,65.6534,-51.2496,6.5,837,858,892,0.051,79,306,46.69318,10.2052555
72,65.5712,-52.9709,32.7,470,590,657,0.067,315,268,21.432745,9.292902
73,65.6589,-51.2699,11.7,844,927,976,0.555,37,685,38.83437,7.8058524
74,65.6707,-51.0841,7.1,966,978,987,0.051,5,162,48.84041,10.5015135
75,65.6308,-51.8127,10.7,684,831,875,1.425,25,1022,43.21849,8.5452385
76,65.5773,-52.9354,22.0,443,490,556,0.06,313,228,21.539751,6.808963
77,65.5944,-52.6567,37.5,112,471,1018,0.263,345,1315,28.418285,11.442224
78,65.6737,-51.0786,9.0,907,959,988,0.679,23,555,45.0007,9.238883
79,65.5892,-52.9352,28.6,228,349,708,0.768,11,891,13.594348,5.0878463
80,65.5981,-53.0632,27.3,390,536,693,0.375,355,590,24.447422,8.37641
81,65.5806,-52.9772,22.2,159,401,802,1.894,315,2011,28.961233,7.721921
