,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.0018,-64.7945,29.4,310,402,454,0.083,338,285,32.47576,7.797051
1,62.3261,-66.7254,9.8,619,706,812,1.486,247,1799,47.078854,5.589627
2,62.3006,-66.482,10.8,252,645,807,4.507,43,5025,68.57752,5.022452
3,62.3411,-66.6866,16.8,383,709,813,5.31,35,2982,39.820446,4.078176
4,62.1589,-66.3365,8.8,410,494,599,2.414,160,1855,50.269146,5.5264993
5,62.3198,-66.6328,18.1,292,675,761,2.368,56,2177,35.165024,4.427983
6,62.2622,-66.4357,11.0,124,644,807,21.174,57,8562,76.39562,6.5114245
7,62.2988,-66.5656,15.3,346,701,780,1.425,338,1658,40.85541,3.6087704
8,62.2851,-66.4416,12.2,390,624,747,1.881,65,2293,48.193653,4.9907827
9,62.3306,-66.7645,8.8,630,650,662,0.147,248,341,41.48788,5.292773
10,62.3306,-66.77,8.8,595,641,670,0.321,57,920,47.562363,5.247528
11,62.3189,-66.6074,13.4,351,586,675,0.574,56,1471,42.23695,5.1670465
12,62.3119,-66.4923,10.6,448,619,729,0.406,355,1557,48.206375,5.2101655
13,62.1542,-66.3552,9.9,437,465,499,0.183,247,494,41.40281,5.4379873
14,62.1832,-66.3741,9.7,346,560,707,8.45,195,7813,81.00088,5.7384057
15,62.2393,-66.3833,11.1,108,577,755,7.663,42,5042,65.20906,5.031449
16,62.3008,-66.6111,16.7,273,643,771,11.657,45,6459,56.278076,5.1022625
17,62.3005,-66.5291,10.6,162,678,812,12.678,355,6003,60.59558,5.048999
18,62.2954,-66.4377,17.0,520,588,633,0.119,358,491,34.232395,3.1378102
19,62.2898,-66.472,11.7,333,717,808,4.789,25,4215,60.616043,4.773819
20,62.2114,-66.3449,10.4,347,583,709,14.166,72,4306,53.39432,5.2129207
21,62.2393,-66.4881,13.3,387,705,828,47.999,207,7030,47.365494,12.170503
22,62.2648,-66.6798,9.3,493,540,589,0.387,269,881,44.52881,5.4674306
23,62.3049,-66.7428,8.2,567,580,612,0.238,249,416,43.44725,5.52887
24,62.3008,-66.727,8.6,548,587,640,0.494,163,674,44.48874,5.542581
25,62.3162,-66.7679,7.6,575,662,699,0.598,194,953,47.802032,5.7709975
26,62.2967,-66.6708,15.0,457,654,814,20.68,214,4982,38.626926,5.0976634
27,62.3278,-66.7905,12.8,472,641,697,0.712,297,1240,40.644264,4.613533
28,62.324,-66.7419,10.2,580,625,805,2.218,243,2434,49.48914,5.7612395
29,62.3399,-66.731,10.6,488,685,800,3.901,300,1922,44.381275,4.5594263
30,63.7399,-65.5594,10.6,747,797,869,0.291,279,618,39.21553,4.7507787
31,63.7471,-65.5435,7.1,705,799,866,3.46,349,2323,53.433105,5.3879185
32,63.765,-65.6846,12.2,639,708,781,0.325,107,1317,41.24936,5.3304067
33,63.7662,-65.7449,14.6,754,791,847,0.185,212,347,29.761562,4.447496
34,63.7723,-65.7563,14.1,817,867,912,0.229,205,476,30.911158,4.473843
35,63.7751,-65.827,15.7,760,876,926,0.409,208,705,29.718647,4.307996
36,63.7628,-65.2752,13.2,504,661,766,0.995,34,1460,41.92378,4.8413796
37,63.781,-65.8009,10.5,800,859,933,0.682,347,1468,44.917965,4.8087373
38,63.7917,-65.85,12.4,706,820,851,0.443,273,1661,42.451378,5.0255737
39,63.7887,-65.6448,21.2,683,724,786,0.324,107,316,18.70545,2.96896
40,63.7921,-65.7253,10.3,747,914,969,1.1,53,2016,49.96925,4.883289
41,64.0122,-65.4672,11.6,547,716,815,2.682,220,2326,45.48031,5.437704
42,64.0167,-65.4377,13.6,570,764,824,2.061,82,1638,39.385998,4.5916214
43,64.0252,-65.4986,9.0,685,693,696,0.031,293,175,40.227455,4.979184
44,64.0224,-65.4772,11.3,573,731,814,1.739,302,1854,45.09884,4.800253
45,63.7476,-65.3692,10.8,285,767,1078,16.505,350,6437,58.184402,4.434249
46,63.6853,-65.3007,9.2,686,893,979,2.493,222,2979,54.395275,5.544236
47,63.7844,-65.4097,10.4,597,740,792,1.728,63,1738,47.753597,4.9558873
48,63.7886,-65.4365,9.8,615,791,834,1.5,26,1554,49.224457,4.948777
49,63.7119,-65.2774,11.6,384,744,978,7.368,53,4885,61.54707,4.5300713
50,63.6749,-65.2776,9.5,584,823,977,2.887,150,3278,56.88784,4.9665546
51,63.6857,-65.2534,12.1,469,796,966,3.48,104,3981,56.59739,4.722859
52,63.7732,-65.3729,12.2,245,700,798,4.775,48,4201,59.140347,4.5905323
53,63.7396,-65.2936,12.7,320,739,1060,8.727,74,4410,54.069298,4.2296276
54,63.6994,-65.2223,13.2,392,613,802,2.577,96,3930,55.206776,5.337099
55,63.7111,-65.327,9.2,530,793,1064,8.858,208,6018,67.98043,4.3770304
56,63.7196,-65.3654,11.6,782,841,931,0.634,232,899,37.980194,4.808961
57,63.7551,-65.4306,9.9,521,709,831,12.432,270,3617,46.04206,4.0517807
58,62.3643,-66.7853,17.4,446,490,539,0.426,260,351,28.73333,2.862539
59,63.8004,-65.7485,13.3,728,844,908,0.914,333,1177,38.587074,3.6391172
60,63.7873,-65.7725,9.7,658,890,939,2.111,271,2091,48.291298,5.3736024
61,63.781,-65.7302,10.0,840,915,953,0.663,167,1729,46.13521,5.5056076
62,63.8054,-65.8539,11.7,777,840,893,0.196,283,790,38.26445,4.5899014
63,63.8051,-65.7232,13.9,819,876,909,0.116,146,285,30.221199,4.5106883
64,63.8069,-65.6659,15.2,673,731,775,0.147,132,437,29.53983,4.5608735
65,63.8137,-65.7194,16.9,664,752,819,0.138,44,528,28.322533,3.9217086
66,63.783,-65.696,14.7,798,855,897,0.242,79,580,31.47515,4.103704
67,63.7876,-65.6802,10.9,676,723,783,0.279,63,1041,43.182255,5.081481
68,63.7933,-65.6874,13.4,678,703,746,0.19,58,302,33.711037,4.2597523
69,63.8005,-65.6676,15.5,591,668,728,0.266,132,301,28.58025,4.4476743
70,63.808,-65.6497,17.9,574,665,760,0.273,125,354,24.666756,4.083767
71,63.843,-65.9893,9.8,768,781,809,0.22,232,946,42.25897,5.3848104
72,64.0104,-64.7919,34.4,163,243,344,0.085,338,302,35.161118,10.621676
73,63.8497,-65.7165,28.1,676,830,913,0.132,212,445,22.827177,4.253648
74,63.8523,-65.6753,17.8,652,751,927,0.304,186,588,26.368914,3.7589488
75,62.4473,-66.7748,19.6,537,570,612,0.215,277,522,28.216736,2.6596866
76,63.8562,-65.8016,14.9,754,885,936,0.452,203,1239,34.25146,4.7299867
77,63.8416,-65.0967,13.9,492,657,760,0.548,129,1094,36.621265,5.2105756
78,63.8447,-65.0716,14.4,575,620,653,0.123,78,520,33.067257,4.4845405
79,63.8587,-65.6489,12.2,822,926,946,0.128,172,560,34.94011,4.9292912
80,63.8602,-65.6907,14.8,733,847,939,0.437,176,1289,34.6502,5.0137386
81,63.8411,-65.1224,13.3,609,719,810,0.963,213,1593,39.508934,5.176861
82,63.8712,-65.7085,14.5,795,871,939,0.173,70,497,31.729763,4.0282865
83,64.0429,-65.1684,13.6,524,689,720,0.348,50,719,36.66657,4.5757246
84,63.8666,-64.928,14.3,481,542,574,0.147,237,720,34.628082,4.801446
85,63.8763,-65.6745,12.3,529,714,934,2.792,341,3294,52.19722,4.8718624
86,63.8957,-65.7148,14.4,697,742,795,0.157,126,419,30.910988,4.52477
87,62.4856,-66.9807,11.5,537,567,595,0.168,250,304,36.69133,4.940769
88,63.8811,-65.8412,9.4,761,917,966,3.89,258,2813,50.35099,5.2226715
89,63.8908,-65.886,10.8,775,831,909,0.785,243,702,38.252697,4.7134275
90,63.8755,-65.72,11.3,714,895,1017,0.571,64,1884,47.283184,4.981072
91,63.8603,-65.8329,14.9,746,859,933,0.512,220,1061,33.37301,4.447872
92,63.8712,-65.8239,6.3,927,962,968,0.452,256,779,47.208176,5.381955
93,63.8866,-65.7567,11.3,684,961,1013,6.905,18,2946,49.36086,4.4120765
94,63.8933,-65.8142,12.3,693,902,982,2.031,39,2274,46.804333,4.600829
95,63.8715,-65.777,10.4,672,941,1039,6.864,192,3746,51.891422,4.3831015
96,63.9032,-65.908,7.0,863,890,914,0.319,305,587,45.46279,5.1303725
97,63.9011,-65.9275,8.9,800,850,893,0.473,275,809,43.041294,5.035124
98,63.9104,-65.8962,6.7,858,890,914,0.218,305,951,48.462414,5.4463344
99,63.9186,-65.943,9.4,766,783,810,0.108,192,285,39.123634,5.1897564
100,63.8768,-65.1154,11.7,473,590,700,0.988,252,1008,40.096024,4.9636273
101,63.886,-65.1112,16.5,580,666,721,0.174,250,592,30.37489,3.649672
102,63.9065,-65.1111,18.8,438,547,659,0.286,54,961,27.917671,4.207521
103,63.8843,-65.101,14.2,578,677,701,0.226,51,528,34.057354,4.3575892
104,63.8919,-65.0937,9.5,638,719,751,0.303,99,617,42.966095,5.0155416
105,63.8977,-65.1384,13.1,462,570,673,0.72,341,1091,40.56858,3.950659
106,63.897,-65.1046,12.5,459,637,743,1.326,6,1787,46.235718,4.888006
107,63.8923,-65.1271,12.8,471,615,716,0.955,181,1386,39.901955,5.465966
108,62.6495,-66.9104,14.6,467,605,639,0.378,8,444,34.332886,4.5667734
109,63.9307,-65.5456,10.8,510,546,599,0.125,143,358,38.694935,5.3121123
110,63.9315,-65.5744,23.2,545,617,682,0.153,91,326,17.81275,2.6514995
111,63.9402,-65.9784,4.8,974,1005,1013,0.82,314,653,49.103535,5.3592277
