,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.0018,-64.7945,29.4,310,402,454,0.083,338,285,67.44309,21.044834
1,62.3261,-66.7254,9.8,619,706,812,1.486,247,1799,75.26182,18.957262
2,62.3006,-66.482,10.8,252,645,807,4.507,43,5025,119.69205,20.986961
3,62.3411,-66.6866,16.8,383,709,813,5.31,35,2982,110.47221,20.022083
4,62.1589,-66.3365,8.8,410,494,599,2.414,160,1855,87.91639,20.590683
5,62.3198,-66.6328,18.1,292,675,761,2.368,56,2177,125.749435,23.67807
6,62.2622,-66.4357,11.0,124,644,807,21.174,57,8562,46.862328,10.272898
7,62.2988,-66.5656,15.3,346,701,780,1.425,338,1658,65.78649,17.335094
8,62.2851,-66.4416,12.2,390,624,747,1.881,65,2293,123.30939,23.915205
9,62.3306,-66.7645,8.8,630,650,662,0.147,248,341,80.46076,21.698973
10,62.3306,-66.77,8.8,595,641,670,0.321,57,920,128.14044,25.769829
11,62.3189,-66.6074,13.4,351,586,675,0.574,56,1471,132.77359,25.481043
12,62.3119,-66.4923,10.6,448,619,729,0.406,355,1557,65.3214,17.959784
13,62.1542,-66.3552,9.9,437,465,499,0.183,247,494,80.48963,22.432514
14,62.1832,-66.3741,9.7,346,560,707,8.45,195,7813,51.670757,11.048786
15,62.2393,-66.3833,11.1,108,577,755,7.663,42,5042,96.472305,17.204466
16,62.3008,-66.6111,16.7,273,643,771,11.657,45,6459,67.30119,12.522458
17,62.3005,-66.5291,10.6,162,678,812,12.678,355,6003,37.662323,9.193166
18,62.2954,-66.4377,17.0,520,588,633,0.119,358,491,65.1264,19.944206
19,62.2898,-66.472,11.7,333,717,808,4.789,25,4215,120.93538,21.120684
20,62.2114,-66.3449,10.4,347,583,709,14.166,72,4306,38.689922,9.242518
21,62.2393,-66.4881,13.3,387,705,828,47.999,207,7030,33.83784,15.927423
22,62.2648,-66.6798,9.3,493,540,589,0.387,269,881,75.48006,21.032454
23,62.3049,-66.7428,8.2,567,580,612,0.238,249,416,79.556786,21.753138
24,62.3008,-66.727,8.6,548,587,640,0.494,163,674,98.069916,22.635588
25,62.3162,-66.7679,7.6,575,662,699,0.598,194,953,90.95397,21.776457
26,62.2967,-66.6708,15.0,457,654,814,20.68,214,4982,31.678432,6.877119
27,62.3278,-66.7905,12.8,472,641,697,0.712,297,1240,71.2664,18.858698
28,62.324,-66.7419,10.2,580,625,805,2.218,243,2434,71.166016,18.011473
29,62.3399,-66.731,10.6,488,685,800,3.901,300,1922,54.504696,14.583604
30,63.7399,-65.5594,10.6,747,797,869,0.291,279,618,74.28568,19.337095
31,63.7471,-65.5435,7.1,705,799,866,3.46,349,2323,50.138916,14.409011
32,63.765,-65.6846,12.2,639,708,781,0.325,107,1317,115.742966,23.317575
33,63.7662,-65.7449,14.6,754,791,847,0.185,212,347,87.762215,21.357944
34,63.7723,-65.7563,14.1,817,867,912,0.229,205,476,89.870026,21.184664
35,63.7751,-65.827,15.7,760,876,926,0.409,208,705,89.904495,20.84762
36,63.7628,-65.2752,13.2,504,661,766,0.995,34,1460,133.90263,25.612305
37,63.781,-65.8009,10.5,800,859,933,0.682,347,1468,63.984665,16.960482
38,63.7917,-65.85,12.4,706,820,851,0.443,273,1661,76.520706,19.39505
39,63.7887,-65.6448,21.2,683,724,786,0.324,107,316,113.24076,23.118355
40,63.7921,-65.7253,10.3,747,914,969,1.1,53,2016,129.62372,24.675232
41,64.0122,-65.4672,11.6,547,716,815,2.682,220,2326,75.120575,17.920248
42,64.0167,-65.4377,13.6,570,764,824,2.061,82,1638,114.78522,22.51723
43,64.0252,-65.4986,9.0,685,693,696,0.031,293,175,72.136154,20.440638
44,64.0224,-65.4772,11.3,573,731,814,1.739,302,1854,64.941124,17.147907
45,63.7476,-65.3692,10.8,285,767,1078,16.505,350,6437,41.079926,8.971739
46,63.6853,-65.3007,9.2,686,893,979,2.493,222,2979,78.99012,18.272135
47,63.7844,-65.4097,10.4,597,740,792,1.728,63,1738,121.16824,23.561304
48,63.7886,-65.4365,9.8,615,791,834,1.5,26,1554,133.23903,25.470585
49,63.7119,-65.2774,11.6,384,744,978,7.368,53,4885,95.168015,17.16331
50,63.6749,-65.2776,9.5,584,823,977,2.887,150,3278,95.80824,19.586603
51,63.6857,-65.2534,12.1,469,796,966,3.48,104,3981,107.68889,20.254505
52,63.7732,-65.3729,12.2,245,700,798,4.775,48,4201,115.534874,20.441196
53,63.7396,-65.2936,12.7,320,739,1060,8.727,74,4410,80.25565,14.881942
54,63.6994,-65.2223,13.2,392,613,802,2.577,96,3930,112.46522,21.44731
55,63.7111,-65.327,9.2,530,793,1064,8.858,208,6018,47.165527,10.043734
56,63.7196,-65.3654,11.6,782,841,931,0.634,232,899,82.12102,20.207031
57,63.7551,-65.4306,9.9,521,709,831,12.432,270,3617,28.163416,7.105713
58,62.3643,-66.7853,17.4,446,490,539,0.426,260,351,76.996155,21.415545
59,63.8004,-65.7485,13.3,728,844,908,0.914,333,1177,65.14463,17.088491
60,63.7873,-65.7725,9.7,658,890,939,2.111,271,2091,70.313805,17.56739
61,63.781,-65.7302,10.0,840,915,953,0.663,167,1729,99.348015,20.945068
62,63.8054,-65.8539,11.7,777,840,893,0.196,283,790,74.688705,19.29592
63,63.8051,-65.7232,13.9,819,876,909,0.116,146,285,104.81125,22.394453
64,63.8069,-65.6659,15.2,673,731,775,0.147,132,437,108.249886,22.704966
65,63.8137,-65.7194,16.9,664,752,819,0.138,44,528,132.60982,26.328386
66,63.783,-65.696,14.7,798,855,897,0.242,79,580,121.81933,24.603415
67,63.7876,-65.6802,10.9,676,723,783,0.279,63,1041,126.65702,25.278923
68,63.7933,-65.6874,13.4,678,703,746,0.19,58,302,126.42335,25.726671
69,63.8005,-65.6676,15.5,591,668,728,0.266,132,301,107.53244,22.773546
70,63.808,-65.6497,17.9,574,665,760,0.273,125,354,109.94418,22.852068
71,63.843,-65.9893,9.8,768,781,809,0.22,232,946,83.09666,20.97011
72,64.0104,-64.7919,34.4,163,243,344,0.085,338,302,67.45183,21.752567
