,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,21.4,4896,5041,0.098,181,348,96.39822,32.19388
1,-16.5196,-69.9117,20.7,4963,5056,0.147,169,289,96.120636,31.551525
2,-16.5156,-69.9246,25.4,4892,5043,0.149,176,337,96.03662,31.534863
3,-16.3855,-69.1445,15.4,4443,4521,0.051,185,320,105.04698,41.30395
4,-16.384,-69.1411,20.7,4397,4522,0.037,144,347,105.46817,35.615036
5,-16.4572,-69.895,14.4,4637,5153,0.927,271,2433,99.375984,32.20249
6,-16.4687,-69.8873,21.4,4779,5152,0.899,212,1232,95.58375,28.82854
7,-16.4684,-69.8764,18.0,4942,5068,0.091,140,419,98.56412,29.690046
8,-16.4774,-69.8778,23.4,4758,5058,0.366,158,717,98.735016,28.577839
9,-16.4167,-70.5634,20.4,4848,5188,0.504,152,941,99.246376,27.47743
10,-16.4186,-70.5701,20.3,4881,5130,0.221,180,700,97.49452,30.03757
11,-16.3693,-69.1673,14.8,4425,4494,0.048,192,288,106.59024,43.147682
12,-16.3702,-70.5541,18.7,5051,5082,0.012,137,120,97.66057,30.547647
13,-16.369,-70.5575,27.8,4913,5129,0.114,202,459,95.42961,32.040485
14,-16.3656,-70.5518,19.4,5118,5194,0.04,175,297,95.52323,31.310276
15,-16.3736,-70.551,16.3,4972,4998,0.012,186,139,96.52044,34.839886
16,-16.3719,-70.5497,21.8,5019,5101,0.016,215,206,94.83388,35.329746
17,-16.3739,-70.5473,20.0,4889,5191,0.493,192,917,96.73709,29.087114
18,-16.3266,-69.1637,18.1,4475,4568,0.107,186,305,103.026024,40.02571
19,-17.9296,-68.9068,27.2,5057,5554,0.468,126,1126,102.3112,28.043509
20,-17.9282,-68.9144,25.9,5105,5478,0.164,277,763,94.12901,33.665245
21,-17.9345,-68.9143,28.1,4970,5535,1.269,210,1064,94.75723,25.743597
22,-16.3014,-70.3624,23.3,4988,5119,0.057,160,327,96.68688,30.32447
23,-16.2926,-70.3654,25.5,4980,5264,0.228,215,734,95.49547,30.814203
24,-16.2879,-70.3612,22.6,5177,5325,0.049,278,371,92.480316,37.679688
25,-16.2952,-70.3732,23.8,4972,5191,0.112,162,539,97.56661,29.190853
26,-16.2916,-70.3693,21.7,4978,5205,0.163,158,629,97.98804,28.788559
27,-16.3016,-70.3432,24.9,4959,5297,0.61,173,940,96.86761,27.19722
28,-16.2905,-70.3267,31.8,4985,5117,0.08,194,257,94.535515,32.43667
29,-16.2889,-70.3493,19.8,5163,5227,0.021,303,207,93.373436,42.44386
30,-16.2886,-70.3388,23.5,5000,5309,0.414,157,773,97.85041,27.423615
31,-16.2885,-70.3571,11.2,5172,5288,0.138,80,673,102.896065,28.215843
32,-16.2941,-70.3541,19.4,4973,5313,1.253,201,1140,93.569244,26.391216
33,-16.2385,-70.3321,13.4,5063,5181,0.168,133,629,98.98971,28.725027
34,-16.2378,-70.37,23.0,5014,5274,0.4,247,766,93.35196,32.63821
35,-16.2498,-70.3793,19.6,5035,5167,0.098,169,421,96.36161,30.38213
36,-16.2533,-70.3326,19.4,4988,5336,0.829,176,1081,96.487854,26.690096
37,-16.2476,-70.3358,16.5,5140,5278,0.119,94,503,101.42515,28.055223
38,-16.264,-70.3446,13.6,5023,5189,0.088,190,753,96.98468,31.265976
39,-16.2567,-70.3406,14.5,5032,5267,0.502,139,946,98.90718,27.378529
40,-16.2611,-70.3553,29.6,5024,5197,0.067,151,360,96.99449,29.066729
41,-16.2577,-70.3487,19.5,4989,5267,0.471,207,889,95.50456,29.615852
42,-16.2483,-70.3482,15.2,4981,5310,0.74,231,1382,95.324326,29.558113
