,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-39.2754,175.549,18.8,2334,2418,0.025,248,214,114.2005,34.10297
1,-39.2604,175.574,24.4,2254,2558,0.074,321,672,115.03949,34.549202
2,-39.3007,175.567,30.0,2345,2434,0.016,164,168,117.572754,34.749916
3,-39.2615,175.569,26.0,2307,2424,0.022,341,226,112.55245,34.452354
4,-39.2769,175.582,28.2,2299,2400,0.016,89,182,121.95549,35.784027
5,-39.2775,175.57,18.3,2079,2688,1.182,134,1879,125.29612,35.64932
6,-39.2678,175.553,27.1,2383,2502,0.019,300,224,112.820496,34.10382
7,-39.2942,175.575,24.5,2202,2265,0.021,111,135,120.937965,35.763786
8,-39.2912,175.57,24.3,2258,2742,0.663,127,1115,123.13252,35.18909
9,-39.2804,175.554,22.4,2175,2700,0.645,254,1452,118.934616,34.617798
10,-39.2708,175.567,6.4,2558,2619,0.357,296,720,111.65321,33.587124
11,-39.266,175.563,21.5,2308,2481,0.039,342,554,113.395355,34.47975
12,-39.27,175.579,19.7,2166,2683,1.147,128,1689,124.1189,35.464306
13,-39.2956,175.562,26.7,2115,2744,0.507,207,1259,121.623436,34.81885
14,-39.2925,175.554,26.9,2308,2376,0.01,228,125,114.892,34.16166
15,-39.2904,175.559,26.1,2376,2736,0.086,223,728,117.440155,33.994522
16,-39.2879,175.557,27.4,2468,2711,0.045,247,236,114.32721,33.771664
17,-39.2654,175.583,31.0,2456,2558,0.018,67,182,121.970985,35.64381
18,-39.2606,175.585,29.6,2072,2516,0.152,49,807,128.78476,36.92141
19,-39.2711,175.557,20.3,2387,2698,0.457,5,1196,128.35951,36.85331
20,-39.2855,175.564,22.8,2486,2694,0.356,68,818,122.99452,35.53965
21,-42.2203,172.588,43.6,1871,2042,0.067,109,190,123.83957,37.02627
22,-41.9499,172.741,45.4,1766,2079,0.032,175,280,122.37293,36.53969
23,-45.0297,167.674,24.0,1507,1579,0.032,172,127,121.739944,37.478233
24,-44.7359,168.069,24.8,917,1147,0.143,77,454,132.31764,40.286606
25,-44.7312,168.066,53.0,1234,1591,0.067,135,269,127.64695,38.673462
26,-44.7278,168.071,58.5,1470,1806,0.048,160,206,124.531975,37.721073
27,-44.7159,167.742,29.5,1432,1534,0.071,152,160,123.44351,37.86199
28,-44.7153,167.748,42.4,1283,1475,0.035,134,202,126.21341,38.540607
29,-44.7158,167.707,36.9,1286,1618,0.268,160,480,125.649025,38.188538
30,-44.7157,167.777,43.8,962,1142,0.031,109,152,129.71498,39.843933
31,-44.7123,167.743,37.2,1205,1384,0.024,340,215,119.12564,37.932564
32,-44.7281,168.059,46.4,1812,1972,0.025,259,141,116.710266,35.835384
33,-44.7257,168.058,37.7,1723,1915,0.072,297,237,116.47556,36.11325
34,-44.7219,168.059,33.5,1482,1691,0.078,330,280,117.56815,37.007328
35,-44.712,167.732,26.8,1157,1261,0.051,71,226,129.9024,39.63908
36,-44.7151,167.728,34.7,1311,1757,0.456,61,720,131.33386,39.186104
37,-44.7174,167.725,46.4,1355,1669,0.103,242,276,121.406,37.448975
38,-44.7147,167.719,53.7,1279,1749,0.062,192,451,125.412834,37.998375
39,-44.7228,167.73,33.1,1326,1728,0.181,194,564,124.379295,37.755463
40,-44.7216,167.725,36.2,1293,1663,0.121,270,429,121.375626,37.42938
41,-44.7243,168.073,34.8,1858,2058,0.04,345,206,114.62909,35.891544
42,-44.7223,168.073,38.6,1749,1845,0.02,5,103,129.32074,39.072548
43,-44.7226,168.065,24.7,1690,1792,0.031,9,226,129.68962,39.1634
44,-44.7206,168.075,33.4,1621,1705,0.024,356,127,115.34962,36.72982
45,-44.7203,168.073,37.1,1578,1731,0.022,17,202,130.4386,39.333206
46,-44.7215,168.069,35.1,1511,1846,0.094,323,407,118.402336,36.832394
47,-44.6988,167.727,37.1,1352,1562,0.051,121,266,126.50848,38.43059
48,-44.6999,167.767,33.4,1224,1536,0.067,201,539,124.56239,38.144157
49,-44.6978,167.761,41.6,1377,1738,0.124,207,325,122.89311,37.50785
50,-44.7009,167.774,34.7,1376,1528,0.034,72,214,128.60953,38.995552
51,-44.7034,167.77,37.3,1111,1454,0.203,236,482,123.740166,38.350677
52,-44.6692,168.051,23.9,1794,1984,0.352,104,450,123.78018,37.27672
53,-44.7019,168.036,32.7,987,1140,0.044,135,276,128.25633,39.528408
54,-44.6967,168.053,29.7,1149,1372,0.063,163,225,125.818695,38.638474
55,-44.6884,167.794,29.5,1393,1540,0.062,99,214,126.833664,38.541348
56,-44.688,167.791,34.0,1353,1578,0.079,210,379,122.39784,37.664917
57,-44.7706,168.047,45.6,1550,1834,0.066,96,309,127.04486,38.18467
58,-44.7235,168.022,25.2,1533,1719,0.12,93,496,126.910355,38.29211
59,-44.7167,168.018,30.6,1534,1772,0.093,84,250,127.18477,38.315674
60,-44.6935,168.033,48.5,1670,1867,0.029,114,168,124.53808,37.61093
61,-44.7609,168.037,30.6,1597,2183,0.511,17,849,132.92659,38.94772
62,-44.7532,168.04,34.9,1328,1558,0.206,124,545,127.01462,38.553715
63,-44.7509,168.038,59.6,1539,1813,0.034,166,135,123.2882,37.477135
64,-44.6966,168.033,31.6,1405,1646,0.112,151,336,124.80354,37.94044
65,-44.7102,168.019,37.6,1430,1748,0.08,85,398,128.7233,38.636356
66,-44.7281,168.024,43.3,1226,1509,0.179,158,255,125.77776,38.44895
67,-44.6989,168.022,37.9,1571,1806,0.097,224,304,120.14962,36.82635
68,-44.7015,168.027,36.8,1400,1684,0.218,124,336,126.24523,38.20725
69,-44.7798,168.048,37.2,1507,2067,0.365,63,531,130.38687,38.525173
70,-44.7443,168.033,41.5,1456,1911,0.318,32,422,131.8993,39.19956
71,-44.7426,168.038,39.9,1091,1637,0.199,23,680,136.29918,40.429737
72,-44.7597,168.051,36.1,1443,1828,0.139,73,493,129.72023,38.74811
73,-44.7698,168.033,54.6,1462,1922,0.052,149,354,126.05772,37.797802
74,-44.8007,168.063,36.9,1607,1866,0.097,221,336,120.23293,36.731335
75,-44.7662,168.022,28.5,1700,1965,0.114,280,572,117.98815,36.041935
76,-44.7947,168.061,43.0,1825,1970,0.022,35,160,127.57575,38.416744
77,-44.7969,168.066,35.2,1465,2027,0.387,53,778,131.81454,38.872025
78,-44.7917,168.059,36.7,1623,2080,0.216,54,572,130.05531,38.484623
79,-44.7873,168.051,39.0,1634,2279,0.42,46,804,131.63521,38.434208
80,-44.7706,168.024,39.3,1413,2005,0.354,191,625,124.74649,37.40432
81,-44.7635,168.03,32.6,1758,2189,0.439,318,653,117.163025,36.045017
82,-44.7427,168.046,40.3,1129,1720,0.175,310,467,122.72713,37.809742
83,-44.804,168.072,32.9,1336,1840,0.419,183,617,125.04457,37.739155
84,-44.7662,168.048,50.5,1439,1852,0.087,101,425,128.49702,38.42196
85,-44.7689,168.038,50.7,1485,1990,0.151,189,394,123.93428,37.288296
86,-44.7367,168.024,35.5,1421,1799,0.327,38,463,131.3694,39.24826
87,-44.761,168.044,30.3,1569,2161,0.423,1,826,134.20555,39.27269
88,-44.6536,167.808,18.2,1671,1906,0.42,335,638,116.20493,36.332684
89,-44.6499,167.807,34.5,1572,1679,0.017,304,158,116.71366,36.590534
90,-44.6534,167.82,39.3,1277,1675,0.159,176,376,125.2792,38.035027
91,-44.6709,167.813,33.7,1488,1726,0.085,26,266,130.91837,39.328182
92,-44.6653,167.81,20.3,1363,1520,0.369,219,730,121.65684,37.62098
93,-44.6606,167.808,39.9,1464,1836,0.204,153,466,125.05597,37.686768
94,-44.654,167.813,42.5,1673,1877,0.115,118,182,124.03073,37.46698
95,-44.6555,167.794,34.3,1241,1730,0.473,187,765,125.61534,38.03194
96,-44.6575,167.802,41.6,1411,1804,0.137,237,464,121.871895,37.22327
97,-44.6553,167.828,49.0,1359,1656,0.033,172,275,124.56289,37.933994
98,-44.6762,167.816,32.9,1309,1670,0.193,199,365,123.58915,37.73844
99,-44.936,167.743,28.7,1546,1728,0.107,168,361,122.62032,37.38475
100,-44.9376,167.751,23.1,1510,1580,0.018,163,135,122.187035,37.54543
101,-44.9368,167.748,25.3,1509,1667,0.043,187,348,121.93775,37.345333
102,-44.6508,167.8,25.3,1569,1649,0.011,96,158,125.352264,38.090946
103,-44.6489,167.801,35.9,1552,1639,0.011,99,125,125.38201,38.131435
104,-44.6559,168.056,53.5,1719,2086,0.069,18,285,130.69254,38.79472
105,-44.661,168.05,41.3,1879,2028,0.035,255,158,116.24571,35.584114
106,-44.6552,168.048,31.5,1686,2175,0.386,284,669,118.88303,36.00859
107,-44.6503,168.054,36.8,1538,1787,0.065,81,305,127.63804,38.39504
108,-44.6491,168.025,31.2,1477,1847,0.389,72,669,129.21516,38.618973
109,-44.6515,168.017,30.9,1598,1928,0.253,307,568,118.08333,36.469597
110,-44.6328,167.962,50.2,1605,2060,0.102,108,269,126.669815,37.717514
111,-44.627,167.963,42.5,1477,1816,0.057,24,461,132.28065,39.448437
112,-44.6409,167.956,39.9,1566,1871,0.095,92,266,126.96309,38.091843
113,-44.6434,167.958,33.0,1515,1821,0.069,53,536,130.16475,38.89822
114,-45.0238,167.678,23.4,1553,1680,0.088,136,276,123.691536,37.684303
115,-45.0199,167.679,40.4,1447,1639,0.064,87,230,127.51991,38.63369
116,-44.6264,168.072,30.8,1517,1638,0.046,93,230,126.304504,38.314987
117,-44.6271,168.068,38.3,1538,1770,0.038,175,301,122.73769,37.336834
118,-44.6276,168.065,44.6,1513,1629,0.014,183,160,121.79971,37.432106
119,-44.6226,168.057,31.6,1545,1672,0.068,22,246,130.21779,39.31543
120,-44.619243622,167.960723877,34.9,1492,1744,0.103,126,403,125.68056,37.95013
121,-44.6128,167.963,45.8,1429,1867,0.122,58,465,130.98279,38.970573
122,-44.6116,168.065,45.6,1491,1664,0.065,157,195,123.47765,37.69181
123,-44.6092,168.064,41.3,1512,1610,0.015,336,112,116.519394,37.029423
124,-44.6162,168.06,29.0,1057,1532,0.36,99,1030,132.19829,39.598347
125,-44.6192,168.034,26.3,1664,2507,1.714,261,1832,121.45883,36.061176
