,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,29.940999868,102.044041674,17.6,4996,5231,5377,0.438,251,850,91.48419,5.9554696
1,29.987019467,102.042345625,16.6,4947,5152,5258,0.644,244,1021,90.341156,5.823929
2,29.997311063,102.041129978,13.6,5019,5107,5229,0.225,274,812,88.63622,5.758251
3,29.962296779,102.050282604,17.4,4622,4983,5244,0.985,52,2318,109.65017,6.9539824
4,30.025100942,102.043727594,31.7,4733,5013,5386,0.465,20,913,110.6982,7.4771523
5,30.018731814,102.036920074,40.0,5104,5251,5421,0.167,291,505,89.6659,5.7501135
6,30.014502807,102.05082014,29.6,4451,4870,5246,0.708,52,1381,110.39832,7.0849123
7,29.997550948,102.056323523,34.1,4586,4908,5325,0.373,120,1117,103.70361,6.8938537
8,30.004917145,102.045440674,29.0,5141,5455,5610,1.101,7,705,107.506935,7.6046844
9,29.97760778,102.046575244,14.3,4981,5056,5188,0.17,263,784,88.85664,5.827035
10,29.948420832,102.031271368,24.3,4923,5103,5227,0.155,193,640,93.791214,6.4337316
11,29.928919494,102.057463275,21.3,4970,5177,5289,0.391,160,783,95.68659,6.676066
12,29.946926593,102.040228639,23.7,4872,4919,4987,0.074,249,305,87.784904,5.8008223
13,29.952957153,102.040527344,33.9,4953,5157,5298,0.146,193,572,94.25638,6.488793
14,29.984665894,99.807801024,25.8,5177,5271,5374,0.076,24,510,105.14932,7.737521
15,29.975860472,99.790791762,20.7,5000,5323,5582,0.785,12,1606,111.21815,7.6494403
16,29.875673668,99.647057537,13.8,5152,5288,5435,1.093,200,1185,90.1882,6.233423
17,29.864115482,99.639064967,26.2,5022,5219,5420,0.5,59,830,103.323654,7.426848
18,29.934847484,99.634455759,23.6,5050,5393,5604,0.793,95,1512,103.41604,7.2407575
19,29.908965733,99.633153209,20.3,4810,5243,5650,1.737,333,2857,94.127625,5.221911
20,29.909049776,99.652073588,20.2,5103,5355,5598,1.002,193,1358,94.200226,6.4446497
