,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-34.4356,-70.2602,22.4,2966,3242,3571,0.888,203,1766,166.90912,65.0473
1,-34.4453,-70.2315,25.6,3350,3463,3569,0.077,157,569,165.79152,65.65127
2,-34.472,-69.9941,24.3,3610,3655,3695,0.028,107,177,156.82922,62.549397
3,-34.4988,-70.3635,29.1,3603,3775,3977,0.094,283,704,135.15436,60.47132
4,-34.5327,-70.3407,29.7,3577,3648,3763,0.058,57,309,156.0936,60.492294
5,-34.5609,-70.2559,22.8,3198,3242,3284,0.036,176,236,188.91376,79.43377
6,-34.5783,-70.2698,21.2,3400,3427,3549,0.053,126,283,167.65248,66.03166
7,-34.581,-70.3739,33.2,3537,3847,4121,0.241,78,807,142.05966,47.691425
8,-34.5863,-70.2728,33.8,3387,3472,3586,0.158,107,280,163.35521,62.805965
9,-34.5824,-70.2699,22.0,3378,3393,3432,0.011,112,112,177.883,71.61481
10,-34.5902,-70.3864,26.1,3106,3562,4124,1.107,228,1819,142.76518,51.52102
11,-34.5864,-70.3708,28.4,3469,3643,3826,0.234,82,593,151.94518,55.73386
12,-34.5947,-70.257,22.2,3121,3244,3464,0.51,166,834,172.7081,67.75582
13,-34.593,-70.3703,30.3,3454,3715,3949,0.252,67,910,149.05327,53.07793
14,-34.5975,-70.2806,14.7,3566,3668,3801,0.328,107,980,152.45024,56.513447
15,-34.6097,-70.264,21.5,3115,3310,3638,0.392,152,1003,162.48726,60.845158
16,-34.4896,-70.0942,23.8,3869,3915,3940,0.014,102,146,144.15068,57.268196
17,-34.5105,-70.1012,8.8,3575,3592,3610,0.022,184,224,163.42737,68.657326
18,-34.5107,-70.139,17.8,3894,3918,3954,0.023,6,180,152.30699,59.84481
19,-34.5132,-70.1392,22.2,3950,4003,4037,0.024,32,237,146.18839,56.158615
20,-34.5169,-70.13,17.1,3489,3677,3953,0.818,133,1474,142.92319,49.420113
21,-34.5256,-70.1373,18.4,3578,3778,4102,1.229,80,1731,139.06624,46.33091
22,-34.5673,-70.1612,11.1,3346,3618,3831,2.893,63,2774,144.28552,46.633266
23,-34.5498,-70.1423,15.6,3122,3577,4066,6.234,160,4544,125.37211,36.572483
24,-34.5416,-70.1528,22.8,3938,3960,3989,0.021,219,106,134.89737,56.948853
25,-34.5433,-70.1536,8.5,3895,3909,3922,0.032,205,202,141.01454,59.091866
26,-34.5477,-70.1281,23.3,3670,3712,3748,0.025,240,180,150.21729,67.3525
27,-34.5486,-70.1246,26.0,3650,3710,3759,0.041,132,237,152.01965,59.920227
28,-34.5553,-70.164,14.9,3573,3639,3724,0.177,117,587,156.14075,60.160255
29,-34.5643,-70.1748,16.2,3699,3719,3764,0.043,329,195,147.60864,74.98034
30,-34.5701,-70.1837,16.7,3652,3690,3758,0.069,40,404,158.85999,62.357822
31,-34.5988,-70.1829,13.6,3020,3608,4076,9.679,145,5329,106.20397,28.610397
32,-34.5776,-70.1711,34.1,3840,3932,4004,0.019,104,246,140.63899,54.090813
33,-34.5788,-70.1728,21.6,3918,3988,4005,0.026,211,195,135.14128,55.848454
34,-34.5824,-70.1893,22.1,3682,3724,3748,0.014,19,215,160.89174,63.991398
35,-34.5841,-70.1974,12.1,3661,3667,3685,0.012,278,100,154.65836,74.11136
36,-34.5242,-69.929,27.1,4130,4165,4182,0.01,189,146,126.18366,50.910603
37,-34.6127,-70.0137,23.5,3931,3996,4144,0.059,60,495,139.13887,51.4907
38,-34.6164,-70.018,19.0,3966,4110,4213,0.204,132,884,131.22585,48.0461
39,-34.5226,-69.8784,14.1,4191,4247,4285,0.054,42,498,136.16437,50.33429
40,-34.5241,-69.8727,26.0,3961,4108,4283,0.158,134,472,127.12347,45.722847
41,-34.5232,-69.8665,17.6,3999,4033,4057,0.023,102,214,139.39273,54.865547
42,-34.5298,-69.8904,32.7,4358,4419,4444,0.011,131,125,120.17068,46.322254
