,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,21.4,4896,5041,0.098,181,348,88.742355,20.740885
1,-16.5196,-69.9117,20.7,4963,5056,0.147,169,289,88.90323,20.792076
2,-16.5156,-69.9246,25.4,4892,5043,0.149,176,337,88.8714,20.693436
3,-16.3855,-69.1445,15.4,4443,4521,0.051,185,320,87.653244,20.512098
4,-16.384,-69.1411,20.7,4397,4522,0.037,144,347,90.594795,20.973005
5,-16.4572,-69.895,14.4,4637,5153,0.927,271,2433,88.41198,20.141054
6,-16.4687,-69.8873,21.4,4779,5152,0.899,212,1232,87.84357,20.020567
7,-16.4684,-69.8764,18.0,4942,5068,0.091,140,419,91.465256,21.15615
8,-16.4774,-69.8778,23.4,4758,5058,0.366,158,717,91.037605,20.754
9,-16.4167,-70.5634,20.4,4848,5188,0.504,152,941,91.95647,20.848907
10,-16.4186,-70.5701,20.3,4881,5130,0.221,180,700,90.00391,20.77986
11,-16.3693,-69.1673,14.8,4425,4494,0.048,192,288,87.096306,20.456793
12,-16.3702,-70.5541,18.7,5051,5082,0.012,137,120,90.82782,21.256668
13,-16.369,-70.5575,27.8,4913,5129,0.114,202,459,88.28363,20.64321
14,-16.3656,-70.5518,19.4,5118,5194,0.04,175,297,89.07481,21.009142
15,-16.3736,-70.551,16.3,4972,4998,0.012,186,139,87.589806,20.79209
16,-16.3719,-70.5497,21.8,5019,5101,0.016,215,206,86.5481,20.690374
17,-16.3739,-70.5473,20.0,4889,5191,0.493,192,917,89.29196,20.523811
18,-16.3266,-69.1637,18.1,4475,4568,0.107,186,305,87.469086,20.439724
19,-17.9296,-68.9068,27.2,5057,5554,0.468,126,1126,95.90021,21.510841
20,-17.9282,-68.9144,25.9,5105,5478,0.164,277,763,86.47432,20.782122
21,-17.9345,-68.9143,28.1,4970,5535,1.269,210,1064,88.12322,20.064955
22,-16.3014,-70.3624,23.3,4988,5119,0.057,160,327,90.14224,20.993544
23,-16.2926,-70.3654,25.5,4980,5264,0.228,215,734,88.37921,20.632786
24,-16.2879,-70.3612,22.6,5177,5325,0.049,278,371,84.204094,20.71494
25,-16.2952,-70.3732,23.8,4972,5191,0.112,162,539,90.92769,21.016478
26,-16.2916,-70.3693,21.7,4978,5205,0.163,158,629,91.29331,21.040577
27,-16.3016,-70.3432,24.9,4959,5297,0.61,173,940,90.385254,20.607687
28,-16.2905,-70.3267,31.8,4985,5117,0.08,194,257,87.81215,20.636189
29,-16.2889,-70.3493,19.8,5163,5227,0.021,303,207,82.18946,20.605566
30,-16.2886,-70.3388,23.5,5000,5309,0.414,157,773,91.49594,20.928059
31,-16.2885,-70.3571,11.2,5172,5288,0.138,80,673,96.60666,22.13875
32,-16.2941,-70.3541,19.4,4973,5313,1.253,201,1140,87.15052,19.894625
33,-16.2385,-70.3321,13.4,5063,5181,0.168,133,629,92.37591,21.30433
34,-16.2378,-70.37,23.0,5014,5274,0.4,247,766,86.0331,20.397459
35,-16.2498,-70.3793,19.6,5035,5167,0.098,169,421,89.753494,20.964432
36,-16.2533,-70.3326,19.4,4988,5336,0.829,176,1081,89.95916,20.479223
37,-16.2476,-70.3358,16.5,5140,5278,0.119,94,503,95.31858,21.879177
38,-16.264,-70.3446,13.6,5023,5189,0.088,190,753,89.57379,20.91609
39,-16.2567,-70.3406,14.5,5032,5267,0.502,139,946,92.38495,21.041908
40,-16.2611,-70.3553,29.6,5024,5197,0.067,151,360,91.10265,21.07828
41,-16.2577,-70.3487,19.5,4989,5267,0.471,207,889,88.375946,20.509012
42,-16.2483,-70.3482,15.2,4981,5310,0.74,231,1382,87.681046,20.264132
43,-16.2476,-70.3666,18.1,4943,5290,1.108,184,1151,88.65103,20.135826
44,-16.2247,-70.3217,18.9,4960,5170,0.417,200,713,88.000114,20.489943
45,-16.2333,-70.3072,17.8,5014,5082,0.053,179,255,88.432,20.855827
46,-16.2285,-70.312,16.3,4992,5157,0.168,193,604,88.705475,20.763216
47,-16.2156,-70.3613,31.0,5010,5207,0.113,207,391,87.7844,20.646444
48,-16.2154,-70.3277,15.4,5014,5143,0.232,222,562,86.57125,20.555359
49,-16.2091,-70.361,23.6,5093,5236,0.122,240,371,85.68439,20.621906
50,-16.2108,-70.3566,16.2,5098,5258,0.167,138,746,92.66005,21.304617
51,-16.2059,-70.3363,20.8,4976,5324,1.645,181,1187,87.19902,19.670109
52,-16.2044,-70.3528,11.3,5154,5195,0.014,298,243,82.37016,20.683002
53,-16.2,-70.3472,15.6,5098,5319,0.329,293,834,84.12657,20.503775
