,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,64.0018,-64.7945,29.4,310,402,454,0.083,338,285,144,29.116121,6.2503138,37.883335,27.717955,21.053133,34.859657,34.840782,22.688065,26.14257,27.075996,34.274426,23.864676,23.296068,19.01504,24.045824,30.487427,22.38608,41.204792,29.308147,42.753036,24.44204,28.527578,23.44604,29.419039,32.173813,36.276863,30.720615
1,62.3261,-66.7254,9.8,619,706,812,1.486,247,1799,193,51.09691,6.155252,59.875362,44.92816,41.422024,52.80137,65.65674,46.060795,55.68838,55.08637,51.328537,48.531197,45.20844,41.66102,46.763092,54.988422,43.479267,57.10196,47.373764,59.176823,44.016926,56.806633,52.396538,50.109684,47.589417,55.034466,54.337334
2,62.3006,-66.482,10.8,252,645,807,4.507,43,5025,555,62.778828,4.846577,68.869484,60.2039,56.76103,64.480255,75.59827,60.387318,66.18548,70.455345,58.526802,66.363914,58.317554,57.092335,59.49338,62.24648,59.47774,61.162148,63.062355,66.62439,62.404827,65.636826,63.032238,55.077698,57.329224,69.25696,61.424854
3,62.3411,-66.6866,16.8,383,709,813,5.31,35,2982,430,44.649918,5.032311,48.719055,41.457882,39.33868,48.59927,54.74637,38.47411,48.4557,52.891544,43.01971,43.391872,40.120216,37.50512,43.02888,43.520264,37.277756,47.629406,44.161404,52.697975,41.294144,47.411552,45.92815,37.286564,42.984867,52.029934,44.277412
4,62.1589,-66.3365,8.8,410,494,599,2.414,160,1855,189,55.500805,6.676271,63.53294,48.93494,44.48819,58.047962,70.685486,49.03664,60.217564,61.740192,54.4499,52.856983,49.051678,44.338043,52.101284,57.654972,47.9972,60.05154,51.84679,65.66016,49.18173,61.843338,58.237614,52.64695,52.204567,62.293278,58.42011
5,62.3198,-66.6328,18.1,292,675,761,2.368,56,2177,469,41.61806,5.31193,45.46754,38.11109,36.441372,46.610123,52.007103,34.03345,45.018337,49.263256,41.574894,39.02483,37.376354,33.9434,39.88543,41.148453,33.13154,46.042934,39.398056,50.750595,37.81704,43.762447,42.998077,34.390694,41.31954,48.740482,42.194485
6,62.2622,-66.4357,11.0,124,644,807,21.174,57,8562,683,73.81191,5.0764427,81.161446,72.48417,69.28434,73.71027,87.70287,73.13622,77.80753,80.67413,69.24577,79.11868,68.26978,70.58176,68.93036,73.945435,72.434166,69.75147,74.97265,74.60716,77.21026,75.74854,72.13398,65.982254,65.62355,78.97336,71.80755
7,62.2988,-66.5656,15.3,346,701,780,1.425,338,1658,434,47.955948,5.049252,56.51219,44.44506,42.168888,50.808792,60.446144,43.53301,48.278767,46.551212,50.429317,46.889027,42.329647,41.708607,40.41252,52.517105,43.2955,54.87278,44.563522,54.61605,43.592068,49.718426,44.09422,48.427074,47.51965,50.2726,50.89648
8,62.2851,-66.4416,12.2,390,624,747,1.881,65,2293,357,50.92174,5.403789,55.785778,46.744328,42.811035,54.153286,62.66182,45.47794,54.84016,58.49567,48.60327,50.309273,45.587788,42.12924,48.900684,50.85311,44.995667,53.345493,49.721935,59.58129,46.738594,55.091106,52.956814,44.856045,48.322792,58.43068,51.649803
9,62.3306,-66.7645,8.8,630,650,662,0.147,248,341,32,49.64455,6.9993696,58.979847,41.90228,38.326454,51.704567,63.738354,43.59917,54.01005,54.533676,49.576324,46.07901,44.273155,38.14564,45.481617,53.162827,40.582245,57.21829,45.019035,60.69473,40.850533,56.99928,52.36533,49.069664,47.12383,53.910873,53.767147
10,62.3306,-66.77,8.8,595,641,670,0.321,57,920,75,52.316124,6.06079,58.35911,48.46676,41.46867,53.613594,63.365894,46.704617,56.32774,59.45852,48.38027,50.923355,46.1791,41.355778,51.08401,53.649887,47.485847,55.129482,52.76018,64.361176,47.48642,58.120274,54.814056,46.35292,48.010113,59.285866,54.759533
11,62.3189,-66.6074,13.4,351,586,675,0.574,56,1471,324,47.5997,5.6622357,52.061817,43.119553,39.460487,51.386303,58.84624,40.83078,51.511543,55.4007,46.28358,45.97354,42.395172,38.157238,46.06596,47.35926,40.29547,51.12191,46.562218,57.43626,43.32525,51.5516,50.060005,41.09454,45.943554,55.361492,48.38809
12,62.3119,-66.4923,10.6,448,619,729,0.406,355,1557,281,55.60479,5.3629594,65.0218,52.240204,50.09464,56.182953,69.407585,51.288258,58.243946,54.79179,57.141537,54.550156,50.453056,49.58959,48.496098,61.490437,50.323143,62.085896,51.201702,61.54197,48.44909,60.2344,53.65682,55.931385,52.688515,56.20948,58.805275
13,62.1542,-66.3552,9.9,437,465,499,0.183,247,494,62,50.45996,7.555045,60.323513,41.89204,38.60342,53.581738,65.62908,43.467014,54.959515,55.784115,51.660145,46.03389,43.82454,37.80947,45.815083,53.98305,40.682003,58.670097,45.109703,62.184948,41.305656,57.157326,53.377514,50.245163,48.637005,56.147053,54.61598
