,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,63.689,-146.823,42.0,1936,2725,0.36,346,839,108.79118,12.621975
1,63.404,-146.668,16.0,1713,2144,0.558,162,1197,124.60041,12.483281
2,63.376,-146.08,18.0,1609,2182,1.685,175,2106,118.4223,11.380455
3,63.381,-146.12,19.0,1273,2317,3.681,195,4175,111.53946,10.511096
4,63.551,-147.057,16.0,1494,2317,2.573,181,2981,117.239365,10.888355
5,63.571,-146.244,22.0,1201,3547,10.47,33,10518,144.46149,10.345598
6,63.5508461,-146.22946167,23.0,1918,2811,0.649,151,1818,138.31885,13.002997
7,63.543,-146.296,45.0,2826,3555,0.2,80,613,159.32591,16.138988
8,63.659,-147.6,18.0,1750,2514,1.517,274,2255,109.93466,11.274393
9,63.513,-147.17,17.0,1280,1998,3.806,35,3332,131.01398,12.769894
10,63.349,-146.636,17.0,1355,1947,1.229,219,2636,111.46047,11.433801
11,63.366,-146.651,17.0,1318,2033,2.802,283,3041,95.41672,10.17499
12,63.499328613,-146.684082031,13.0,823,4003,209.63,239,39197,185.16621,102.03611
13,63.356,-146.508,21.0,1593,2139,0.529,267,1291,109.529434,11.786421
14,63.538,-146.327,40.0,2473,3329,0.652,168,1137,140.41405,13.60456
15,63.675205231,-147.557891846,20.0,1336,2593,13.795,331,6292,44.342037,6.541845
16,63.459,-146.746,14.0,1416,2351,3.765,238,4019,103.5114,10.257102
17,63.383,-146.633,19.0,1495,2132,1.659,283,2043,102.013626,10.968857
18,63.538,-147.527,14.0,1561,2144,3.102,169,2691,112.09979,10.347206
19,63.357,-146.361,15.0,1127,2660,34.046,174,9459,44.2115,7.2332554
20,63.404830933,-146.606262207,12.0,942,2584,56.531,192,18292,75.97622,21.416998
21,63.434,-146.678,11.0,884,2445,39.764,278,16489,66.484764,11.926557
22,63.553,-147.004,17.0,1464,2345,3.188,147,3012,120.393616,10.808397
23,63.573,-146.283,38.0,2017,3154,0.364,106,1171,153.10498,14.5796995
24,63.383995056,-146.230651855,17.0,1069,2700,12.491,119,8419,93.17288,7.9399104
25,63.512,-146.227,37.0,2091,2611,0.171,108,523,141.27908,13.949254
26,63.535064697,-146.262817383,18.0,1073,2985,13.29,48,12349,116.42257,8.04562
27,63.593,-146.899,43.0,2457,2748,0.059,137,-9,136.63031,13.670061
28,63.476,-146.811,13.0,1474,2265,6.45,254,4588,83.56491,8.178973
29,63.647842407,-146.551605225,26.0,1317,3070,2.599,22,4290,165.39986,16.037182
30,63.639,-146.544,31.0,1934,3105,1.302,107,2122,148.98355,13.613284
31,63.640632629,-146.930984497,21.0,1411,3134,14.205,291,11485,70.4757,9.371863
32,63.68,-146.872,25.0,1109,3160,4.604,347,7589,111.83148,10.601895
33,63.682,-146.81,27.0,1729,2995,2.101,76,2673,150.38286,13.989792
34,63.648,-147.442,16.0,1274,2928,36.349,257,13500,55.78793,8.514065
35,63.399,-146.645,15.0,1288,2252,3.798,220,3707,104.87173,10.312822
36,63.469173431,-146.528167725,12.0,722,3081,234.583,30,41911,189.47629,119.73191
37,63.603,-146.469,17.0,851,3857,138.555,28,29601,128.00363,68.88547
38,63.395,-146.062,17.0,1039,2280,8.106,350,6170,67.52359,8.488531
39,63.539,-147.629,14.0,972,2650,27.448,220,15456,61.197342,6.555698
40,63.657,-147.107,14.0,948,3734,90.905,3,26158,107.30513,42.014744
41,63.594097137,-147.579269409,15.0,830,3734,83.656,306,34997,139.2762,37.241493
42,63.641,-146.519,33.0,2346,2685,0.119,246,426,118.757614,12.742785
43,63.710952759,-146.692153931,16.0,1015,4141,52.215,19,19942,92.39652,24.127226
44,63.551,-147.466,12.0,978,2658,32.959,189,13482,55.51794,7.375389
45,63.542,-147.277,10.0,844,3472,193.423,213,42681,181.88849,97.62793
46,63.627,-146.645,40.0,2741,2977,0.044,133,-9,139.7026,14.039515
47,63.622104645,-146.854949951,43.0,3036,3409,0.143,175,214,138.01819,14.911327
48,63.614,-146.716,32.0,3420,4163,0.934,112,1594,158.57852,15.955783
49,63.448,-146.392,16.0,1687,2457,1.283,112,2840,137.0942,12.515539
50,63.668,-146.723,37.0,2207,2559,0.22,299,308,109.67041,12.543828
51,63.676,-146.679,27.0,1876,2105,0.089,357,-9,97.151855,11.745828
52,63.676,-146.692,27.0,2050,2209,0.058,317,-9,102.91114,12.235059
53,63.468,-146.359,24.0,1644,1933,0.175,12,556,146.8321,17.065317
54,63.499,-146.723,18.0,1736,2051,0.5,6,907,148.57811,16.81978
55,63.382,-146.549,21.0,1757,2187,0.446,221,1143,116.23883,11.981921
56,63.509,-146.627,19.0,2004,2213,0.184,196,482,119.928375,12.500668
57,63.606,-146.859,31.0,2650,2907,0.2,260,563,118.3133,13.332866
58,63.602,-146.966,35.0,2287,2586,0.119,172,422,129.11218,12.940471
59,63.608,-147.015,37.0,2167,2524,0.133,230,437,119.48779,12.529728
60,63.614,-147.024,33.0,2302,2674,0.154,164,447,131.89743,13.110356
61,63.62,-147.039,49.0,2260,2750,0.106,23,269,157.57397,16.811674
62,63.618,-147.029,49.0,2178,2755,0.09,26,-9,157.4791,16.882631
63,63.379,-146.134,29.0,1764,1999,0.092,121,-9,129.49821,13.883474
64,63.37,-146.039,20.0,1593,2217,1.125,126,1795,130.0651,12.596756
