,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,67.93,33.83,5.8,235,242,250,0.03,55,180,15,69.68889,3.0090752,72.33406,66.01291,66.334885,67.43659,72.2275,67.53997,71.38379,71.0512,71.64014,69.318016,67.19884,65.06747,72.58063,72.69219,65.99446,70.90428,74.731766,66.50792,72.11482,69.40357,73.50976,64.58243,73.1575,66.49914,71.998245
1,67.87,33.5,5.7,228,239,246,0.03,352,177,18,70.10541,3.8495755,68.70406,69.19264,71.184425,64.052795,72.993,68.43094,75.571465,71.34755,69.42237,69.44031,72.49686,67.380135,66.83278,71.93626,68.030235,72.98921,71.00722,68.8415,66.86564,74.670815,77.0245,59.66144,76.56331,66.57661,71.4192
2,67.82,33.75,18.8,701,726,749,0.02,341,135,48,38.617367,2.8145525,36.993614,40.104435,36.57951,33.966553,38.90152,36.379982,37.170856,36.922615,40.61485,34.873615,41.009445,36.918133,34.738766,37.068317,42.405327,42.333347,42.008663,39.97879,37.68587,40.685127,45.57333,35.536655,38.942646,36.979076,41.063095
3,67.83,33.77,20.1,671,696,725,0.02,329,125,54,36.471306,2.8842618,34.766575,38.44374,34.38686,31.971533,36.777027,34.140633,33.8718,34.498936,38.678383,32.565254,38.560577,34.67577,32.649426,34.804817,40.05067,40.130306,40.206406,37.97055,35.674232,38.11821,43.704647,34.363564,36.335503,34.803585,39.6336
4,67.139,16.345,8.5,926,1268,1807,21.469,152,9308,881,92.931885,3.247267,96.25415,89.96882,99.83856,93.27864,93.53235,93.431206,90.577255,95.16108,95.72184,90.16979,86.851265,90.171936,94.56639,93.2902,88.39362,93.58381,91.256836,90.24014,96.2909,93.985794,95.21133,86.612335,98.59294,93.965164,92.35083
5,68.083,18.055,7.5,1160,1399,1468,4.886,96,1920,308,61.30526,2.3599358,63.301186,58.62531,60.6305,59.347557,64.430336,59.35909,62.682243,61.493908,62.4519,61.00997,57.508778,58.058582,63.133045,63.354244,58.705048,63.975258,62.89848,59.17256,63.106197,61.273827,64.05856,56.412743,64.73402,59.602184,63.30592
6,68.104,18.153,10.2,1138,1171,1215,0.137,138,512,77,45.267788,1.9166884,46.30032,43.336777,43.531116,41.732513,46.36626,43.22876,48.516777,46.161026,45.232426,45.418262,44.072872,42.552322,47.17782,46.529106,43.116158,46.576633,47.883163,44.915737,46.835163,45.147106,48.513744,42.3551,46.181866,43.428772,46.58502
7,68.145,18.166,17.0,1153,1261,1403,0.531,68,890,250,36.168716,1.7753656,36.328644,35.30065,35.585014,35.802734,34.398605,33.40617,38.95634,36.40681,37.92045,35.86097,36.44119,33.76911,39.287502,35.34432,32.78668,34.755993,38.59102,37.436375,36.76878,36.565712,39.08604,37.576473,34.978016,33.83087,37.03344
8,68.118,18.206,16.4,1219,1394,1480,0.734,123,879,261,33.230038,1.5023984,33.132687,32.419613,31.849277,31.804626,33.039093,31.291454,35.56882,32.620968,34.73968,33.000286,32.735527,31.876429,35.087177,32.538723,31.112907,33.143482,35.64378,34.715157,34.257706,33.66701,35.712418,33.70015,31.8503,30.270288,34.973316
9,68.122,18.085,14.2,1254,1329,1423,0.303,13,814,169,44.47292,1.9718765,45.576878,43.454094,44.24103,44.018036,42.70595,41.054733,47.865326,45.128178,45.598347,44.32167,43.428883,40.735703,48.108566,44.798107,41.326653,41.536137,47.754704,45.71337,44.994366,44.219166,46.850956,44.77901,45.37984,43.741028,44.492146
