,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,34.4713,79.4939,22.0,5678,5928,0.432,312,683,92.96494,14.9932995
1,35.5452,77.9513,25.4,5889,6217,0.367,195,1307,105.93589,15.109502
2,35.5188,77.9295,27.3,5646,5849,0.07,318,426,93.55238,15.401011
3,35.5252,77.9237,16.9,5698,5850,0.255,39,605,115.86234,16.681025
4,35.5309,77.9141,19.0,5644,5809,0.261,8,389,119.462135,17.227058
5,35.5399,77.9144,20.3,5691,5811,0.061,19,360,118.4518,17.237244
6,35.5535,77.9115,16.5,5894,5966,0.048,284,304,94.0936,15.707482
7,35.5577,77.9099,9.1,5967,6024,0.053,53,285,114.24108,17.447613
8,35.5594,77.9048,26.8,5682,6013,0.21,303,740,97.27066,15.177833
9,35.569,77.9242,21.6,5963,6069,0.026,305,379,94.45852,15.996901
10,35.5658,77.931,11.7,5991,6142,0.102,314,761,95.17361,15.868437
11,35.5463,78.4649,34.2,5624,6026,0.219,18,560,123.70419,17.01421
12,35.5637,78.4519,35.1,5793,6245,0.268,67,685,119.71043,16.492685
13,35.5749,78.0681,30.2,5559,5953,0.649,51,615,116.85952,15.812275
14,35.5637,78.4388,26.5,5500,6253,0.934,348,1968,101.992966,14.457143
15,35.5631,78.448,40.2,6088,6224,0.023,285,214,97.02211,16.429714
16,35.5606,78.3496,25.5,5617,6339,1.319,355,1774,99.486916,14.620899
17,35.5606,78.4502,39.8,6019,6258,0.076,135,419,110.66712,16.315584
18,35.557,78.4489,31.9,5881,6249,0.172,93,614,116.27515,16.433659
19,35.5632,78.1002,23.4,5586,5911,0.438,18,857,121.20438,16.732273
20,35.5551,78.3392,31.6,5685,6361,0.809,327,1509,102.30926,14.856939
21,35.5473,78.3711,36.7,5667,5996,0.136,68,415,116.8734,16.093609
22,35.5599,78.1071,26.4,5571,5999,0.538,34,1018,121.0241,16.297815
23,35.555,78.1117,25.5,5581,6009,0.405,58,1004,119.02304,15.944587
24,35.5428,78.3702,28.6,5797,6131,0.21,73,577,116.75767,16.4016
25,35.5501,78.3618,23.7,5564,6307,1.755,14,2419,126.08859,15.8910265
26,35.553,78.3493,35.8,6078,6347,0.12,155,605,109.823044,16.271482
27,35.5424,78.3561,29.7,5945,6154,0.125,344,437,94.32081,16.247896
28,35.5387,78.3502,36.0,5770,6284,0.304,337,621,100.01091,15.773308
29,35.5404,78.3587,34.3,6086,6152,0.023,160,90,104.78049,16.435154
30,35.5349,78.3547,29.9,5797,6317,0.609,76,1167,118.99401,16.16321
31,35.6178,78.0092,31.2,5534,5758,0.103,355,372,91.16794,15.738392
32,35.6171,78.0458,28.7,5699,5854,0.063,60,269,114.42945,16.304924
33,35.6655,78.2877,33.4,5694,6112,0.356,80,673,116.75386,15.887768
34,35.6721,78.3212,30.8,5445,5955,0.565,344,999,96.35715,14.901863
35,35.6704,78.2863,33.1,5551,6061,0.305,315,840,99.709755,14.998388
36,35.701,78.3024,33.3,5452,5925,0.407,24,682,123.35442,16.35033
37,35.6972,78.276,34.3,5519,5743,0.11,355,395,91.0655,15.748282
38,35.6905,78.305,34.5,5570,6011,0.215,66,540,118.86542,15.910147
39,35.6808,78.2133,28.4,5517,5987,0.582,331,949,96.3539,14.827782
40,35.684,78.256,31.4,5558,5941,0.497,20,707,121.56106,16.558846
41,35.6872,78.2957,30.3,5515,5927,0.322,334,821,95.95385,15.086459
42,35.6761,78.2511,32.7,5611,5904,0.074,316,553,95.71475,15.343893
43,35.6754,78.2894,28.3,5478,6004,0.675,352,996,96.04966,14.996214
44,35.6705,78.2958,33.9,5669,5941,0.079,71,414,115.75308,16.035
45,35.6586,78.2748,21.3,5466,5954,1.305,3,1824,123.22626,16.055216
46,35.6538,78.3766,32.4,5435,5803,0.187,11,360,123.60464,16.717884
47,35.6564,78.236,28.7,5587,5810,0.251,20,369,119.2258,16.767206
48,35.6489,78.076,23.6,5439,5989,0.911,355,1626,95.82916,14.552178
49,35.6499,78.1016,29.1,5480,5765,0.11,337,665,93.36007,15.246383
50,35.6485,78.0826,33.4,5653,5910,0.044,53,336,117.40502,16.399136
51,35.6445,78.0923,28.4,5460,5990,1.437,5,1253,121.6679,15.91356
52,35.6437,78.135,29.3,5492,5745,0.106,13,347,121.53359,16.83871
53,35.6466,78.0617,30.2,5506,6022,0.429,345,960,97.556885,15.099387
54,35.6472,78.0695,26.1,5423,6024,0.851,351,1627,97.496155,14.518819
55,35.6388,78.1768,28.1,5537,5762,0.086,21,481,120.35146,16.764553
56,35.6367,78.1813,33.1,5555,5752,0.096,18,365,119.97144,16.82435
57,35.6435,78.1595,31.2,5543,5927,0.254,43,762,120.33238,16.219921
58,35.6388,78.1603,32.8,5643,5955,0.067,70,555,116.87398,16.030666
59,35.6375,78.0864,21.6,5746,5830,0.11,296,301,92.33762,15.4303
60,35.637,78.1414,30.5,5522,6032,0.626,40,762,120.9564,16.05121
61,35.6407,78.1118,21.5,5417,6011,2.222,358,1532,90.0098,13.951868
62,35.6286,78.0162,33.1,5485,5946,0.439,32,758,122.052185,16.213196
63,35.6386,78.1225,23.1,5480,5924,1.561,24,1500,117.1315,15.400888
64,35.6324,78.1402,21.1,5838,6030,0.054,304,369,95.43844,15.698169
65,35.6277,78.197,24.9,5513,6011,1.831,22,1482,116.85574,15.321256
66,35.6232,78.2049,29.7,5625,5932,0.215,53,435,117.39435,16.240406
